,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11
0,9.207724856723637,-4.687644592945743,-3.8451483912272812,-2.482526340366141,1.3197344657916275,1.9393190099494415,1.8440454918216063,0.520901220195814,-0.18484656793996865,0.6692796170208862,0.3816176595956152
1,8.628732421066552,-4.459373860675931,-3.3300154905004287,-1.351635596768878,1.4694021602890959,1.9559004842273733,0.8316753417687952,0.1061816455498764,-1.0818949915072036,-0.008080715111796985,-0.08674368419106063
2,8.074547149363898,-4.292719948604216,-2.2608254020363057,-0.5421491655119911,0.9721958886805315,0.5758260112212523,-0.2435232671488769,-0.4836354970208682,-0.4130079656094356,-0.5294961854438112,0.1661326188061931
3,7.907646690195106,-3.81765986487736,-1.413076515890577,0.5888306631369947,-0.028359263352345145,-1.7412983183036068,-0.9677423147239819,-0.15551856904975775,1.3476833453332837,-0.8752120781804171,-0.16549342067673087
4,7.45188770076224,-3.4126948344086117,-0.4137686460382773,1.109650576734836,0.12927129060780077,-2.092487457572151,-1.0028796286392279,0.10366133150478343,1.375388015716816,-0.4489608443309336,-0.1907549214467881
5,6.9991567952167175,-2.746560720925134,0.43412235891375567,1.1914253655711597,-0.03244931966268979,-1.9984353149743623,-0.90887777488317,0.09594631359581458,0.6727131429580104,0.10754764079336272,-0.1837110866368022
6,6.8606779909190685,-1.6239872201797596,1.8610595624495738,1.5613271613351696,-1.1844404753952327,-1.8978535735793927,-0.7102342996109037,-0.3337972715926253,-0.29396029993861583,1.1546847713694504,-0.04945552876135983
7,6.408878534900674,-0.023546137623224838,2.476422140730551,1.3505376579382908,-1.8562397645979423,-1.150155492142658,-0.08665768957872332,-0.4451717168816518,-1.0940562389897261,0.868660233141656,-0.08070442594685816
8,6.221961472686913,1.4461742368306854,2.602468546219669,1.1334375980364912,-2.0904096486784733,-0.12426402407899281,0.4825324685199498,-0.16781220391276896,-1.5323722969607296,0.4040228420216195,-0.06617294581143954
9,5.457260022229466,2.293348826093499,2.5867415084467993,0.9959381910442991,-2.2436878273254752,1.3621933720779658,1.1632652971092867,-0.03451958188173837,-0.8473965778606404,-0.41834249825282643,0.21517593772689347
10,4.685542680973788,2.8241097203696413,2.8836879659263084,0.5717181451876966,-1.6086578749917144,2.191000476156522,0.43244774177679146,-0.32673562441794574,0.2811380898865534,-0.7859516286819738,-0.057708663747384904
11,3.940293301299403,2.9870285364259246,2.8913263774435602,0.25263895583786544,-0.579587732137031,2.395696863264427,0.2809020776101767,-0.15897316201301165,0.9502184884313717,-0.6330904014857328,-0.1262246913966348
12,3.305707786882933,3.1056792997311757,2.622831232769094,0.006934078864175393,0.9302969897616485,1.8129304372365134,-0.08884611052691477,0.2772262127608811,1.3384599297409516,-0.3976466009961544,-0.12270664645292581
13,2.3627555535485154,4.291765174226874,1.9029848289698643,0.07683771761053354,2.148185747055977,0.7987728537526639,-0.6310461441599151,0.7711492110924951,1.1066070828895476,0.5695691670598585,0.3976164518203517
14,1.3670641378913437,4.714571724516964,1.4551962611612994,0.10447181630568261,2.72882678478973,0.08948225577732159,-0.8327132856469177,0.7554856827758117,0.29582325387001923,0.8325013698697346,0.6791102071441846
15,0.6766419177545797,4.279004547622155,0.8023800797664028,-0.3285993260497088,2.3145536679929064,-1.187308434259268,-0.5513142577940657,1.0536241740962224,-0.6499905852576188,0.2632321571573214,-0.033712427000358626
16,-0.061500524727087134,4.133830631588675,-0.2634805332253187,-1.303830292151214,1.9797602446196214,-1.4218142691670568,0.46855179822170295,0.7708589386593894,-1.0658105121553891,-0.30386475327367846,-0.4265104333205091
17,-0.708298753261564,3.9195342997646914,-0.654143465230571,-1.7609590170777183,1.2746803562288491,-1.748162153377917,0.8456832914637012,-0.04676800758625499,-0.5901594458829005,-0.39795948185006363,-0.6874823851185752
18,-1.489857373691382,3.554594008998508,-0.8782372912647279,-2.1767621691273376,0.40545022486195803,-2.09497994451043,1.4560709732158774,-0.8535714112352931,-0.2846165663978053,-0.6463112363565116,-0.3549115639736358
19,-2.2462793270394794,2.906311780964751,-1.202908662749277,-2.3025674311974096,-0.6821766966878244,-1.4524096952548176,0.6773622236521794,-1.8292812426450729,0.24442032203119404,-0.3460122545120204,0.4122216143653343
20,-2.4423908232323868,2.7720201630227788,-1.8823020573526117,-2.223424704527619,-0.8717479207704826,-0.3641794692311533,-0.09495028900030672,-2.0620945989003445,0.537538322752367,0.15060230981941167,0.6136035993208819
21,-2.9889388439140867,2.1000300081008367,-3.232641329105346,-1.8348307827726869,-1.2972878185805699,0.3785879951490356,-1.4421488278815264,-0.8414898197615664,0.21403947465339007,0.7393538973565214,0.28640767656614285
22,-3.1613598160104655,1.799359128760735,-3.439165472325826,-1.2676554963488231,-1.603494239234402,1.5798309450379298,-1.97372058840759,-0.04994177723484125,0.06158276902623234,0.5386685775730565,0.07639366968948742
23,-3.3342987709055967,1.5464221383781351,-3.3061800842066513,-0.7146270694877416,-1.9831631435056745,0.9929797219028266,-1.3438595243471192,0.947875567052438,0.15716823745937525,-0.20261631434002175,-0.3726896335794573
24,-3.8293254286397143,1.2205415946448475,-3.2348869746946622,0.5514415599976552,-1.691613756096899,0.37680706786600404,-0.35385510802929654,1.7248526830246296,-0.07647300151591066,-0.03955671582641011,-0.6579724281407974
25,-4.460491435782685,0.7392124938607522,-2.757229067815774,1.6061834987475556,-1.5320245193133146,-0.540909549730779,0.30221234910265793,1.7656625505110926,-0.1308181882675247,-0.1480413683206721,-0.4129138590781893
26,-5.483996833231605,-0.21230874778799053,-2.215584622277671,3.296473805639758,-0.7728124353498046,-0.8827184555502469,1.567297822234985,0.6989450336841604,0.13866623605517972,-0.5051028222413401,1.1702517475930105
27,-5.938677346647824,-0.447036448425767,-1.6751295465361236,3.798130266790815,0.4085089080899714,-0.44225833941395737,1.6151792589498222,0.23143668048111538,0.4132072715677144,-0.02200354149731807,0.738234208482205
28,-6.478776020453298,-0.8519636727614994,-0.9545840841923057,3.686087109123022,1.1724734959024243,0.538807190075036,1.1637290190782388,-0.9148837885650011,0.36536274024521914,0.5651415407301773,-0.39038905036775334
29,-6.514903287592648,-1.2970011968892932,-0.4926558892737705,3.3840768646635984,1.5469096079436915,1.1919890555351336,0.29552849463100767,-1.5196545534866186,0.1132545002458578,0.5909214363464732,-0.8672470569680752
30,-6.119641977481377,-2.268202112862584,0.7777351261264497,1.3018440011572676,1.5388441381210471,1.1799025127015506,-1.4675989468168091,-1.1946409878353839,-0.6772881604179434,-0.3711798945595968,-0.44440504427316363
31,-6.420013986431817,-3.249853278366671,1.5645580030835367,0.5774331013168263,1.0842650488632946,0.5263549744281456,-1.5958098232697737,-0.5654355035487524,-1.1980175905564823,-0.684057519250948,0.19952280856496354
32,-6.782113785695754,-3.8293354137262168,2.9758129280513015,-0.9675023873789997,0.4734903590178822,0.2752713675982292,-1.287671560811737,0.6505616820159815,-1.0564964375056813,-0.7154214191509235,0.5274646233442685
33,-6.792565580018035,-4.346184640930032,3.032305369884655,-1.786599071679053,-0.4581574894290485,-0.8383844305186108,-0.2774637012717741,0.6225567907362385,-0.06946171675640822,-0.0023482515356435564,0.6192037729038034
34,-6.978284701206095,-4.472258262945311,2.986504096100361,-2.730191921310192,-0.6404223628525659,-0.3632219698030418,0.65428310927281,0.48850132864601276,0.36498481035322594,0.46523639777465225,0.030498004651661133
35,-7.324764396451937,-4.595207358966286,3.5958271399003237,-3.371557363284179,-0.7401170906565707,0.17918829751107065,1.7801463841190424,0.3984982711867435,1.268411110303682,0.5618345671646152,-0.7355447036864934
