,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14
0,8.154929672517074,4.2832899126428625,2.984630489882838,0.37966871279199843,-5.359769233865721,-0.777284903073177,0.7278729986622838,1.1224931071087085,-1.14740674503159,0.06651272087778909,0.5667466448030046,0.21498252251787522,0.13182049623475334,-0.10984333979592087
1,7.631878453572111,4.196578489328006,3.2314511641201986,1.0462330615519893,-3.4971627943675436,-0.5036638505135814,0.13631291258353942,0.06577654625011711,-0.389263827690923,0.2424168776127457,-0.0028562607025156518,0.1205079061123816,-0.17515424256486642,-0.26214982485367955
2,7.062514684389942,4.487029270337954,2.028759915935652,1.40254902310939,-0.6194554068885342,-0.06017893173037734,-0.5687715963024029,-0.7419969786592232,0.5655033106750142,0.0969912776884144,-0.8895187219281381,-0.4306237264920363,0.0512501258204347,0.781598038739905
3,6.961869339944847,4.403921475756755,1.7023055632130917,1.5195533036676738,1.5472293769594248,0.14085073590495895,-0.5466548481085298,-0.9570733882263415,1.237555908034669,-0.357167731449982,-0.6123321398529267,-0.08817508883317522,-0.25553394936337176,0.199057972448194
4,6.978569620157406,4.60866782591041,0.9841746455009811,1.7514703846003004,2.5287738228746934,1.3187074750947607,-0.4958989981341974,-0.891711238906058,0.6379697152560331,-0.47283911872452833,0.546602750734689,-0.44831907410424293,0.2528223600226128,-0.5544547401846894
5,6.379803144348336,3.998030844203834,-0.7531271709626697,0.7011735896087813,2.894544549524892,1.2182032717068723,0.10265725384603952,0.009062974386208558,0.9026896100580971,0.013499636645340268,0.8052699626344394,0.3506560332414855,0.7242880529476202,-0.10329936594185944
6,5.63226724912595,2.5839238188596934,-2.638575546433299,-0.3746917010090279,2.8578751364761237,0.8564478405026933,0.8868527841372563,1.530117556103842,-0.504827920776655,0.9284934618677698,-0.07089081479289247,1.3578291378437592,-0.7326497000378087,-0.10874303555568357
7,5.0924317245228705,0.5826489155244079,-2.8311264842113366,-1.2054925790327335,2.1397925216296483,-0.29728788391153826,0.7718747953222498,1.7351275305023313,-1.1368303998574578,-0.5986325807453632,-1.0179208311522594,-0.3351655845315554,-0.35062618965800546,0.16142555269631767
8,4.939065416603014,-0.23561174974910937,-3.4059197209154517,-2.573478386449955,0.7805494978798482,-0.4179452329735202,0.6524687509208986,0.5027200005741685,-1.8061117465331211,-0.28644141596206935,-0.34875430692647885,-0.6969520322118531,-0.01760589126684116,0.1302197074640817
9,4.486396660127439,-1.1832470733213325,-3.539261360477739,-2.941142346857515,0.2119410400476216,-0.8868369781368567,-0.3992453732279191,-0.5760505763597048,-0.7224898852909327,0.15569314822036062,0.8529143203968654,-0.950544572918106,0.41511147204776705,0.45753444558238615
10,4.286224630584838,-2.002361615639335,-3.349135247328457,-2.765067301694679,-0.12005346946774291,-0.8480660373334932,-0.8127986613744448,-1.1942154606883792,-0.16360179310293116,-0.009948656608421882,0.7003633214718894,-0.06416185822542304,-0.1229458591523543,0.1054845491631376
11,3.686553520293894,-3.0176214828702865,-3.032884195598993,-2.2573195633431995,-0.9237461212594718,-1.0165912848396248,-0.9534624311608273,-1.383537912816261,0.4455496783602114,-0.25902576448600584,0.1814315756227563,0.7862851224791616,0.015545393211848101,-0.21764162886262478
12,3.7132529541220114,-3.5779191509428916,-2.4759520333513145,-1.5694221875907506,-1.5661727010702104,-0.7868173526263458,-0.3152540566309705,-1.1597599591055054,0.6881999488092299,-0.5428510778758119,-0.3224894646475086,0.758361138990412,-0.3495185764489466,-0.5857362868455821
13,3.336712094280148,-4.5852263380153655,-1.7121403989011337,-0.5532380843288264,-1.568918495168559,-0.7431234948291836,0.28960718155980736,0.30535828557534594,1.7142711139049882,0.1992155683364606,-1.3880474465906967,-0.07062058329379321,0.45809502782792694,0.00861790307899905
14,2.406451577313575,-5.4243983651131655,-1.1755093155710186,1.6877994859798584,-0.5999045037775599,0.32043810766131026,0.460447500681356,1.4164151165722532,1.546819550209618,1.0532105086010572,-0.13500466589360452,-0.20472700517540338,0.2784426938559039,-0.19143306174284253
15,1.6988420696986808,-5.656740884229173,-0.6352410757559636,2.3055756471730975,-0.235911361056595,0.550411039826415,1.0464950191604696,0.8596024429312722,1.0326851515484838,0.4001927055163306,0.3370436641062398,-0.544563886993254,-0.03482422739452842,0.10267081482741942
16,0.7862030549211635,-5.231323421518973,-0.21760187854670857,2.700852011240403,-0.18810231165516775,1.435595859852891,0.23336920911761777,0.2422544060254679,-0.37927730460154435,-0.0566749019702982,1.4690661104027656,0.5888853504141938,-0.11646325515018054,0.4099580946349597
17,0.6185984536928311,-4.973527393674674,0.4581922813618594,3.0205830003813046,-0.5984838940486404,1.9998608149355672,0.938738316325807,-0.29532881815659995,-0.43738444119468406,-0.9307738298994019,0.15428507405608843,-0.5759454196314282,-0.21397073533492333,-0.1082820301711955
18,-0.6861158906714812,-4.451771602411578,1.657028656281377,2.9927917156654638,0.173295353577484,1.4486411393236571,-0.18060631424932208,-0.9891042766763907,-1.6689943054500305,-0.9318820362111935,-0.617304106789672,-0.005565901890366676,-0.3347387750117305,0.12941736479662705
19,-1.2780747532790462,-2.978776265522478,2.377557233438005,1.4608981456372279,0.801969637087199,0.049202678973814556,-1.8514478775838397,-0.6503057745472185,-1.2341630873905791,1.0325175272685418,-0.47564578967148097,0.6480237888242016,0.506283727192652,0.4140219949714713
20,-1.6856791062814789,-2.4418873987202576,3.472388798522581,0.8169475634320051,1.34117950984301,-0.7500331165563281,-1.8045332648641834,-0.07338055387871438,-1.287326872674175,0.8446039338216949,-0.40420978124533113,0.16232106934460525,0.4963765871640148,0.049624149706199196
21,-2.1068289793466928,-1.7633123616190498,3.9994054087768163,-0.7261407281260522,1.4638390875385936,-1.4113626841873401,-1.205143481311923,0.5128888543269449,-0.12690715687039947,0.3204523531703571,-0.16799953007807097,-0.5875581690157958,-0.32266644930940247,-1.3033182747377479
