,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6
0,-10.28115910578044,4.806673004103421,3.8004174200218523,1.8213318478246785,-2.161339509118424,0.26040127796325874
1,-9.944472258479193,4.057917163817115,2.58522962786446,1.3758722352127728,-1.1672585499567747,0.16062714735625683
2,-9.634710635129554,3.3018464733398116,1.2727267629828984,0.36780853040041794,0.5803653634377175,0.1312583875576205
3,-9.17574146496822,3.0479245465004334,0.7159763788760609,-0.07552967594803957,1.372117697243925,-0.020713875922924053
4,-8.554127204323247,2.720887186656672,0.16138837629018668,-0.38512822216587483,1.6814163029215212,-0.0907285749020475
5,-7.970833085667678,2.208118958566198,0.043954466263787385,-0.36202579352413367,1.4207848955558686,-0.13269220721838657
6,-7.456424580694348,1.5498750238382089,-0.5927946023207926,-0.8084009048297487,1.6443782355816923,-0.07700297673168306
7,-6.898083140420502,0.22081516163192808,-1.6483074663857051,-1.2079669203101588,-0.2942036007501372,-0.5598201348303222
8,-6.1793294160283825,0.022773656537196336,-1.726859149790676,-1.258942414149564,-0.013713941714215307,-0.3457543577526408
9,-5.6706803918050985,-0.7255326282850864,-1.9565079352667365,-1.144378291362966,-0.6392058940811994,-0.2327874377663111
10,-5.145156859204697,-1.169601562456614,-2.140990091718862,-0.896802392813329,-0.9334094746768027,-0.21819944566703034
11,-4.482566454509974,-1.4689265703894268,-2.095377803384274,-0.8368674981994781,-1.2316890270023764,-0.10193702753703195
12,-3.928744235075173,-1.8922376117800637,-1.988437654505167,-0.8776681408110601,-1.2088181222743237,0.08182282383353466
13,-3.2993944800711867,-2.3597142123916677,-1.7657599594051883,-0.5079047645686579,-0.5676580990743634,0.06220649419560015
14,-2.3352485904596008,-2.998108034616415,-1.2910499043399322,0.2048149297627615,-0.17775433612969582,0.48525576210749766
15,-1.6485871411127266,-3.374055708710969,-0.8687190200974872,0.8733430277865984,-0.07601278030417778,0.5180753797835839
16,-0.9427562744524256,-3.9876363120801943,-0.616050962442602,1.196031445583901,0.5234833618669892,0.6317866261090657
17,-0.20112374403956768,-4.043224036020685,-0.23813387935924565,1.4648211401478972,0.42299253151885124,0.6138734597940588
18,0.43610708638207124,-4.26492086761533,-0.040036700231697406,1.7162293273833633,0.17375287582938764,0.6156347930397847
19,1.3226316734591228,-3.983872325618744,0.33092315750168916,1.549955330923001,0.4037810740484952,0.25014305619809324
20,1.9756858156863812,-3.993491770025545,0.7031307122151874,1.6824927181798794,0.23611048326427672,0.18055281446785462
21,2.9627455341231324,-3.7594164317177894,1.530254828295235,1.440450989095465,0.10943055415414601,-0.6990141446574656
22,3.6377643060841516,-3.100113725855908,1.8295325495545178,0.6227300375143112,0.6046657768965118,-0.7966226834322813
23,4.14722619853075,-2.38474754544915,1.7730525309157137,-0.8963619598428656,-0.0347322799122525,-1.2482509946410147
24,4.90148067024428,-1.70214640010313,2.0725318159952515,-0.9964144588817645,-0.27932669713942654,-1.1083349146158101
25,5.309473778229049,-1.2747415868952012,1.8736422207708743,-1.2275264845916471,-0.03278675920085288,-1.0322748042633554
26,5.872812350561635,-0.3356252269457477,1.7708928081930486,-1.3980747155072433,-0.14611793712970755,-0.09638850985339668
27,6.378336811515962,0.009831265124066327,1.5883167109226308,-1.5629610614248688,-0.2027038695749127,0.28220362641440666
28,6.9248997251534234,0.7528261952929332,1.238643421484249,-1.651901434296165,-0.05925178816861053,0.5805957573318621
29,7.47917650966716,1.2788196318810132,1.063593848094639,-1.7654228205717173,0.15557115097223465,0.849296951689354
30,7.753301906145097,2.1783349359905433,0.2856546868576469,-0.9816145462337995,0.032473751260591474,1.1800121311134129
31,8.225569418243543,2.6132140654992675,0.01258003893097665,-0.7626829722291804,0.03382949965493965,1.3146000614713982
32,8.311374008671224,3.3915776267572957,-0.9180795921950156,0.22286758663519116,-0.12146011073101427,0.7421755744218226
33,9.055637884288668,4.515115500681171,-1.9994180205904448,1.4744954422638317,-0.1431526445555502,-0.8504005142720586
34,9.389170119873912,4.863140803239964,-2.2747750052712084,1.6177343594580291,-0.04978009400956303,-0.703303468937997
35,9.665745265362458,5.278421357500427,-2.491144614725874,1.9735965240901636,0.14522196129722928,-0.6262960518467086
