,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20,PCA_21,PCA_22
0,3.891178253156254,6.1955283376448556,1.2014493319475752,2.0862947482737106,1.9145774890246197,2.0015172290914927,-0.5845669018632296,0.14406420145044282,-0.5599719272093335,-1.7985566234023658,-0.24409697537160158,-0.11874484878096708,-1.545161168675893,-0.05789611189489662,-1.1888809811885523,1.0374949910060587,-0.5343502016983452,-0.9043483962312824,0.5229620888183572,0.20768583922066652,0.053979513604256416,-0.655401734838427
1,4.153510478958378,5.179521420401146,1.6358538980982194,3.0805378740921614,1.024314978067072,3.023649886526577,-0.46563242871479193,-0.8181792243441753,-0.6152646916569621,0.74913611860116,-0.13718609606196316,-0.2612408259132066,-0.21653343557514715,1.4449458688731496,0.778415717341802,-0.4837557378590278,-0.26730482268791494,-0.9386176921871467,-0.2832448552352926,-0.5028996488518743,0.09688024622407025,0.042441117973674655
2,4.544782212236237,4.581342410487688,1.6406422560702398,2.6237402502489733,1.8018106922816004,2.239648388471793,-1.30532760545329,0.07193629619796846,-0.004917189617165379,1.2805964199344793,-0.12217648159946654,-0.12620292886169798,1.3555377793164263,0.4710013204520762,0.4199331080957794,-0.44635676724113854,0.6914184452564405,0.6262019539613679,0.06503236669237124,-6.21318441347272e-05,-0.15839827779700238,0.03743196620524005
3,5.783410915232992,3.046239922781058,1.772808997929803,0.7590449258856162,0.9244923954656944,0.7417985106925431,-0.690180005466462,1.39703846029228,-0.06805877021902666,0.8478961129591831,-0.5231154542185312,0.08575979308404202,0.43297863806582626,-1.1870562128531856,-0.2747122727694398,-0.011901824510542376,0.7832414684550392,1.4562425916637494,-0.4801577720977323,1.0838919780010043,-0.06626611225111337,0.25890868596187344
4,5.6550572661572565,2.7046596616635514,0.011463547757360795,0.5986277459672271,-0.07435499020305499,-1.2988001952325925,1.1746003194990724,-0.02694703846285333,3.002763805754485,-0.9477766109841201,-0.14480499192243196,1.5870007414953888,0.5061130676098327,-0.34728066616781295,-0.5090358651186743,0.7416313811065639,-0.4492685280186754,0.9096031987515876,0.14404913950096607,-0.7064009172351454,-0.5682753889163382,0.4003647259233323
5,6.386315189456479,1.653542046355003,-0.02420201189026457,0.4192914167734551,-2.109284386521759,-2.1623486034820854,1.599422235811894,1.2416943245038679,2.751906589602953,0.8976853119779264,0.04878409859986109,1.3915247801344601,-0.5196639888117,-0.6362063968088709,0.6807470465722625,-0.8178045879468472,-0.13720346236380077,-0.9150896265364739,0.20057810922697403,-0.15514310743770607,0.5638621325068881,0.01575674426689506
6,5.702246145178015,1.0236793242256048,0.35522149979311196,-0.47090272569640085,-2.222032105670631,-3.3723731054484345,1.2630694198803987,1.4523438976442533,-1.9000573135224454,-1.0187686948791652,-2.1338957870086923,-1.3030224726972421,0.14451591555162208,0.486129856780338,-1.3205328251721495,-1.2058066325296133,-0.09581588811521057,-0.0471090320386899,-0.3117303573455912,-0.30091453793845435,0.07409293152235051,-0.5106838454975833
7,5.215288215003472,0.6780972444281361,-0.4940066943247222,-0.4124051275191578,-1.792724349703657,-2.768992972342538,-0.21919910509120671,0.463669394224944,-1.5212369250956441,0.5516476248641005,0.6526158219022183,-0.9482395353677379,-0.16024793753008698,-0.0037236077546044,1.266709313534339,1.068748358097107,-0.52939734578788,0.8675487349712897,0.8131206053915185,-0.2216138646856998,-0.599741485446946,-0.45162743918530707
8,4.548572094063591,-0.19322781458912658,0.6316384770449842,0.18473962115410014,-1.7094781770510643,-1.5781308688963935,-0.15777709482628977,-0.9520365526104677,-2.0145545164801564,0.09258946068686785,2.6679409704292736,-0.13084868062076455,-1.0750439150482582,0.4945809406497528,1.0233789990129263,0.02779571201048749,-0.5597025522612638,0.3212311645135041,0.0206838096820893,0.3242351625353188,0.5622227433689323,0.5682538734768684
9,5.55946115780995,-1.3432379643206702,-0.291642000705193,-1.633055220977461,-1.7675887078295958,-1.5044691146303872,-1.4803958387004177,-1.7399714184911854,-0.04902758471956301,-1.6481656819890733,0.9770559468628427,0.3319973822377978,1.1631096780038763,0.6950971487987214,-0.42864503033470547,-0.12690672865401414,0.7159921553246801,-0.6702085803141216,-0.17919719193921319,0.7325544741881189,0.1763130962611759,0.6411812317806769
