,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20,PCA_21,PCA_22
0,6.77506535970866,-0.809687695125302,-2.877507404067973,0.37263796489781764,-1.8111867406761897,-3.3996580880006326,-1.7240813202386298,-1.123428844611089,0.8315901981631856,1.8667130997041335,-1.8138975595181375,1.8196734793470206,0.8713651547806732,-0.6549882136977645,-0.07647794707881421,-0.4543090484545845,0.4525267260921653,1.3387250502857713,0.46946362245577883,0.04062816380631113,-0.13182604481699753,-0.3289527824365021
1,6.7067558970874055,-0.9928424415288901,-2.286560319955942,0.41011545544715833,-0.7817090827548853,-2.1909519690517643,-1.192052736100606,-0.1265064474630674,0.33542666942346544,0.3726109957567365,-0.1450855109830683,-0.4788017509079304,-0.5759421596422721,0.5197522199259099,0.29315854623918514,0.8964685224293921,-1.1908198553423224,-1.3861766373495235,-1.1441713855114248,0.3196136045516633,0.3874454878243429,0.8338775518422565
2,6.08249401663947,0.1250612587764332,-3.4303999708018913,0.7207193184437964,-0.6933171543318725,3.4762210519549757,3.816072186882662,1.1109123241431729,-3.05024404578923,0.3491536675935606,-1.4013389440432735,0.026193331284763685,0.30791837476615924,1.0968715362382004,-0.9034159254930516,-0.015618354827408502,-0.3268522478581637,0.3752076272439111,0.006782392173040731,-0.27330748727169685,0.31765775918712197,-0.10524606502378506
3,6.3518995437741665,-0.5298871049521302,-2.9780636271529417,0.5406782833204479,-0.6036847522266195,0.33823209059332054,-0.49704986073686247,0.28444578826261163,0.33754211288675645,-2.589846749291912,2.0535063394415864,-1.0518312120300854,-0.2810370250396599,-0.4386009701877408,0.946415614865115,0.08350189558196362,0.47428359234183465,-0.6659739998925942,1.1106004963536664,-0.5806057759820602,-0.7493588171675266,0.0616549688591708
4,3.5394085766668395,-0.03717389430415527,-1.567805575471986,-0.44595096158592606,1.1562819368581723,1.699465901827153,0.09469279850296793,-0.4749510232839472,1.0167204789753792,-0.6327270562636168,0.6984553282734783,-4.807191531020407e-06,-0.6994184066238146,-0.6625509443174893,-0.4533363143932811,-0.10831186028734574,1.1637456855616617,-0.39363454547595683,-0.048278769871421406,0.6456444956828122,-0.35725168634689075,-0.13100928977761658
5,2.678898416505407,0.9443357183872032,-0.034780208681266786,-0.48204818935729654,1.8512723894824015,1.3391134629266044,-0.5775132346798802,-0.31325671601504584,1.5099163527571902,-2.420168732597554,1.4226008363152014,-0.0926567962513856,0.5013193949984682,-0.6852975426451543,-0.6156504265946823,-0.3059229342578766,0.03390104969345985,1.4440965683476827,-0.48788358986830843,0.17839019858420052,1.0122470382066941,-0.14606443380457437
6,2.309118255514736,-0.6434585347215629,1.9375414630339802,-1.5548943509509214,2.65543848139033,1.9981112413219215,-0.9093816499042691,0.7056651590569737,1.2026438955747967,1.0633705074675852,-0.12016031166721565,-0.4392832570255228,1.0934162029159546,-0.18364298935929704,0.8690357829123491,-0.941654107973392,-1.0107176213442224,0.18928687887561443,-0.6453136949241848,-0.5851751521460997,0.07653259484860221,-0.02127465508916856
7,1.9741102818366218,-1.1682246252235302,1.7538336844948696,-1.3032284155275704,2.6781419791765866,2.167822974000746,-0.9490031821972211,1.1801162689879454,0.7478463555741852,3.0614878957963088,-0.2797548095778023,-0.7310205309525585,0.2726761277964503,-0.33947931021343436,0.05702691194094852,-0.07295993753457143,0.4531444856756849,-0.40706515995914677,0.05667342531303299,-0.0034172915583592436,-0.349143212234333,0.13234560583275268
8,0.42612021678196565,-1.658594018452029,1.7986723843538552,-0.5305214695367785,0.6268488414837674,0.6060384946501564,-0.6443376018724518,0.2993134956291636,0.4033744559938109,0.8551645445454354,-0.4109123336970073,0.08082613744526024,-1.3928141163703511,-0.5975705420244452,-0.748287811399188,1.6218083459873271,0.38329700375089254,-0.5488515002797292,0.18492667217185174,0.07991392968078387,0.8201851281105671,-0.2842605373615014
9,1.853960739655448,-2.9405914306113345,4.149215558944803,-1.0762804776605344,0.24095243655594362,-2.9574337968351387,1.850739211034888,3.2645177119760964,0.1476606998639125,0.6738534650587825,2.109184604334942,-0.08894461488661477,0.9478443631095143,1.5686401601099675,0.11695828001646283,-0.44008463966848066,0.02595482529757182,-0.046920436819995956,0.706051667337237,0.4163189085384307,-0.2226800985808181,-0.25308119106189925
10,0.40882491349044026,-1.8479566170686634,4.167797975194528,-0.9051447976457019,-1.1991062837118731,-1.4414322119678142,1.6870796635797625,0.7737529666683979,-0.8112942449764037,-1.0053795715637062,0.14232748355850613,0.21781224581397132,-0.444292254133158,-1.879874986473223,-0.4557744521307377,0.5676659428519492,0.21227840874886864,0.8171651268382866,-1.1102248519383866,-0.14070207081538513,-0.39891525214074947,0.8550292232071407
11,0.30354629382692766,-1.6105815974300852,3.2064964096509563,-0.6158227910358769,-0.28882939302287136,1.1768831196364673,0.3122608411972992,-1.1612623692111488,-0.4490760035245957,0.016193620804008105,-1.4016212904041219,0.33168532666431333,-0.5847237925716932,-1.423194747376854,-0.24335592222822944,0.4036763254881492,0.051677819469671475,-0.31619759659643604,0.30553144278448496,-0.14110510737300397,-0.5878660166647608,-0.3481366913005315
12,0.5129523106271321,-2.1462562116356727,3.4407678949195137,-1.4284792896042222,-1.1712894808417278,-1.2570214005249627,1.1753241612605654,0.20731805918485213,-1.0366256736129014,-1.3244626097137198,-0.19061200315513258,1.6361004452464365,0.16580355670887412,-0.05995954226204993,0.3361515365466718,-0.606705997013741,0.5171843342934154,-0.5949201597384536,-0.220457176990121,-0.5336043245373733,0.8043998054655428,-0.211177976226624
13,0.11091278355345358,-1.42663808479372,1.5896567835160988,-0.3728897810748072,-0.3308975318920739,-0.04981462518377872,-0.7025598515838122,-1.4324626599621884,-0.27744939441846234,-0.7950009819803986,-0.3416406499729451,-0.2850429623188589,-0.8007205356311641,1.3204975996233876,0.19744714363032237,0.01726592463049896,-0.1765988628964163,0.01888359026980433,-0.1765959709799999,0.8367115363896916,0.10491342453015538,-0.8643426671616458
14,-0.7394198146790565,-1.818745962999569,2.1116814737934253,0.17664463686251833,1.0625179693186249,0.9686646558394337,-0.6558839024391461,-1.1863800121029613,-0.44568200918866274,-0.22255692860809637,-0.9854425457478394,0.036623637327561,-0.5303007480792885,1.1195037270491657,-0.19411738624985747,0.3886493017778449,0.6106822055371627,0.6605579580155264,0.8913247259902025,0.7323863626240619,-0.6441303164022237,0.8212133838145358
15,-0.5772362267351288,-1.744323658010967,2.488395451587365,-0.3015333244845806,-0.49774527023728926,0.907120945290543,-0.9019305999982693,-1.6654237898094804,-0.36043391527854485,-1.2842640309048596,-1.5221374408719273,0.05190258751136632,0.051133204358827254,0.983038008016704,1.5481097142100726,0.04265493711675822,-0.8667011652916539,0.22448728651118482,0.44844975835870643,-0.04307366271753542,0.002263699805863414,0.14193901095777436
16,-1.7610004925414742,-2.5559855262680213,0.9690086896543076,0.39959408094077353,-2.2825836350993165,1.6565217850088123,-1.2897452440409536,-1.0798389974726839,-0.017061987719251943,-0.6122669334128624,-0.2878989644884099,0.1793765068479219,0.9507745942842865,-0.20355538404796547,0.5462885424701601,-0.555255813318702,-0.483299557819357,-0.44425824423704763,0.039549719221153364,-0.23956558066297767,0.18067867975529225,-0.22739049287581548
17,-3.2116492472534035,-2.8099472111553765,-0.4190455875650882,1.6964143043731328,-2.972972538495087,1.2441093145801694,-1.2792935537976617,-0.12331548545480242,0.8285480039344031,-0.16714023882986134,0.6275996280423355,-0.5945342406501299,2.6263774354655998,0.5398889154908171,-2.030262716276263,0.25031070204617795,0.34229613263205777,-0.49359997899492825,-0.32384460922708963,0.6838846093649199,-0.058258578570233005,0.14668840558889887
18,-3.1421316520084717,-2.5657882540805783,-2.420999336381931,1.7982383030584004,-1.2529231044338447,0.5377156823317816,1.004078008834917,0.9680208716519658,-0.031950120326673895,0.6245407430863166,0.8838455096521989,-0.2571003343717204,-0.8552547355031827,-1.2479651406409067,0.8746374915140485,-0.1307912945275397,-1.233594480541049,0.4685148325369182,-0.10767530556288385,0.8475537219931624,-0.5116119838338667,-0.5247411021252947
19,-3.8344145863719628,-2.588906417288178,-2.506339186875004,1.4166256074287562,-1.0596197300938102,0.5688567808432968,0.7719584538367171,1.0337269187584741,0.22719459364092864,1.0756241507880218,0.9494257095690197,0.29142766636164197,-0.8404371949899889,-0.9866283126186957,0.6833375385652174,-0.35095849121536277,0.049598687391531324,0.35606940534016074,0.09158680479852567,0.1301030751664829,0.15089541442571722,-0.14051893698563034
20,-3.9951312470887386,-2.78403939121296,-1.7763703140067997,1.281364894335477,-1.4255257725704973,0.7575249952574695,-0.29843075690962045,0.6009455280022971,0.7901069953463281,0.6991467133716809,0.2029831467970373,0.17936993127196108,0.1381223420658539,0.12144583394751912,0.3954566226819289,0.2788533713253648,0.37381217888300605,0.03980249111949112,0.304373761039235,-1.4182560491240996,0.27458744511751704,0.8074731853047732
21,-1.6891234632141519,-1.2881590359204715,-0.6751369365886953,0.7080449632898272,0.07179151881972515,-0.857308676339279,-1.1760680978073033,0.09120938370257395,-0.6003692869168151,0.5157055386418514,0.3784028358079696,-0.40643209965158544,-1.3817143529054183,0.4580131025273753,-0.6445351988890841,-0.2611646543854546,0.36705431714902703,0.09992388375244231,-0.20574025960465112,-0.6200701197209757,0.48157190207436573,-0.6677554330815398
22,-1.4578314025307502,-1.802924972322657,-1.026332911510146,0.5681386981210269,1.4916520380779748,-1.2316620230539976,-1.2206935965349437,-0.7355103781058661,-0.607490452361353,0.08916657103056992,1.0723795760853185,-1.1048807378434915,-1.54446818352117,1.4782293161462592,-0.857436020840121,-0.21715797607666576,-0.39746664857573494,0.8009663860445296,-0.3646770905805624,-0.2992726686664135,-0.0232530927960799,-0.07292132739515797
23,-2.662537981182443,-1.3138022342743387,-1.6690573923523806,1.089188220946299,3.1082394466301437,-1.902030364565695,-0.10369046587938217,-0.9227001479902793,-1.4053206751183225,-0.1961034159052841,-0.07544524609551598,-0.6283950384963597,0.6716043105315938,-0.2770154853512232,-0.5337920522911002,0.3359390609060807,-0.025034566868805647,0.04651213116766329,0.08591485690404792,-0.8873063637651177,-0.08866912549904182,0.07594157083498278
24,-2.6958489370512697,-0.666169864737507,-2.3054335212474704,1.059286357293934,3.9024570225928885,-2.0206258391622627,0.8580092725735392,-0.9492423698290111,-1.9417076528733759,-0.48770077573621495,-0.6094545410888915,-0.5719764571268459,1.9801659046809534,-1.0934587446454473,0.7686520370665927,0.49420374434156816,0.24664656078581032,-0.6070607106491558,0.11696657459761788,0.6047845402219834,0.26836375295664133,-0.26848224885475774
25,-2.644920851207935,0.4336540083362284,-2.046881135805633,-0.046508888268500546,1.4491994559911863,-0.28892236019497336,0.8567683050530713,0.08282988379273343,0.9896009583584733,-0.8262574189188469,-0.8258280078772076,0.8583380057006048,-0.23081702383173355,1.0140389616884313,0.10338113379031427,-0.9016707944166256,0.21902719201948342,0.37197668545102947,-0.4340171871916291,0.04416388916332247,-0.6976490849125104,0.8613777887045797
26,-3.3548981483972757,0.9151743791747577,-2.73405159848705,-1.7377537423843188,0.8247708213349196,-0.47286820332657153,2.0560375515183096,1.5779791822304534,3.5759852679703816,-1.1676627849378514,-1.8297442086981992,1.4587754082452056,-0.10165295251093431,0.8045259851537342,-0.10175610823141713,1.207527519443379,-0.19341435972094173,-0.3367961619194942,0.15374096806028326,-0.23050377598505184,0.06924305488812563,-0.508051949204632
27,-2.1802652954097455,1.3477886048151424,-1.821980107758672,-0.9776643707714125,0.2551455677751595,-0.05163226178058779,0.4433551163571035,-0.21508340320273026,-0.4415848715537799,0.2927236550205974,-0.25819097319379986,1.2418382999042612,-0.8953389553778562,-0.23507986211613452,0.09147353508243589,-1.8450359361394895,0.4452859545226928,-0.9490021367042616,-0.25107363230295326,1.011221716295554,0.3573348162343402,0.5627492863222215
28,-1.8046084394350976,3.5048541627986998,-1.752213056930756,-4.8726469206609675,-0.5939806869187958,0.8531516212731703,-0.38363650697564317,-1.9120753784657407,-1.5088309863884322,1.2615256653554563,2.992664156486893,2.3459776411977686,0.5627919549368133,0.4823147580716988,0.41983355355290664,1.370944330341827,-0.2132981959242658,0.25663748117001156,-0.06339059046454373,-0.02301196891577809,-0.2844221883554322,0.058826490882751055
29,-1.6841734247327054,3.563147174686799,-0.5419538822002845,-2.566573248182124,-1.0997530241916327,-0.44826154964418063,-1.2553342497953925,0.2600251040568355,-0.8702335619366349,0.09608827491755101,-0.30222241824166557,-0.728705852729524,-0.4361248572007039,-0.11216389339904853,-0.4835227607031507,-1.3289287933038263,0.5291444234573767,-0.687816063727285,0.33641776579772376,-0.5491178800999476,0.23036375974286738,-0.15495000927548117
30,-1.4293050064495394,3.8373698701599865,-0.627376083668139,-3.7633162350071507,-1.1009787388604078,-0.6180624674675035,-0.11470888766532986,0.3920775654984845,0.2517927923445641,-0.5551114064749049,-0.6807907063539403,-1.7622541814602453,0.4435931715856009,-0.7937666307729943,-0.7783012020703951,-0.34979732251707735,-1.0668110407384996,0.2664698136553172,0.2798736374654542,0.10664457851277902,-0.044587225567461225,-0.0049862389016324775
31,-1.5387803495055938,4.225303262781179,0.1471166440012268,-1.0376354911782428,-1.4556737538581164,-0.887710884922122,-0.6557907921803406,1.9793413807434717,-0.6005057029206934,0.06495329755545905,-1.1181106600234465,-2.2631569462854824,-0.23577336635204327,-0.24964480533995198,0.14957238993124003,0.6492421733116186,-0.04634091168339337,0.4259911467060258,0.6876682674437964,0.35271517741726177,0.05454118551984535,0.3346575483844795
32,-0.5357546306788428,5.222203827317888,0.7698319455097417,2.3065632872115915,-0.9813051193595169,0.5491489594745461,-1.3701679566012668,1.899779092590975,-0.6640612439732001,-0.11577972593055443,-0.5222598018282123,-0.45331250585079336,0.45199375739040876,0.7691049918740261,1.7386082130422162,0.6250520673211636,1.4648003342371365,0.40125430747189395,-1.3188310367411082,0.05499039508973816,-0.13054287735317624,-0.4002552566095118
33,0.23139421165616533,5.636651678937878,2.715638969659435,4.919637075407731,1.197772535897215,0.3889746261954933,-1.5602923424104678,1.5676227493050905,-0.40487174777690865,-0.2538781682785721,0.6506480330418694,2.423390564606096,-0.16703202587990876,-0.3817220506844133,-0.5632396807890089,0.03497014514519536,-0.9821990519990879,-0.12050860041225542,0.9556963786531143,0.1662058054167524,0.5786565079503267,0.3489851010228506
