,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12
0,10.590285438115021,5.464611540211136,-2.91999807030558,-3.283334393244649,-3.8490761684473163,-0.8209518988226924,0.5784378404694127,0.5737501878018465,0.3136299703100694,-0.09718169705614461,-0.3727440025554891,-0.05111301510710275
1,9.853593913341813,5.353114628328776,-2.568447576186802,-2.62854400691226,-2.2973956791057977,-0.7020312722307911,0.5909410359153334,-0.04693059086029776,0.23154194685206328,-0.0041971362761494355,-0.29521652819683386,0.2600815968170109
2,8.72805758587932,4.162782247480921,-2.1629763006021587,-0.7235765453818263,1.1596052082144936,0.14280071010879486,-1.0940204388606702,-1.60615512705692,-1.0043481432824115,0.2627130826969903,1.617346317554054,-0.31755052628040586
3,7.823393277182814,3.855284122802969,-0.7262531296308113,0.7442702993275923,2.3997947437857214,1.2987508120673081,-1.1949836195340389,-0.06437086628521463,-0.2156207719971319,-0.43277707769856316,0.041732227424568426,0.2563541686039335
4,6.936812395498848,3.2986370653119836,0.011267738605967758,1.2042810658272365,2.5008925672828486,1.4104064721397693,-0.7389287632049336,0.033727591173665854,0.13612399883519233,-0.23292336819791007,-0.4878768624714702,0.293759677350745
5,6.199364704942891,2.367738719670765,0.6985549362591784,1.5193842529549275,2.1936008314750857,1.1735155044862267,-0.5443594788281283,0.13195513367053674,0.5513782089973691,-0.08017059532023704,-0.6686649806456272,0.10204333549886717
6,5.408762420146193,1.1513748275629545,1.544897311322599,2.175087545102974,1.5883597505151141,0.5568207050921672,1.0102698489894526,0.8123749627459809,0.6505971928434737,0.740369601974231,-1.0161296359477423,-0.8427599177923654
7,4.348272156535602,-0.5245481686641345,2.6697628054453824,2.143599151687364,0.36399852708293645,-0.510678352672498,2.5312425280173945,0.993557174132324,-0.21373340333197352,0.29277572853809725,1.3489430033718803,-0.1265577884257158
8,3.6281061475557896,-1.4131569955694494,2.8987392143521857,1.9245448730313461,0.1832076450793745,-0.6892821201085453,1.9575470610846148,0.927200922489196,-0.32110256594647035,0.576628989283995,0.5916292337565389,0.004353937109397234
9,2.9066898966667765,-3.1188500178906517,3.773561560220863,1.7630837275081317,-0.48108960589368205,-1.784617775606494,0.5562613246593315,-0.5349005509971861,-0.4059017268092333,-0.6599917453143217,-0.6125442519029087,0.9173886489929546
10,2.8953556560835585,-3.815722330561584,3.3627795980502473,1.4450528923326138,-0.8127701752363884,-1.8365956701311614,-0.32839162018041057,-0.9944274210411268,-0.5091586199796845,-0.3683378349928203,-0.5268186009319192,0.37429122822337263
11,2.561946439276269,-4.2659328942141315,3.102920470543513,1.199503570147865,-0.8602180772144733,-1.6995071538274624,-0.8459812360566894,-1.2051078624047071,-0.1824508373457928,-0.41701798667078827,-0.25081052908364293,-0.29726598480786065
