,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14
0,6.003658449461194,-5.536601752784206,-3.4667384946331716,-3.3570872077417686,-1.4696059344587056,3.0969652398680916,-0.13447090836674452,0.7150419722818767,0.1874462579688998,0.16231584698100013,0.4332118963831832,-0.08210451432180141,-0.48484586513927047,-0.13266281717113187
1,5.990860966447306,-5.075053400074903,-3.0239196222070426,-2.564929975167822,-1.0163162193218094,2.750400706544361,-0.3217254644140577,1.2826122109902045,0.08248391092972132,-0.20354526990657956,0.3282029094090569,0.27824594945192704,0.16173924419784946,-0.06753296823344118
2,5.98979297528732,-4.132751625708678,-2.5101204368599097,-1.5818135689357549,0.9712563381805946,-0.3160898130846293,1.336650654349415,-1.122467318642624,-0.25132917652226805,0.3442269431070878,-0.5511870355217212,-0.733819753235301,0.5689816181434356,1.063893569871583
3,5.887223205224074,-4.247341741266974,-1.8154884337801955,-0.7762118675054186,0.9408942673984906,-1.4915152535268692,1.6321062041863108,-0.9615332574967919,-0.42845077040197777,0.2025291948060217,-0.59295440111726,-0.4308507776195999,-0.017964807995491397,0.27278451676198945
4,5.807625682374036,-4.122843681766911,-0.9735657468520026,-0.15696393667539832,0.6302771712056024,-1.7231391299067893,1.3984166827858442,-0.5032790183394583,-0.20541708228699918,-0.2602907248311125,-0.2723759494209597,-0.09396462812876571,-0.1153640970506033,-0.6154363826728708
5,5.743007314972734,-3.781731663747782,-0.2593219337915786,0.285255764060641,0.5384154759026114,-1.689239433828534,0.8390744470943258,-0.28978631985087744,-0.04366202090412194,-0.2269351974193416,0.438942429459956,0.5313945207029093,0.0721187305194246,-1.1083533738463325
6,5.793445049615071,-3.1809520160215907,0.8441459618818865,1.3092726067293843,0.32316992000421824,-1.5390566308528857,-0.6732020047486275,-0.3132795929431596,0.4132652049834888,-0.41073329356202437,0.8492638149154288,1.1543381804041601,-0.01059275308652334,-0.19704377370226347
7,5.604482586657268,-2.3386113125428016,1.570026407671481,1.3828340385399165,-0.32711742182367587,-1.5272102413685495,-1.5751997662348693,1.1799643551309213,0.7835806809502497,-0.2762859955661199,-0.5091339034432638,0.8022712545895895,-0.15343856212925525,0.5669678385065626
8,5.557407556136923,-1.8418902288444963,2.323705299249417,1.3048622157920178,-0.5289390028394371,-0.9382670151232476,-1.9376923410527584,0.6111596571020904,0.9699943473920148,-0.28577996588835086,-0.12325121843990981,-0.28330747980101323,-0.4753378426678654,0.8675689186142542
9,5.4198483259162895,-0.6965112765120066,3.1612678288467198,1.4960493870685088,-0.38726910786104424,0.07863837683088505,-2.115954730801839,-0.3443499822329218,-0.6056547951601389,0.7934096377449366,0.022287958919463988,-0.9804794140397773,-0.2616276935664664,-0.245373294252524
