,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15
0,2.0547071217575117,1.6514075281606455,3.021057949756546,-0.8065285584206284,4.707413020801193,0.00451617977954204,-0.6037719028817379,1.2223101730841939,2.0329547088127633,1.03770601977721,1.692349024270946,-0.3263910455423511,0.9461713737594173,0.6614912938062391,0.5318913670117055
1,2.7684764344098305,0.7748251157171626,1.3135768862831436,-0.6445236999437903,4.233641550438422,0.6325576179446059,-0.8301924529732425,1.7539355502007437,1.7957939240884047,0.3141607983499816,0.5728327122040164,-0.4587773033906841,0.162489843042669,0.1923643426159653,-0.14213411648575106
2,3.317413529693377,-0.18754007076357504,-0.6963260848905952,-0.48548189519688856,3.184797617960742,1.3445212551811832,-0.8442895628608408,1.783485077122854,0.8577684886864948,-0.5837763388351248,-0.6390677248825963,-0.33806943042798804,-0.5682053838120295,-0.1187756451478736,-0.6144453116388269
3,3.580815258481189,-0.9818149917225673,-2.3678930008707195,-0.41713711563360845,1.8906744433347809,2.103683448063929,-0.7917396955142159,1.1887731119601832,-0.6164722223465675,-0.9821689576042979,-1.5025026543072106,0.05338524652150355,-0.7855735048470467,-0.3627362363083052,-0.4854157996676503
4,3.3350858302546054,-1.4399079578547047,-2.9131655012622395,-0.7016540317753699,1.2995328672762623,2.4461444224125284,-0.8661246263971125,0.5741812116303241,-1.348209202386946,-0.41955112126024513,-1.3394412846095058,0.3512349805447204,-0.2558172176431497,-0.2056974139892627,0.14844298615048201
5,2.13381772786892,-2.0964700914475562,-2.5111059017531216,-1.261126727765216,0.510137238385695,2.21171344825633,-1.103109181723364,-0.2573522882023241,-1.6502017898510248,0.4585697297960916,-0.8543709556916919,0.5828232461132922,0.38606793920137694,0.06860892725561066,0.7192632673590524
6,-0.05747685680302339,-3.037186833518489,-1.295746068275643,-1.7321112928900424,-0.6027518712216657,2.005018127757283,-1.5125569132961236,-1.0034498177096751,-1.568439902926271,0.9522638990246622,0.14826979866667667,0.4343617589183404,0.9551446455327743,0.2405909940139748,0.6892705811941714
7,-2.21287535023179,-4.263034109667097,0.7262963669691906,-1.9984671953954585,-1.5590658107122586,1.9554272666841264,-1.6289245729600035,-1.1259931937918288,-0.7754993720308476,0.46897964998529534,1.3856788222991134,-0.5371207558525964,1.0161986332264712,-0.05217965289713552,-0.49586529889966385
8,-3.942322169968967,-4.442031265233055,1.826702331940377,-1.5980101486096354,-1.812854915163519,1.7921925865242043,-1.5088423178985733,-0.9135969052989174,0.24730801657166898,-0.06234369133858563,1.5102156117477425,-0.8084743154547072,0.12094432641049542,0.005388869574019013,-1.0438646362268749
9,-4.7139141554191575,-3.826821354586424,1.7300015126551875,-0.21039733261062368,-1.0940321694005715,1.6507412613564154,-0.6357654207470714,-1.164175986818041,1.424163022435061,-0.5488632031387184,0.36438950780816487,-0.3020379085731548,-0.9972026459585787,0.1364545492313484,-0.231666772967307
10,-4.995909761204657,-2.798243162825857,0.8643830058214594,1.5871544635442345,-0.012049312769530954,1.2921523970616982,0.2704932167145448,-1.5888423906928082,2.066102238559756,-0.9094276762006899,-0.6116542121544354,0.14818840005430772,-1.1251093312840015,-0.06879515480941063,0.5736262292476475
11,-4.711842515837472,-1.2842834321510574,-0.2027762801405933,3.1733277243250804,0.7798974009599635,0.4460695040535255,0.4807048947714794,-1.4885116230665627,1.7663694729340207,-1.1714759609214043,-0.9397208479858774,0.4842245781902467,0.005146035898379769,-0.07410302863113691,0.557393458183096
12,-3.5446306393750047,0.5204033044972686,-1.2625015323852067,4.048229414882236,1.1719409141030734,-0.7874039184815291,-0.0924032633380689,-1.2915491535652583,1.0059322709073926,-1.1894995692298937,-0.9946497059509806,0.8445499352307002,1.58151849904686,0.14313156822934203,0.19706396915186802
13,-3.000838340710611,2.527468087143318,-2.5303357694789774,2.4939228187130453,1.8715222114240566,-2.2042347830724207,-1.4916315837756005,-0.9941707883130287,-0.7868206899327114,-0.7014332218949237,-0.1404110040578197,-0.006649912588623544,0.9080594026495264,-0.00264212305986616,-0.42706927172346193
14,-2.7016628825136615,4.193647319770359,-3.2516892075844126,1.0795014891873298,0.8561086438226478,-2.720586602901312,-2.547669408026495,-0.7142309604438434,-0.8945635124974811,-0.6775225159339299,0.6241724583177398,-0.4188381161840607,0.010782639458764239,-0.07387708993265242,-0.41056088228311727
15,-2.4384480047954202,5.522928098475346,-3.305351324065171,-0.5697039195642412,-0.5449814626993718,-2.1131458864865706,-2.2418744385619944,0.010439766447566137,-0.31882462719583543,-0.2917822668600076,0.9267283379421046,-0.5932743073469747,-0.9715043309408063,-0.2038752145950083,0.17299906896378123
16,-2.105010287871797,5.908917022493629,-2.5028761261993138,-2.2162918598104664,-1.9882744029563373,0.18511730995054243,-1.0233520876731945,0.6834333790263649,0.49734462134750024,0.5150293574910717,0.9396174497067714,-0.2729069579008842,-1.3103368075698958,-0.2909580667808728,1.0154491131648795
17,-1.471006296459912,6.966283523439746,-1.4620060636520038,-3.596279672149187,-3.367429289272067,1.1954791059831626,0.7202497955204621,1.3080979406285316,1.9618639806318365,0.46196237330523526,-0.2746796858669563,2.0664274386310173,0.9161632508853779,-0.06930249981289616,-0.8351196217239428
18,-0.5752719925516144,6.450643571226951,0.2670396195161715,-2.977254961774,-2.360732369276225,0.9279826799586088,1.4482584333112567,0.2028401439832147,0.6062321348905476,-0.2891919726458847,-0.7127703073156456,0.01129367871291737,0.4957656668515926,0.18328773226911962,-0.0711497256821251
19,0.19799534890921877,5.152808690715316,1.9648597561732728,-2.248760059422851,-0.5815194567128691,0.6544378712007506,1.6450677609509674,-0.8622233891759116,-0.6050127541302883,-0.8882160020508456,-1.0358064028379852,-1.8131102767505818,0.17585412580867266,0.32456165844179824,0.6841197975545572
20,1.2020890124795165,4.199434550517933,3.633879811631066,-1.3916823045524993,0.6176408848583171,0.2797253008906495,1.6570991414831533,-1.4425917115525138,-1.1045980149440426,-0.8476889586798472,-0.6116937968650581,-1.1769847729519034,0.17697312420876904,0.2045157010567089,0.022007821243068597
21,2.0879887787704643,3.1744509442008666,4.678129047461551,-0.2738064546636969,1.514982504469058,-0.1079561728635231,1.2558605348860188,-1.6274921857822198,-1.5541514258927247,-0.44850103918483547,0.15135021179819977,0.0912159273791326,-0.1310007050374478,-0.21443412929820452,-0.4817437249410839
22,2.8879707039700198,2.4669106231900026,4.74743991785759,0.8408930763205874,1.3967372310932167,-0.32865924196428353,0.5511552468140064,-1.140665001049714,-1.4246684026850145,0.05068486795403074,0.9259918985807818,1.6001304357636101,-0.6921086406711334,-0.8256668119904336,-0.5595338828524498
23,4.30284265743594,1.65949128015033,3.5870659337466253,3.369693710053767,-1.0858870501234354,0.2041408788292802,-1.210514899257827,-0.1544170909710046,-0.5382828964654509,0.6065961909429569,0.975819683302215,1.939209563379017,-0.5745177101522264,-0.2451926900517369,0.9175738662488928
24,6.8456773634872805,0.6807176748660569,2.9215706993319954,5.781858264815291,-4.326328529657038,-0.264877691943523,-2.049065122321037,0.9280528227488586,0.4681987246626432,1.5226750119224992,-1.0805863656965986,-1.126832620313261,0.20934546044570207,0.893106841462822,0.5441896129856805
25,6.888889924856386,-1.1478245120888881,-0.3308259894247712,3.4474192263702386,-2.897766609250684,-0.6056056188477515,-0.04967846218338918,0.5150318316448936,0.7031135924428042,-0.28262556964887525,-0.4347424454978765,-0.7375839674851141,0.2447249855129604,-0.9715072640724542,-1.3896488544679257
26,6.848981999600001,-2.6880124983594857,-3.2326553366122597,1.0566130725666436,-1.4971159590273393,-0.7325397192339789,2.164165693419721,-0.23577779571014537,0.46434650098458513,-1.7866215089295527,1.6261971173389138,0.21703883618619255,-0.1853831631117965,0.6821488795443954,-0.26661605015020445
27,6.0838592477242335,-3.4862487618754803,-4.203269345255081,-0.8453105623257723,-0.34532852395945307,-0.6258087695989789,2.574861319366507,-0.6554064211122196,-0.10605547743751613,-1.1250391143097163,1.592734142452586,0.23486186094979203,-0.09336234671955204,1.1682277493425361,0.5444811168128476
28,3.93278991867857,-3.4263558640732317,-2.2149796142483242,-2.084335313496135,0.2596920563568754,-2.045026033911286,1.26042962142159,-0.8588184765066339,0.8847442151274997,1.1587075370196924,-0.27295494215830035,-0.5008531238371509,0.09079991703404419,-1.3514215071414248,0.23180800359385834
29,1.7022055934793203,-3.5238110778282663,-0.5742346276935467,-2.792334037368972,0.3648704176948187,-2.677579200854749,0.6597383671040989,-1.1388323961377258,0.7134883526921707,2.0451808990879417,-0.6668269323212414,-0.15878478158223666,0.22472336821405497,-1.0103843084479933,0.3644445571299521
