,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10
0,-9.240985892979989,5.47885589868224,-4.938294100385347,-2.9665273356604955,-1.7188319104902843,-0.17453953780394943,0.443461382534666,-0.6197599314200015,0.005781477565057941,-0.3065173145269752
1,-8.988098400388552,5.387101975126031,-4.002794327382789,-2.117141216915286,-1.4604577551864169,-0.18829755639598195,-0.07218965300473905,-0.4875982080259815,0.4489754501546789,-0.25782280505733396
2,-8.434939827978832,4.471452273805121,-1.9871515115788794,-0.1483658745704876,0.7763061844627679,0.09101713694488034,-0.3625926409465271,0.9280450695780716,-0.2639140875376938,0.9833326881571187
3,-7.991426476420123,3.463973009496199,-0.9067287977420879,0.952384025001851,1.4332821209206439,0.33819539579510943,-0.17566718531175624,0.9005247233888322,-0.43488320698776567,0.07264501625757694
4,-7.511127573778096,2.998055023620628,0.1580379155342077,1.2456932252306205,1.6180861949600454,0.46903307800770344,-0.3035217154967087,0.7464912845936804,-0.18481571261111787,-0.2719588159470887
5,-7.004898971100956,2.6529503641911463,0.4752999933434279,1.627788936096636,1.8325647249125787,0.7833486031960641,-0.1703528937014181,0.15514853751355978,-0.55084243356565,-0.575709826389309
6,-6.334848993602811,1.4967694720319882,1.7454369303348871,2.3504570327163465,1.101358186748724,-0.16190505080620587,-0.3260596725242645,-0.7892977700267028,0.7735326385156039,-0.1540762166119056
7,-5.841736551692522,0.5612007749405494,2.3699061590262427,1.6971204454603717,0.330541428757375,-0.2795300712220978,0.22125168130279138,-1.0360037582054369,0.8183319719410481,0.476458793973356
8,-5.152542931650822,0.3705740803391447,2.630896683696728,1.308123311095973,-0.16053545968330565,-0.6066450471189123,0.4099732672801205,-0.8593990336837783,0.5502529481251986,0.5143216095323392
9,-4.641485211138351,-0.2983418836348138,3.067655205317581,1.3445442123300186,-0.7938835244177365,-0.9640291622496362,0.43632977353921426,-0.7571545561311838,-0.49742112842434294,-0.24670989857795447
10,-4.310470583503275,-0.7851263778935706,3.248759307866157,0.5914237814764042,-1.1987106112337333,-0.9028416287261567,0.38210711719634866,-0.0704111185532978,-0.5405774881271712,-0.11476419012152064
11,-3.6637004219942932,-1.0198212435651433,3.269959224429239,-0.3684846793251397,-1.7216384444589568,-0.921323818208334,0.2743433012052339,0.9171374914843967,-0.2515944274418972,0.31250433789503124
12,-3.2248918155114974,-1.4792846782498756,3.443797448138276,-0.43485710320490595,-1.6418617534957802,-0.4234020153730201,0.03280085174771823,0.9874376669965049,-0.1933443106648367,-0.0676660301264482
13,-2.7460595914781902,-2.4432854661018975,3.0805865990245813,-1.1535526926601065,-1.0880124094222257,0.25954907329596894,-0.5971751757390031,0.6081499153236425,-0.29112419773090503,-0.6498513955063704
14,-2.241733265161446,-3.2213307462473555,1.5382603879116707,-1.8545105674557145,-0.3476498748607367,1.3046872577464348,-1.0705953586666608,0.31000925768414606,0.6813984940527958,0.18508721770485084
15,-2.093218424739487,-3.8501222436474274,1.5987170896526641,-1.934484835330224,0.028226190994394162,1.2438793168995015,-0.8618812661709274,-0.09876237393739186,0.41919169818232027,0.10993290778697155
16,-1.7007984642562273,-4.270294883849272,0.5084018254293685,-1.6745965213136402,0.5634327500630457,0.9618164998500756,-0.232501402481172,-0.6272271952595424,0.033031561034508765,0.11094762536341954
17,-1.1200633336455692,-4.320247537706544,0.01659925822608555,-1.453791289026894,0.7867352714829366,1.0793913420463426,0.1506369201471982,-0.5754599287796434,-0.33456329426385084,-0.12365756220117646
18,-0.5768391079272652,-4.164672707168863,-0.7331811688056454,-1.094600261504107,0.8176704277838467,0.638271255437604,0.7229805502947858,-0.3506961931437779,-0.2063639214651749,-0.018764462589525334
19,-0.04249939025130573,-4.2103598014472015,-1.2039029214615062,-0.7596325825322259,0.9919475770076681,0.2864064991836381,1.0295000249625554,-0.044362058989897715,-0.15014796745285877,-0.27153854289279516
20,0.5885426239000443,-3.947687110639049,-1.8907728655026985,-0.5543327340905012,0.6375032041713344,-0.8039263229559429,1.0095572584776134,0.15711458880386883,-0.23936731637273106,0.2106233626195289
21,1.2314029256735193,-3.807691143435576,-2.4342538324494347,-0.33617006797188403,0.6728912580375433,-0.9515020657572483,0.8417666539677552,0.22235257643733947,-0.23896524159996863,0.25108732202062745
22,1.8766340444610214,-3.4141990757839253,-2.622004796302491,0.16481092462103583,0.6245551181003004,-0.9683445394952759,0.5169334956059748,0.20209826277739873,-0.09093149483566905,0.19141528021434628
23,2.7821297979231385,-3.1187535237762716,-2.6284367670641173,1.004980812730492,0.35181685522720907,-0.8445156700607341,-0.4258866751029014,0.2185369110104203,0.5627899299855579,-0.11953503277064004
24,3.2779618547877964,-2.564269211517865,-2.7626419166100584,1.0178841040213311,-0.15896389177798395,-1.072493296294667,-0.5904875038197762,0.42362501038994843,0.37841808368758356,-0.2266399490551689
25,3.9865638283658837,-2.2382753598869813,-2.365685242665313,1.0748000990408677,-0.2432802046363359,-0.681437478615445,-0.9219781006804559,0.38329495667404223,0.6856949124206487,-0.15986304328499093
26,4.980629050679962,-0.9861855977896162,-1.9899110731414629,1.8471959165137342,-0.7166273999448514,-0.24593224674390157,-0.7679043179269031,-0.212656829280245,-0.07815775866984681,-0.25341274525864194
27,5.738340573127224,-0.3971925892015838,-2.1327665243059166,1.770746550492553,-1.0195450335547351,-0.12737207715812027,-1.027594468339005,-0.29702961858517807,-0.3863253636028987,0.05384075727515295
28,6.509857328933305,0.5736556252873152,-1.4077270005845224,1.2778871578245792,-0.9594428026783428,1.182434282809158,-0.3804425163990468,-0.2929064511762375,-0.577042325880827,0.2782633104084752
29,6.875247366142588,1.395872062381744,-0.7897419705449826,1.7806349665095138,-1.098831711082876,1.114999463974615,-0.18886832039786214,-0.6624819060995546,-1.0008166066087225,-0.09834122098345446
30,7.633555506790768,2.380379575051215,-0.044847035960638604,1.120618267139409,-0.7895839486380416,1.50227471018516,0.9101358994002888,0.2489114510016469,0.3051609241953149,0.2828081031532844
31,7.8072793626743415,2.960515764218913,0.24649631183554524,0.8255829322506949,-0.6489157899405765,1.1541544549361407,1.1527468451074798,0.2351149311264616,0.30266871107715526,0.5664389199766486
32,9.107088189419436,3.5124526310739665,1.2601152285348023,-0.13108571661375812,-0.1965595284839187,0.5044084400652159,0.9516771826116098,0.9615595506361003,0.996350810838649,-0.3749383281857164
33,9.650587396243221,4.320036944645983,1.985606222983914,-1.1347523827907076,1.0366078342768175,-0.4782977462910969,0.332876517600785,-0.11029066449104052,0.270664378019066,-1.1865071008161912
