,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13
0,-3.976311874012245,-4.814141456005695,-5.5933671831369605,-3.3045782370594563,0.9236805729907395,-2.1513867032270984,1.6545087637318008,-1.502655802884123,-0.2810983037169344,-0.3133628426234156,-0.5448080657025884,0.3182881814735109,-0.8906729469949843
1,-3.9115492277374915,-4.752176935226856,-5.725353344347456,-2.3936036966181238,0.24919015502502526,-1.2175793758508164,0.6821449842298736,-1.1654201600214833,0.7686850272307437,-0.11912729387987403,-0.05515043759626731,0.036730665699912166,-0.12072246215527138
2,-3.6590722598219036,-5.064548291182853,-4.671985149099659,-0.6117516843693961,-0.46020898633025875,-0.04011722339997688,-0.47504769995175467,-0.23402360057815022,1.0934955831797082,0.30890559342763185,0.7762259073479472,-0.45556325902010236,1.207438597362606
3,-4.3706633749193555,-4.992696632611997,-2.904355976652646,0.6518517888136802,-0.6844968524615465,1.171641457806355,-1.030112546497412,1.2312078931981447,0.17481524247309885,0.7832915268681734,0.43317104037316567,-0.10790219845743422,0.5293056409498441
4,-4.471787511940342,-5.041602335081514,-1.6115348058904617,1.2672129747979168,-0.7031497134175719,1.288273172812066,-0.6940656701765082,1.9526412605900691,-0.20842028341995114,0.6135772329856166,0.14855058476453897,0.1556880951203818,-0.17026497336544738
5,-4.418206755754512,-4.796942324247639,-0.56390417091597,1.7500315801593933,-0.9341461960859683,1.4511495457752228,-0.4934559344231288,2.019063786679306,-0.6738634934014646,-0.01599454674922016,-0.26232926476358354,0.43885013210735246,-0.5677882768316824
6,-4.6450226263589265,-3.584014671909357,0.9256321945028885,2.2228871491818305,-0.6258136442393506,0.6085125083282696,-0.23866464066600454,0.6035344017580222,-0.9700352347460099,-1.1856464100867348,-0.9965290796621296,-0.17421621629129433,-0.33170531962737165
7,-4.389193666927301,-2.4630485503926836,2.3614893929313645,2.5368996742898564,-0.747552718646109,0.409166941296147,0.2948387410549659,-1.3810562627944927,-1.1907408489407423,-1.00776226913575,-0.5488189263720944,-0.5900579878674257,0.12697510349414617
8,-4.261214955869822,-1.7649183005892222,2.7276881614559656,2.4217392051681057,-0.8949049468940926,-0.1508348804369657,0.7055826807454946,-1.9610507905363286,-0.9392713512685646,-0.16193917227499574,-0.27348456395440207,-0.1445408608098292,0.23009407189483097
9,-4.201073001841111,-0.6829879579989805,4.092954395773917,2.0156502935091734,-1.0106808598926216,-0.5800569279339749,0.7700229641643177,-1.6045481266042,0.2901139280470264,0.7932552991074813,0.2041011837659873,0.19857923069400346,0.50541708783263
10,-4.112130173171661,-0.22794497192597496,4.474210535813154,1.5988857718040672,-0.8703219386273136,-0.8754110724734419,0.7681537459234103,-0.6600286048212534,0.9047016111531331,1.0281334896357288,0.796581206096779,0.2715856597321642,-0.18428016282917134
11,-4.5075139649751,0.4269487100938193,4.272255881819814,0.5481929134963889,0.08786509708937097,-0.8833521978686882,0.42021547167379847,0.25351349868272527,1.4527835832077975,0.08306244813993459,0.8749785507575155,0.08441617915546965,-0.4959112449648326
12,-4.440377334538755,0.5850391224414172,3.7407586806410658,-0.6177100112377287,0.930457051789155,-1.502079424266019,0.38683284388445566,0.8474408975343217,1.457117793271841,-0.6665788905570816,0.41172603539051955,0.18233978432074938,-0.5785335358314635
13,-4.602905403116608,1.725968862240835,3.020745118601253,-2.14381238805219,1.8674619780953523,-1.5358274934924467,-0.3085512753516814,1.326191604101806,0.5866533464006527,-0.7600714353198618,-0.20814471345077526,-0.1412694165988738,0.2912419178474567
14,-4.239948821741402,2.4704575331948067,2.1686441787590836,-2.437408706765579,1.9901551722989073,-1.3872052368642822,-0.5151541321777283,1.1384013348109163,-0.38544923950457205,-0.3490180874781567,-0.5354680980662871,-0.4751755097826326,0.571831552783969
15,-3.9120759998743195,2.9012219243451964,1.6042454802969437,-2.2154672202897374,1.6619397734822834,-1.463057750637878,-0.7654305789323959,0.4533101808544217,-0.7267746142851066,0.15888773903126402,-0.47854372556291036,-0.1269393241353634,0.42724670243901786
16,-3.443200192910728,3.677095294350527,0.8910910698794786,-2.1561243244318056,1.151853879343009,-0.23783428167450515,-0.8391131220746697,-0.24590438262980285,-1.2878429807591003,1.0498621128091612,-0.2133419358581917,0.13677263441957954,0.06615241742444887
17,-3.0813534712402753,3.984891118660481,-0.11323900660704896,-1.6656812616366006,0.3311903808558819,0.8995432710548201,-1.2521292945407672,-0.7419908706187933,-1.5262781624872113,1.0261745779486127,0.23680952202865427,0.6052445010276967,-0.27282897836097175
18,-2.198776579237825,4.243210732861502,-1.1834597077098252,-1.0187499549343526,-0.43271106268697535,2.1755930093797295,-1.8655453123003785,-1.0604339612542195,-0.4121139123008593,0.12315458404362081,0.7316157784460465,0.2976264344319594,-0.3586668323821376
