,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20
0,-3.5298068353539436,-4.79250342270099,-4.620480546936705,-2.25255382564362,-2.941404957213728,-0.8040214978892589,2.011583754361052,-0.8316030130992871,1.0944450313500165,0.2760731310375852,0.3090109625588269,-1.0622421938903714,-0.997619403876294,-0.3183166862355786,-0.7116961546157414,0.36178202514751384,0.3924700710497374,0.41439515378108027,-0.37765426725416323,0.1963404305382036
1,-3.4777429538787645,-4.407303807605644,-4.3401157805291,-1.9131863619567488,-2.3025804901431286,0.16523772054230967,2.2439672261589916,0.8809162965185546,0.6749807598268729,0.7342632368847596,0.8275250477128733,-0.4684912120805128,0.3757451404522957,-0.009542572427330547,0.6651349008527653,-0.15317750381203188,-0.54739425398975,-0.5565218681308055,-0.14025276697249023,-0.1218135234963197
2,-3.92099545410496,-4.949442590555273,-2.7636134730046846,-1.1933164172991835,-1.0579833808292758,-0.49840049592017954,-0.011705637222930908,0.41552869300986367,-0.6558449935929731,-1.5132423688182493,-1.198231164132252,-0.34936466344314976,0.5889722000868091,0.22002165819552033,0.2057392885492437,0.5350765917042651,-0.8763886688370112,0.11051101435394935,0.4709367856653837,0.06559389330482399
3,-4.0215743644286075,-4.961941378217799,-1.8998818459811506,-1.2467755834584129,-0.12546660184855016,0.6364141496445559,-1.9223986475315236,0.3524808560366367,-0.6850427038993182,-1.0669587590966756,0.34149391649304817,0.7723328117113715,0.07695138027962165,-0.36491003602765876,0.15313086334485612,-1.299768078555095,0.19085655689437342,-0.757281584916949,0.0034339255721170013,-0.27205740619423247
4,-4.437250458969128,-4.536555187780224,-1.899857331578426,-0.4633646505217686,0.8412300529623791,0.4775352942919159,-2.5237838326312434,-0.4042139841369269,-1.108390464935124,-0.44434146987925605,0.6162324445677128,0.9886570096676445,-0.6730115957882354,0.0899072052001823,0.26597016150447317,0.32114844873274156,0.6087600487233876,-0.07290889031139214,-0.2458590425644909,0.5092780161130253
5,-3.821614570268533,-4.056540083367866,-1.93036368750159,-0.1585329568185871,1.5003474914998927,0.3984373512202451,-2.386175166227086,-0.2281114467202142,-0.4241076183740873,0.2594502204276275,0.1150098121899782,0.6320734403466005,0.7423486810983273,-0.2573827452900301,-0.6305194102542017,0.4352284153797147,-0.09076576006961437,0.2566244751890925,0.7211955687338473,0.049941070115879074
6,-4.411909502485483,-3.520962019374634,-0.4455169898777757,1.5131446633863284,0.7686200272459778,0.3578953778863598,-1.0032969839178238,0.3674863716433037,0.14373806416779636,2.3372191187078926,-1.2269736399771012,-0.1843363069629629,0.617032849491847,1.2594878697427985,0.15361527691305257,-0.4166594106957111,0.18544630570581863,0.6985264542806086,-0.5869802120146094,-1.1051828026443848
7,-4.1345859037166495,-2.653833603576995,1.0420405907716994,2.530933690449928,2.1697017051476735,0.3299682153488091,-0.3786883880395896,-0.29565818557816465,1.8655461115365264,0.9322494328053763,-1.0887774145020488,-0.1326204086538622,-0.6488382354542386,0.4487582320359822,0.33810654211535873,0.41985650654918183,0.5658835993575994,0.11600240069984698,0.20781675365107005,0.7260776747807623
8,-3.7799484119446403,-1.7774937338951375,1.5858014749499727,2.8227940172865487,2.435117007502752,-0.30951607627812494,0.3507716375093534,0.21707620678225123,1.1737747128528195,0.2692735801214622,-0.41481457067507516,-0.6251943818863299,0.1757358066492082,-0.5074285185851913,-0.6264494403619182,0.23205851119306542,-0.6284284058897593,-0.8103707695259716,-0.17622782994108596,0.37745817625101935
9,-3.468062422237824,-1.2910389426112243,2.863510282902961,2.724347036782108,1.5095313717679677,-0.9707724798810261,0.8328078313991353,-0.6945299754840535,0.6864797288578237,-1.258743485087659,-0.35428242222680423,-0.8601897774592746,0.19138905924518057,-0.6570333324576786,-0.39190527113869517,-0.27425360089975587,-0.18117699337141255,-0.8836689959328103,-0.5908769481390426,-0.10094038546995558
