,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12
0,-6.55325299348616,5.4636048661819006,-3.3273026032676474,2.6431318700970485,2.946426076631729,-0.14278527732271792,2.5045645168453197,0.16729116970576885,0.12571529808488086,-0.8294851680109963,-0.11546760994026996,0.10641666874313029
1,-6.255877840081029,5.060632763788352,-3.0766176865718338,2.3666394628924063,2.5398249079012443,-0.19868420719903157,1.417724366667212,0.40998990594210566,-0.06741398526812273,-0.014651421736666845,-0.16167379380535313,0.031149301041397185
2,-6.538428403476539,4.283987188306153,-2.543029772566401,2.0271284214062937,1.5145175251300387,0.09865189264456656,0.012652931173978326,0.32797183174509714,-0.011394788896174362,1.0136929746923826,0.03583120657697747,-0.38352783633087
3,-6.346547127640939,3.79453637190645,-1.5796289377937727,1.674291614506552,-1.1423605910185841,0.5224818097063069,-2.1417823467489,-0.9277707258004522,-0.006318612752661212,0.8915617577501849,0.42863617999321213,0.13492332809921373
4,-6.145840365039148,3.6281610351672913,-1.3959769929838073,0.8813075585355437,-1.5177431271421176,0.08962024200409849,-2.1660443682135373,-0.8111200451974961,0.09937007796849788,0.060917438453229986,0.5093915944083262,-0.12747256146760594
5,-6.113046421592581,3.231342119197211,-0.77511901762312,0.1254172715323526,-1.922734311372912,-0.2780709506577092,-1.76823996928521,-0.6237465533627226,0.13805581158204797,-0.605500374554773,0.4185792580927776,-0.3125412235965866
6,-5.483206513032148,2.4128532487259267,-0.4007916037055331,-0.8472958556845598,-2.6981398568003305,-0.37517867853918785,-0.5319638691584766,0.1242095905124421,0.28266004580559273,-0.44690018303598633,-0.7105273873905547,0.24379732272209928
7,-4.875399352909645,1.7396315985893833,0.652336747381319,-1.8857944414046428,-2.6931542170303966,-0.6942987357335014,0.5504608433543319,0.8248424858353449,-0.23339897646500363,-0.1801074411679864,-1.1378123903427118,0.32776400323605165
8,-4.397497359293169,1.3338971432410547,1.3609643641417413,-2.3110281526179377,-2.4011504620451363,-0.8801410873568888,0.9808356295303077,0.9732338294448727,-0.3275037036839441,-0.23027528606983766,-0.8392430128142803,0.32812322886893847
9,-4.1964662597933025,0.5764624608950984,2.0509897378548434,-3.4300851078609513,-0.7820974498504378,0.3824766129616794,1.0948016784516068,0.6614445711592041,-0.3525963316639407,-0.24546806646023983,0.531320900061778,0.06164124793794502
10,-3.812551764429995,0.16623200053963672,2.8352439326380523,-3.410366976549637,0.10457632329270398,0.8779072258038572,1.0735978183580608,0.5246943727128862,-0.15606782949186815,0.13746171736887183,1.015856380973126,-0.02151145757009232
11,-3.312265476040437,-0.23047671980862777,3.118325131123185,-3.247110460959517,0.9346842518361062,1.5199565739424037,0.7888981423215619,-0.11272538224980651,0.6243119170496244,0.293813081747688,0.948428161615039,-0.17999359390232864
12,-3.161509989293767,-1.0474040171923291,3.361112965122751,-3.0768356245457578,1.4783837733176368,1.4412302474709644,0.30553343501062624,-0.6415006114265476,0.5907051499489392,0.9653476619739566,0.23161144292342792,-0.5427537849344247
13,-2.755453435645062,-2.392148794655551,3.199211309571957,-1.662276184149184,2.748974817724834,1.1176801871340745,-0.8754800404749294,-1.1368709545400126,0.34120155389580553,-0.11059687066618085,-1.4082801385346773,0.026000169948672974
14,-2.312555251703128,-3.447579245814481,2.5987365087904033,-0.32258912884031987,2.4589076814142232,0.20862493815232772,-1.1774317956041362,-1.0351486406726274,-0.588377253039035,-0.6017414365989778,-0.9938105944298457,0.2285074086476887
15,-2.0847264289464893,-3.478667373112156,2.6545159090630537,0.5977008776268864,1.9169471875231492,-1.461094640384401,-1.2924349982921912,-0.10335627909227614,-0.5950369110776863,-1.2049331009274038,0.30709765964040103,0.3595565460107127
16,-1.604213430802258,-4.38059162434598,1.9845372959502683,1.6237475036376714,0.945997205834815,-2.1063978140637705,-0.7551925779444146,0.8425086030957915,-0.9707713156375605,-0.10545111216437088,0.8449324983128825,0.15751938047719363
17,-1.3045791316546222,-4.731899020653584,1.5447550590960974,1.8116106712763205,0.30765642974943214,-1.9502099095122287,-0.5883184141701719,0.9827671802237199,-0.5020834786257867,0.04110473124862092,0.3560471478378705,-0.04152299897135865
18,-0.8982231651672057,-4.932370965448606,1.2930579733468077,2.01157722067394,-0.03955075008753786,-1.303515659497615,-0.2467583621809028,1.052053028076243,-0.1460690499456061,1.0333217167086188,0.026066835880819598,0.20701235240635954
19,-0.42389476517223895,-5.291343451864935,0.6368834859401619,2.1631570247005554,-0.7458595961499229,-0.7377665783632653,0.4057297359338769,0.3536842321724325,1.0172910248189355,0.9307779554154552,-0.5146170220459784,-0.44529623798334966
20,-0.1560651121879786,-5.278886439345155,-0.16975142335037252,2.0904857744863854,-1.0340505295444877,-0.4008382279829565,0.7144484157838646,-0.07053835240813221,1.1708784232859208,0.6557647246584667,-0.4255765751062412,-0.5518427617609595
21,0.37614341029510906,-5.45382854263623,-1.0831633057902073,2.2833513112085555,-1.4218712481020008,0.7617408154681419,1.211407674066506,-0.6840279363351923,0.941170312794543,-0.9799029220569492,0.2082692329107787,-0.050491465014033864
22,0.9299286566555446,-4.703256734870326,-1.4604527957205278,1.5294411962305527,-1.415479753254564,1.3632398919029327,1.066002432834827,-0.6142213769580022,0.618565361659819,-0.6468724838685188,0.3153630966124725,0.16240675193752485
23,1.8361198400694747,-3.742070573026731,-2.418343338226417,0.6636176920270868,-1.2209216731213446,1.6477270690188028,0.8291211223816072,-0.889819585151513,-0.3590925873382703,-0.4868844121596403,0.45514932797226704,0.35760202721226403
24,2.9379760974278426,-3.1908160044705163,-3.8523829377703547,-0.13222744210918622,-0.5935991958154828,1.9000360518272188,0.5268261032126148,-0.4642202896765607,-1.5640995896898218,0.1133761234083066,0.08832555873309902,0.026694570110851457
25,3.773023814297677,-2.1528083573649344,-4.218805296300291,-0.8813452306663526,-0.00916734226052662,1.9666686517235306,-0.02088512740957204,0.1467751859231787,-1.5900590965064016,0.648475616947417,-0.1281621065069523,0.13664960108867108
26,5.035207836194737,-1.1597222910552758,-4.823438075574268,-1.798802924105446,0.6575059276790892,1.3571614589310206,-0.886094749618309,0.6868455051703236,-0.37336138397175545,0.38242694161807117,-0.702141024651988,-0.3581455083393109
27,5.621092940615629,-0.10830374033806726,-4.322081056665906,-2.22518839304123,0.8645246687134803,0.19540770442189456,-1.338048810945016,1.2671226941644906,0.5107809288080938,-0.3151146285783959,0.0664451370943251,-0.2302501667529072
28,6.5041068579102435,0.6020940255621077,-3.5445517880351134,-2.164189201103071,1.0267460322797057,-0.8396451959285851,-1.1154331718525208,0.6797084006223674,1.3440604423128033,-0.6353058594017571,0.1724863521937205,0.10645367990168537
29,6.553493505638826,1.224065681403466,-2.472022842646467,-2.0030194563117933,0.7779847666944246,-1.7195743401843928,-0.44562266078346946,0.03825948381768775,0.9162279816641647,-0.34172954230321356,0.3605012640994121,0.08300069900403514
30,6.780133891869225,2.0558737085991825,-0.7979281283774703,-1.471868288819313,0.2676663103832586,-2.3877532618307806,0.6186260704597788,-1.1067258546320171,0.2105118513333682,0.6202850325111577,0.008277765641713956,0.2291479404911633
31,6.643116237376218,2.801987040486851,0.33410133946545917,-0.9076441007715503,-0.2827766106750332,-2.7639574277265835,1.0643069602617894,-1.3405731396699951,-0.28598835174388093,0.4665722581287776,0.11951809643843436,0.758578753945251
32,7.435493635742412,3.4150701554579617,1.715823275223794,0.3846838080329156,-0.5260628136840129,-1.8814743928134399,0.8476521857851919,-0.9186844429621558,-0.5569172781040608,0.5050538861190024,-0.10607220440784919,0.010018165834564207
33,7.875785038087515,4.481470070082054,3.5100933671327095,1.3389401056034709,-0.6644806897641932,-0.23247340461032534,0.25110661492257375,0.0073337748881975836,-0.6987661526157637,-0.7425012170375448,-0.15413788279765686,-1.9261783808877424
