,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20,PCA_21,PCA_22,PCA_23,PCA_24,PCA_25,PCA_26
0,1.8198944607844776,-4.637226686015726,2.067770207436501,1.0410466045327211,-1.8308796522134345,-1.331618975892251,-1.07466387199177,-0.8280763476845608,3.4197983628120707,1.0336005808074682,0.29016463643310114,-2.168115005352981,-0.3976454454706255,0.8673822282896517,0.17852459098250686,1.4716646449963204,0.14265867878231622,-0.1255731062497024,-1.40935058245775,0.2202323429915973,-0.7204469729327209,-0.2296242780839937,0.8064864503858488,-0.5901162026828545,-0.15405414340655896,-0.10288085948491202
1,2.9410490435448207,-4.226247975651997,4.132587831242472,1.166761742790316,-0.20123966721985265,-1.1779754713371682,0.5033868785910824,0.30193511537552564,3.106249158169663,2.5359112799289942,0.10286396870417873,0.6960711112761554,-1.1839306363211874,0.4484723409822928,-0.5465799309729004,-0.8368950562739198,0.5820720620274343,0.6453923736928188,0.38187300753734416,-0.05229072733750998,0.3793110415498009,0.9150535123279411,-0.5696655483184615,0.25990699580689647,-0.09022229563405679,0.4332149113333657
2,3.7776642924758024,-5.3850344934479235,3.7094087743464503,-0.1044397879638498,-0.7339717097695322,-0.9713473959401574,0.6772343577198577,1.5625968236631758,-0.24483316786275225,-1.386480998042214,-0.8337643995206084,2.143289827016365,-0.9639359937442009,-0.7617882421180691,-0.2754294111937559,0.7361650383409278,0.05461453601694139,-1.007563594085289,1.3186941599943107,-0.5969843148851257,-0.39200192624741936,-0.4662352264624767,0.19204844777929303,0.2294908374320548,0.5534433714174333,-0.5368285586143654
3,3.1821916782608755,-3.931578976768875,3.8884821768527744,-1.3408554595982527,0.5300900289905053,0.9913009065764221,-0.11041645654237911,1.2579384105486044,-1.8970758324161514,-0.24859800272392807,-0.7503869516127536,0.5935986843620884,1.8381562106848408,-0.7160133625556451,-1.5667340913268095,-0.42679824045656334,-1.841857172244633,0.30040742123616104,0.12897245287141698,0.2203244886407339,-0.016886388857243775,0.13060238504567193,-0.23154585227744634,-0.11976073137638724,-0.0682197278177953,0.22762269905000151
4,2.672702258804883,-3.1178468592484414,2.542620210338923,-0.1889565004587243,1.062009952077435,3.54084129625998,0.7153071192244594,-0.4552360572769171,-3.0355602815259886,-0.2858978621489037,2.5579255316857874,1.1585247595489614,-0.4071269116207542,-0.631336870512668,1.3101659715935425,0.4434969085008151,0.9169065900968355,-1.0830446001626273,-1.1139978754035,0.31767151384714015,0.43837407530811595,0.21702157720992174,0.8126162275650733,-0.3643002952574581,-0.35866484011786887,0.5231529951807063
5,3.2283131812537977,-2.9911552543188074,0.31764021913595014,0.613048694802932,-0.022556211775162868,3.710336091781644,1.0505984924894711,-0.48337743168334796,-0.5047494535983216,-0.6304753098336902,0.4007191550875437,-2.512979591385762,-0.08784684617694333,0.14511948545050565,0.9567855590144424,0.6025391094019822,-0.9275114694714871,1.4187474405203617,-0.4089825288455851,-0.2145404317547451,0.25537917180160025,-0.5146514403757878,-1.1440505073650173,0.2848043475301838,-0.042031368883748525,-0.6999611840999723
6,3.016770944646112,-1.9226707248937684,-2.6550312468115314,0.12059168202535156,0.21763183633897398,3.517918092571912,1.2300836404733757,0.48824308286149126,0.2982744100637095,-0.5194042276349936,-1.2102283549555024,-0.583998497251605,0.8886967558574759,1.3838505903372267,0.2158933402220263,-0.6422852814790568,1.5023766812199992,0.9251402872920346,0.49492678662075557,0.2906869362713718,0.5632342514762144,0.06578808529580608,0.7576075466426954,0.4306453320707645,0.8507832460639536,0.09984897677619024
7,2.6192000251632455,-2.6597090020133884,-5.238994307380781,0.5164502289164223,-0.30319294890525933,2.256629266632439,-1.2041027077230684,0.21944206858269738,1.3839898713597336,-0.4829657628165336,-2.067171199169456,0.3658639920358978,0.9522566643333601,-0.05908211244630506,-0.10060319367668906,-0.5532212854434116,1.141589755189894,-0.48825491845034436,0.6357860127728434,0.6007436405503646,0.15049127448936353,-0.3511734002522707,-0.28142245786254855,-0.22137403341861128,-0.3622359042424312,0.24552099729359741
8,2.6815332158909606,-2.538073188496304,-6.266092240046336,0.5936047454315933,0.12652333805479016,0.42028992305374796,-3.148470299814147,-0.6553857792500161,0.3074480770011891,-0.7741969900904616,0.9134633601707506,-0.7855408224912926,0.11858945276487513,-1.645778378585367,0.09507377879054257,0.30769537989768464,-1.0234568062266212,-0.8422893419474836,-0.35840455885906397,-0.322708137901268,-0.9224683727312457,0.5858917516493168,-0.4283388057617381,0.19541649594192476,0.17546374843443635,-0.15133596583843464
9,3.201029488624392,-1.0663657042855474,-4.374745556225132,0.8037042638872479,0.7172923328352128,-1.7716362263683425,-1.0147863214095194,1.1486079012704355,0.45821623959299146,0.587489955192742,1.4624539328840775,1.0518650993051002,-1.0162933106919696,-0.12624368456614599,0.692075522611579,-0.4825971123171378,-0.2873936245363231,-0.012452647870873815,1.085610524950401,-0.007432262563637624,0.47180986937918895,0.0903836221090328,0.3684505605265766,-0.011148551209589245,-1.260760540839899,0.2755711503672112
10,4.3271764542037525,0.28166967494424183,-3.653578653407806,-0.6585893238135677,1.2870347682598786,-3.3873207041412274,0.8907895469047695,2.6585466632262813,-1.731521563368204,1.9162215777476532,-0.1527576141435692,-1.0735464614166121,-0.5077527838316108,1.157613607827099,-0.06578501257076119,-0.06384379193005245,-1.442568345745663,-0.49321285209675997,-0.04949911299791671,-0.5934998860138396,0.1592305493463178,-0.4647166212775787,0.710883405490094,-0.37474585026686846,0.6829550104854111,0.10473560807377719
11,3.371939215921238,1.3702662046793421,-0.9628650088320784,0.17090878677856874,-1.247970463081345,-3.271061184184184,1.459463763882915,1.4375255848450157,-2.965082584571736,1.1553573647252542,-1.3409979161780483,0.061622412559132,0.6945247855118022,0.7934009182453725,0.4976238221566576,0.5446066121568813,1.021620980327671,0.6153296864988547,-0.8009498794195031,-0.14376667058699738,-0.2060650453092787,0.7866835096776379,-0.5585716266957003,0.4633935053484013,0.023137972379490276,-0.5464202813075806
