,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12
0,6.504966683995929,-5.918870549470945,-5.031527336512179,-3.2544698205976372,-0.22460045236789358,-1.7790077814773597,0.27037644956066637,-0.43232519041258827,0.6163635564347039,0.09127293106034892,0.5370853417505257,-0.432289407995905
1,6.352800061998863,-5.785572010569532,-4.503706232542633,-2.427108577248431,0.21243695483476896,-1.8124868677420543,-0.11028873178616397,-0.32928928108646977,0.25642441095943946,0.2558787452389244,0.2515251555184032,-0.031611497202124715
2,5.912230498039484,-5.33947000894409,-3.332265365691043,-1.0293421516001164,0.5754666325851352,-0.4663327238592759,-0.3543952250640865,-0.0017557998282697342,-0.41850598010872725,-0.03911170446878024,-0.585116374297291,0.4700667294954796
3,6.183987036593203,-4.379022901612093,-1.9276263175963637,1.009004024387242,0.9752074758620152,1.6067245294770178,-0.5956308162118772,0.6906521970170075,-0.6256325249408666,-0.3273883139980491,-0.5248646433545388,0.782239086733701
4,5.9583477142250025,-4.050715965076522,-1.0987467592190376,1.6473238254219644,1.4336202417696788,1.8262533450736746,-0.3705223379242592,0.8447537628167938,-0.6340126049038407,-0.03602388243060547,-0.19478564239508758,0.12227363618220684
5,5.622415198944013,-3.3471886602790706,0.11755944116056585,2.5134962662623432,1.9539276403276222,2.1347805369094957,-0.07041105598446672,0.8385456117030666,-0.49392390015581406,0.7953944844795615,0.6490576065445175,-0.7305261945826942
6,5.42788724804387,-2.4386254897794473,0.7519845164058186,2.2720309785950135,-0.10005602523777542,1.7736198084935662,0.15082697006596843,-0.7060626533727038,1.2247357795291407,-0.4706312310895481,-0.27446532894530273,-0.40834269094136655
7,4.812806263064267,-1.5051776004063981,2.3446037578887164,2.3530822349113207,-1.0693926729198204,0.06751866778544754,0.5448045691758493,-1.1934157528000455,1.2544523542878414,-0.730228599954419,0.11470997674722505,0.1365273606876486
8,4.47373626032714,-1.2340425104704673,2.4104470609643336,2.228179894379362,-0.9918416448551822,-0.9261891520933271,0.8426621660384886,-0.9260273945492672,0.46232933252576547,-0.46050801827631915,0.3063936947554268,0.3350138564975142
9,4.033222494098723,-0.34948798167025985,3.2809040248115044,2.167211409405372,-0.7296468526499537,-1.765138415669931,1.1343000602564766,-0.5828570636257824,-0.3819624599875789,0.25540847113036236,0.3725997589727188,0.09015603209351201
10,3.900514374531126,-0.06395596825967154,3.4288522759273907,0.9445068013126214,-1.4989910264201092,-1.6596987798767204,0.9527483087303421,0.34087438868475983,-0.8856048201042646,0.3385671002151635,-0.021532177942245653,0.024133715424808536
11,3.888102795067238,0.4573965916145435,3.4062290436035134,-0.12407809262194822,-1.7028992832811083,-1.3073212417362292,0.6856706255520792,0.8323917665343463,-0.7236105974721416,0.36160912405937,-0.09366843254156638,-0.3898329992484736
12,3.870183082818155,0.9736117279539527,2.9136893591020394,-1.0784641478384893,-1.8845594195576765,-0.4852806811971464,0.20978279017415782,1.0658551776998717,-0.37002585441746166,-0.04551805615632997,-1.1192396115136019,-0.26051027249448866
13,3.560748362982926,2.3264002495778144,3.1842194917632045,-2.7133005904226093,-1.0425091311228822,0.6935664631484305,-0.6312408713603755,0.7853585082499879,0.44993799249335503,0.295474204018553,-0.6340786109098552,0.03544135003263987
14,3.38071868221022,2.8767952118490516,2.8235214464469434,-2.730904635373837,-0.937398122636628,1.221137073617439,-0.753740481596269,0.44472581970236136,0.7359297599581177,0.25251649949610466,-0.04119246469567933,-0.0010159872452161507
15,2.8282620943073122,3.415724922604153,2.0958876719459902,-2.3630098154329393,-0.5066883583627411,1.7153236961400768,-0.6089255318770783,0.20581445352121044,0.7028253907830888,0.17923962381561595,0.5871971866649681,-0.07398150360426775
16,2.555649795351771,4.442433402368633,1.0966420637192167,-1.9062447503893698,-0.15724810656736257,1.1898480550556094,-0.5859230335755816,-0.5910066547183519,-0.38935549767522803,-0.25284584203369065,0.8601987992972228,0.5948945617573377
17,2.1831449594591956,4.886179847772363,0.3798850978429367,-1.0955866100720928,0.6576531852787206,0.7533932366225239,-0.5266346803635314,-0.9639838039543153,-1.0063113126118193,-0.29902189905329274,1.1351206149480766,0.2975653083324649
18,1.627813775474183,5.2869252881487,-0.4652213882138481,-0.20477262172146815,1.5755257350662415,-0.7464853415192119,-0.5157226749218795,-1.097067222252183,-0.9784856231221072,-0.8174956772747431,0.18226077106015048,-0.3073385218257107
19,0.8890875908202058,5.226846799197682,-0.6987533197502237,0.17738466263489105,1.7553302500248311,-0.8981616031314041,-1.2854158097534167,-1.276688264930002,-0.18713045214575094,0.10754074197045259,-0.9997199700253433,-0.15395588508913427
