,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9
0,-9.509913594918428,-5.201910772475301,-3.7498164547737387,1.1029476792937756,-1.4876213615099079,-1.9364450880582045,0.5055909542551138,0.27436804337860365,0.5039975897229121
1,-9.014502412664207,-4.6308640240419505,-2.965773988259698,1.6199978322087643,-1.4524498582379024,-1.3132335768297012,0.4265506886359903,-0.01915496956985729,0.09795909856859832
2,-8.597863626299029,-3.840728215271212,-2.16068241163379,1.5848797067023748,-1.206444986052477,-0.2675264897942866,0.4833429581457611,0.3168368508501184,-0.5042289031409988
3,-8.247876524472915,-2.1341819822000683,-0.5902713493508386,-0.1446399760845226,-0.054557906497618144,1.8689079195209215,-0.13178408472828862,-0.9677975837005877,-1.0474108810583513
4,-7.927840664233823,-1.5141561639005825,-0.6517087234042774,-0.8883214118313728,0.3007685420089215,2.3421802893798267,-0.4267508914689334,-0.6996981178354001,-0.6734404618862865
5,-7.461391119181112,-1.284746636582637,-0.5511221582038209,-1.2116769001828003,0.5449236749648827,2.480152217957914,-0.8954421771552951,-0.2878278521919737,0.019142815979571057
6,-6.634434542665981,-0.8286036922594362,0.05502267282469143,-1.1263441897880109,1.3355796675943812,1.6690506716286695,-1.397746979078818,0.3956144891637248,0.8370040888413992
7,-5.9487712842597915,-0.2381643920984013,0.930595986950684,-0.7661361297081624,1.5730599350600254,0.0808081056025231,-1.0090597879496404,1.0402945950982057,0.7345517439415712
8,-5.441562540613716,-0.3474110186283152,1.4678556036506112,-0.18574268665562055,1.6284541263181194,-0.837576087085496,-1.0994494456590638,1.0491927832924164,0.418483613502529
9,-5.37318827180636,0.1618935811585198,2.854673370337391,-0.13783912485365765,1.7861733045286883,-1.465184292742109,-0.38600479750984357,0.3245570255463122,0.06640429226724928
10,-5.077722971829064,0.39122324252554247,2.773263611707137,0.26446791576001666,1.5661962158639844,-1.3367205787725205,0.10407091017472833,0.09570164288122003,-0.1471248533212795
11,-4.559519555632281,0.3476410294723438,2.493466409589282,0.5694424843455237,1.1435826352190597,-1.1642536764761313,0.8491909159170437,-0.46815813412842006,0.07461844874942682
12,-4.0829571600578385,1.166365153069147,2.818548286075197,0.5401641012799078,0.6152821780247884,-0.7104623884675567,1.269136754181539,-0.8183280607383627,0.37217744153488913
13,-3.4443098919513386,2.258376846050442,2.802345122638466,0.5042857383710639,-0.43195261949126196,-0.03656071898444426,1.3578846401625406,-1.5216093822560846,0.17905674751861164
14,-2.569721204678635,3.053277088677807,2.389543355973069,0.29004933483554923,-1.393764612120196,0.5363349134316374,1.2105352748251956,-0.45867734212954986,-0.05536775182492989
15,-1.8096084051956542,3.7924081882088196,1.8691831054988102,0.19302252356632982,-2.232881980520139,0.5768160679579116,0.7167283739353331,1.0230578555207213,-0.003437179696539178
16,-0.7434698412544581,4.154807605485251,1.1076790448876874,-0.255040981518482,-2.431201713211343,0.5011292692043238,-0.04052432948189963,1.4654770178835912,-0.2639597048567216
