,PCA_1,PCA_2
0,-1.7311093581680548,0.1499705280838652
1,-1.7311093581680548,0.1499705280838652
2,-1.7311093581680548,0.1499705280838652
3,-1.7311093581680548,0.1499705280838652
4,-1.7311093581680548,0.1499705280838652
5,-1.7311093581680548,0.1499705280838652
6,-1.7311093581680548,0.1499705280838652
7,-1.7311093581680548,0.1499705280838652
8,-1.7311093581680548,0.1499705280838652
9,-1.7311093581680548,0.1499705280838652
10,-1.7311093581680548,0.1499705280838652
11,-1.7311093581680548,0.1499705280838652
12,-1.7311093581680548,0.1499705280838652
13,-0.2589598819708993,-1.32217894811329
14,-0.2589598819708993,-1.32217894811329
15,-0.2589598819708993,-1.32217894811329
16,1.164065065104871,0.10084599896248077
17,1.164065065104871,0.10084599896248077
18,1.164065065104871,0.10084599896248077
19,1.164065065104871,0.10084599896248077
20,1.164065065104871,0.10084599896248077
21,1.164065065104871,0.10084599896248077
22,1.164065065104871,0.10084599896248077
23,1.164065065104871,0.10084599896248077
24,1.164065065104871,0.10084599896248077
25,1.164065065104871,0.10084599896248077
26,1.164065065104871,0.10084599896248077
27,1.164065065104871,0.10084599896248077
28,1.164065065104871,0.10084599896248077
29,1.164065065104871,0.10084599896248077
30,1.164065065104871,0.10084599896248077
31,1.164065065104871,0.10084599896248077
32,1.164065065104871,0.10084599896248077
33,1.164065065104871,0.10084599896248077
34,1.164065065104871,0.10084599896248077
35,1.164065065104871,0.10084599896248077
