,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20,PCA_21,PCA_22,PCA_23,PCA_24
0,-3.1274119343041247,-1.807468437824556,1.4082265083843626,-0.5158841802320363,0.02817092804464052,0.9272410339024362,2.632813177974386,2.525016528072921,-4.566198435936429,0.7800426587430056,0.954615354083987,2.233708646869208,0.6963904081400228,0.11359276960026594,1.2042590544446063,0.13184965823402914,-0.12840109124582968,1.164027570860653,0.19994874635962998,0.13956599608869955,-0.08334250399726575,-0.06919288231187877,-0.26945056948010454,0.29599834420474186
1,-4.973555283008648,-2.96194450658724,0.6971349307836362,1.740438379985841,0.37451455170638365,2.5460322111511267,3.3185024377033803,1.1032993800035271,-3.096902893227157,-0.2855832357877061,0.9230797718104936,0.7952259822582147,-0.5134538796406816,-1.0008001633040344,-1.8560701842618494,0.48128705843803693,0.06075090347174016,-0.5255644810707457,-0.3418026725565684,0.35990407172961775,-0.005438128770176528,-0.12790168504260052,0.08666631422500365,-0.19787641501252012
2,-4.251674647478277,-3.684513106261352,0.3452493636358043,2.6418653607827123,0.4652163574976052,3.2493232964070327,0.5244701272104945,1.4790085210365775,1.307895604720581,-0.9227847904573482,1.504168231449359,-2.3228402495950737,-0.6727052118772393,0.8617234646922234,0.10208786349842043,-0.9468057991720015,0.7865256875350358,-0.8886064583679236,0.2473222813206787,-0.3390793629592152,0.06616046270253315,1.2488134061173124,-0.4560746651760771,-0.051813980276354234
3,-4.87359998532249,-2.1956009360044395,-1.0079725366559091,2.5525573626958273,0.5883139433735742,2.7329473122113286,-1.1450463711793553,0.8834482522816042,2.3418026017765254,-0.19080983536431553,0.24979354224459374,-1.432252463903797,0.3041188196430631,-0.015689265126455142,0.8414262160882454,0.18446063503613197,0.2260241816048774,0.5468086048747967,0.42950755619604014,0.02335658916501941,-0.2399676108254227,-1.1210583318077312,0.13308192224484014,0.7565513128885144
4,-4.975014558204625,0.25500147306033577,-0.2701834022681568,1.6018695644280383,-0.41464030796632323,2.5752979588284455,-2.6948337219818113,1.1285649938846523,2.1689503155579293,-0.02116345410371645,-1.159311623265982,0.19508332165706252,0.664175286834534,0.1239587881537253,0.9642421009993719,0.9986451125168752,-0.7401751289287364,0.2913018127301914,0.00562796721721973,0.11549736950218323,0.7966565297657213,-0.7256638019511102,0.3305552821576503,-0.3507111560374423
5,-5.924258285324073,1.7518239616675466,-0.5379414336308346,1.2016721421359766,-1.4662231305366957,1.4139821183693881,-2.548897581693329,-0.35437724853931946,1.514693490710196,-0.0648073247592034,-1.2307561318907125,1.7090596971952452,0.4516653675298152,-0.42750234833815487,-1.1754323684625416,-0.07950227849558548,-0.8609396899653408,0.5113137426574316,-0.5744773220150838,-0.04042389442775682,-0.2788846364606833,1.038484151730294,0.13190341013393578,-0.5432198323394195
6,-5.150117845632022,4.402761605378959,0.2806082476250194,0.0684270141725868,-1.6824551199962454,-0.16120305619205322,-1.4828417620435626,-2.4535551252370453,0.21421233018157707,1.0391959208528747,-0.07449132956833612,2.7128006560141658,-1.0880064609503834,-0.1278233168378019,0.5436723003600773,-1.4882730230380752,0.21112733259493227,-1.170315232866609,0.36925641629938666,0.18297204628132366,-0.27521253044134897,-0.5237392924099534,-0.5030863418481715,0.0873086942889816
7,-3.7243729822174707,5.208253407172586,1.925414721056177,-0.30225482929205644,0.32475159117409647,-2.368703255140641,-2.942634492612354,-1.5403701512446435,-1.283378350412356,0.5776061560147779,1.534247795651172,-0.6883845730365626,-0.9471626755578498,0.2631250244693593,-0.9362899384388743,0.1506020037795838,1.5637821513306462,1.0516901530287,-0.06598272060932918,-0.3649033903111405,0.9703056169377865,0.17643164840910702,0.29960025772556653,0.22741236881200758
8,-1.6436464874730723,4.601565393817367,3.276803079021087,-1.1943261286261015,3.0116150762324083,-0.6164169249245789,-1.997194782099908,-0.7099322037955915,-2.282842621925966,-0.013347087693569251,0.6694333396994855,-2.1761256856007596,0.5796564982389841,0.4372366137071911,1.222283196298957,1.0411360295288614,-0.48403666792111777,-0.2375547269618401,0.1675978497571667,0.5737868780904986,-0.6619096892137881,0.39712097780078975,-0.5511999843463506,-0.6260319099712821
9,-0.8182515708378489,2.187872187830153,2.7633821363269706,-0.2197814333814048,4.007475133752931,-1.7369037454910519,-0.06096448044690263,0.5936943642994061,-1.0227198235808048,-1.2162759510918921,0.4939443625376248,-0.8145325522723947,-0.6635204612946249,0.07781081588226034,0.05197713622029299,-0.6915636521364263,-1.0945723222039772,-0.4281163750100395,-0.5761399419400662,-0.4459250762106423,-0.8204772115147905,-0.46767657554500464,0.7246037221919844,0.42095885809783556
10,0.47701055018032823,1.0660766240011479,0.7330452385017752,-1.23378304920683,4.746901189418731,-0.36976837041919614,1.018546483038441,1.0272567741355267,0.12222093341243828,-2.575610368524262,-2.339172040473643,-0.27887155296476346,-1.1060807237363643,-0.7276428212203148,-0.8119541227542947,-0.3775319507621481,-0.3689347677394577,0.7244369700892631,1.1656301123210373,-0.4337248112321319,-0.00492565710168094,-0.19375814500685595,-0.02386006153724252,0.04207269193884584
11,0.12573343336071366,-1.1305427791071094,-0.31459912785718275,-0.5530718724595732,5.114606006063525,-1.4321661361621518,0.8641929897164004,-0.13718784927756808,1.555434393252838,-0.964183444836404,-1.210981471043369,0.725925797390851,0.2381091076467391,-0.7540142701594102,0.3219808752845303,0.35386425392338766,0.95503148577848,-1.006890959210479,-1.3096839276581904,0.9211348043014993,0.5069112380925306,-0.004518204717085594,-0.32959451225364356,-0.41959327720189293
12,1.201191314307347,-1.3729512234105314,-1.6372439851272378,-0.8825766547425989,4.936471301698082,-1.3897319168233357,0.9438048557676386,0.5468115567340488,1.5674646170805535,0.4328272039486389,-0.022680517659510954,1.906189727689806,0.5663852195008746,1.8488252614155902,-0.21814625723647188,-0.43646498941931333,0.38787265327054743,0.8918760720132003,-0.13249701837398858,0.23781290528250562,0.18515526789257578,0.5579706940186981,0.17761485041193223,0.08884409997554502
13,0.5434908145493649,-1.4751441509474466,-3.3799917760774107,0.38587387770428716,3.305436345503458,-1.6262823930077244,1.3502643180913043,-1.4494055427675134,1.1684268532095052,1.2507787581560246,1.464818190638519,0.9813702024945115,-0.13125845833150443,0.04382896045815768,0.0707272050333294,0.629265465563535,-0.8023300109801496,-0.42238025455100875,0.6321871957675372,-0.9696588734177004,0.4795701245253316,-0.25674574654558796,-0.4973239765171803,0.16019794210339272
14,0.4687105637585919,-0.512682695053632,-4.70377399276736,0.6985192737107345,2.0053029780776117,-0.7537411202845612,-0.269098769542717,-2.1360957924426534,0.33698289139260185,3.528909099962522,0.9576363565841537,-0.4931271818934854,0.7411831782872893,-0.9772820619377642,-0.27766010609438474,0.7548583620897122,-0.33642671553601255,-0.4595338445213222,0.5746465086334474,-0.39071808036225214,-0.4806493461196344,0.501537089999094,0.25996183007187906,0.18824510253637064
15,1.5118001235518526,1.9689104612782995,-4.467005770832617,0.8324057535011846,0.42970927013368215,1.0879097380508438,1.1917895911386753,-1.748634676489139,-0.3258368181895429,0.44998411597681715,0.3665240081740606,-1.4658840685395693,1.6283623983121764,-0.7766498403385139,-0.7017341588990766,-1.208412402083152,1.0968023282208927,0.7516253416847329,-0.3461257573632928,1.0044385165802192,-0.1822393185706145,-0.7149502812935467,0.37592371223517673,-0.05606215687416496
16,1.9512738308949444,2.8929160659649,-3.347297674380252,1.7078358907449251,-1.062133700719584,1.4962846408194141,1.276239433057334,-0.7808803831839264,-1.8846203269882698,-0.6847375134520932,-1.2036856328323724,-0.9688169006951378,1.8181459056985352,0.38156549981812576,0.6282578843118451,-0.30699532165525195,-1.0944313664781602,0.22584808732804776,-0.8294096016613349,-0.4264220561579779,0.7498935601353045,0.5119146724302525,-0.45132098479516125,0.1164731430215981
17,1.9856654802464333,3.9173745857028974,-2.7273257681785648,2.6869331550001765,-2.238210090591716,0.6535537620098479,3.194081559757716,-1.4467813047341123,-1.129463523696746,-1.3774175126130266,-0.38130755011557416,-0.18015352076967603,-0.296846451222688,0.7506110643640872,0.11365933612058977,-0.16275199329775103,-0.1429995572661632,-0.19022982365611607,-0.11140353700486104,-0.6534894348560267,0.17351682768554486,-0.03144314989233176,0.031017695320219953,0.16870618465667064
18,2.13528727371213,3.2826606395151225,-0.7919769691250097,3.7355601201257103,-1.480249653967816,-0.00811951587378195,3.9635023813676864,0.22714098880826572,1.1003867590727212,-0.2047672824547375,-1.0372025940603544,0.7347447726793767,-1.324907222584671,0.23449989500786395,1.5195196489468463,0.6570144713934418,1.0762253756870064,-0.1565913088689804,0.6129541023521425,0.37391241446747325,-0.8696835058611468,0.30865288401237356,0.6300986195257587,-0.34219088624260474
19,1.3986021402321642,2.5154793266517568,2.8418230915122358,2.960682698794843,-2.6306510974399226,-2.1802434118553777,2.852266914491415,1.5741285200836135,2.217388837425363,0.5848612802583911,0.6313300939222928,-0.7011538318896186,-0.35364440827287197,0.7229045896841736,-1.911198804026995,1.3498920493242288,-0.352679662046371,0.11545452181776635,-0.3392866196752403,0.12015403913730832,-0.03037327164513575,-0.562043964191281,-0.5238764011458538,-0.060634985550637496
20,1.124241709657539,0.2264876323884795,4.633075067533569,0.6856230652377736,-1.4851708362033496,-2.610596215855227,1.6815002856009933,1.2549484551482677,2.712321749572325,0.9404684679119691,0.20627463865492213,0.01749579241355577,0.03802923876122352,-0.798934516846633,0.6442898698288633,-0.9554482308884572,-0.3351126331777052,0.4293492811527549,-0.5963903922291152,-0.7170227450000864,0.3409985129910857,0.1320689890564738,-0.37318367318046936,0.22879674038608586
21,0.5092134033169416,-1.5842063109982705,5.057764689547831,-0.911621666923029,-1.5772441715967436,-2.092340223200052,1.8833311913419162,0.0338230588048858,0.9450452563626587,0.9092118363482343,0.6415031555721701,-0.32518122107176733,1.7884869513939812,-1.7144251346856814,0.9592763707225554,-0.3035972248612709,0.2671354326558452,0.16110550826732106,0.33694685849658784,-0.03215885983720026,0.249348852144519,0.24637815235817484,0.4373066876757339,-0.5137100613232459
22,-0.28449378972042966,-0.4516636709044136,4.173196127145878,-2.9811383961387365,-1.3271385594294012,1.2367282301852869,0.6637922719665622,-2.6149021663656518,-0.2865370173093929,-0.5913214358924624,-2.3146107684967765,-0.016601501622790185,1.720447940932443,-0.2186522074932831,-0.7887680935707615,0.6017489616606903,0.4819513245029433,-0.8703745519005526,0.8434487930018528,0.06644618273247693,0.2207183968388672,0.3897718151119185,-0.06547947104653604,1.2433577690527573
23,-0.6530889013556204,-2.749248172274968,2.2888653906229433,-5.3047168156161195,-0.8825169567111415,1.674890492889022,1.5355898116025828,-1.8129189140482787,0.41983770169233,1.463920078886235,-0.5293996519529143,-0.5762971805267434,0.15687816292476212,1.8722057659031361,0.09434063835465564,-0.3372736404050989,0.15234087674218047,-0.1881234121160042,-0.9390285925295199,-0.4266967883511891,-0.38682496160694696,-0.40684702554533364,0.6826937159728048,-0.09196767153574342
