,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12
0,4.433306216515751,6.333718269634952,-2.8696498604010863,-1.1248603059350741,2.666638087092977,-3.917267855286203,0.905188306577441,-0.5620305246422643,-0.1758335864465632,0.9923553561609325,-0.17842266818466723,-0.37903119549535014
1,4.487177063727494,5.627496086169577,-3.049982140992966,-1.169946034257908,2.478094048089051,-2.772818910267532,0.7492631566817937,-0.618755480677701,-0.37348652113659636,0.417293989802538,-0.27775107305796776,-0.03844415934457869
2,5.029209846525632,4.747635231251459,-2.720772465603633,-1.155173543401951,1.926225062512327,-0.581142237768999,0.0492365138817122,-0.44316607132375024,-0.4149276510581074,-0.9227533784309719,0.5387567054585104,0.6548102443842773
3,5.373883406288051,4.133432445225402,-2.0924314674165676,-1.2394381211249275,0.2834393283158936,1.9660205636332713,-1.2760018751134494,0.5150196281840788,0.17000072145321649,-1.1678011392043703,0.42141751333534055,0.083437793271635
4,5.459490274000169,3.615824415302836,-2.244526235417646,-0.8110251844261845,-0.30523334785860895,3.086883487359441,-0.99609654400173,0.41025770906757875,0.08293274104764281,-1.2024286565526205,-0.1753422072220711,-0.09549073556275284
5,5.654477382233,2.998359386058684,-1.5797996741990483,-0.23136075688233812,-0.990016004828213,2.968325868564764,-0.8659162918084321,0.5456866169789197,0.4399959143683941,-0.10125995584644881,0.1130044932338111,0.145162208928747
6,5.3153673293356665,2.486744522903062,-0.8075221809584406,-0.17188285190723965,-1.9468795107452883,2.2441243791004,-0.11506056916118923,0.6178368212215917,0.2731743491985708,1.0802903076394206,-0.20610701652446614,-0.07184372060409554
7,5.337585625198592,1.6627965964403406,0.7699540088701116,0.5702043208435127,-2.5439217613823026,0.7810319559804229,0.6370772104596617,0.5358091662902384,0.6305139926837223,1.6080888909852487,0.16223405744036243,-0.10735640825113646
8,5.158558618877389,0.9922101929046686,2.173849159193702,0.9823641196739693,-3.345382001908598,-0.16110587952887204,1.2566755538388243,-0.19041666445951563,0.6434145064665007,0.9830401414948121,-0.3922081094174598,-0.4954842933577966
9,4.8132386765120785,0.2544533840837774,3.074993190351737,2.0151418954490246,-2.8606182793888384,-1.076473329493803,0.9649632613647167,-0.8422182545939406,0.18741850044722175,-0.8786899907855504,-0.6091453591136479,-0.34662318472885206
10,4.827437536114076,-0.5629304762344544,4.167739656712133,2.7446451307400186,-2.216706512684021,-1.698985386800443,0.3509834624152463,-0.8166557716524054,-0.22080229053265377,-0.862188588212363,0.015569409582825301,0.06450986602334152
11,4.570434394897045,-1.2275979575392562,4.1741060795245755,2.732738161085713,-1.0039732294535089,-1.6326928484730956,-0.5487914107590259,-0.2121785911142775,-0.9141651168173354,-0.5336260012661538,0.10130035197172353,0.48229023974694224
12,4.252305803832124,-1.897399122377069,3.975635574386357,2.8030788528193815,0.4179193993250018,-1.3025851874254055,-1.324159820525825,0.7076315464218879,-0.9813278319450363,0.189761327409473,1.0636104068234726,0.9492053451660827
13,3.348988947236992,-2.732632274207889,3.2962947340085034,2.095598496270073,3.0830878585769006,-0.34544994305636795,-1.7904021606808795,1.0510042991307305,-0.4531378500587797,0.3731736476273563,0.2901443532477476,-1.1327585606666406
14,2.8588525728549845,-3.667713276380728,2.5115598469137588,0.7229105225881728,3.9719971966642187,0.5894309514836934,-0.7827890682391644,0.7985219057442554,0.3905764982380261,-0.1231458017021788,-1.0272090140804726,-0.4551135359946095
15,2.2352988826378457,-3.8467937202066524,2.003273800339459,-0.12675196678674439,3.70951818021269,0.8585903009303372,0.30739889812656507,0.31749231481326406,0.6965697413393694,-0.2739183170113607,-1.1901593845506322,0.3085819526299619
16,1.5695301031482303,-4.0597128363718005,1.5907621648134782,-0.9261360169293165,2.0022824907815715,1.01337150646137,1.423155220021247,-0.8714260248722389,1.4229331649117751,0.5051633025740874,0.5904689481627204,0.44577459515537
17,1.0288426514775395,-3.923041749404079,0.9822528856831969,-2.0007819616051723,1.2086572022071838,1.0987812855141754,1.6761098554160112,-1.1258436124910411,0.7747631727689395,0.305666403978359,1.0121473740886586,0.134325156881875
18,0.7550241368926423,-3.9676738868390604,0.08434762371201678,-2.996995110471885,0.7329713805120556,1.3453767015179237,1.671219563046667,-0.8818666860151715,-0.2155378238445423,-0.17567216631793478,0.5193168315326389,0.0752044540198717
19,0.12008693635641032,-3.8181628479515957,-1.0097342494737198,-3.5199487642191323,-0.6129403927020686,0.9841565410953956,1.1017700399723582,-0.31059515838277696,-1.6169666890913388,-0.2501066447842692,-0.009295544832635037,-0.4680064175225299
20,-0.2329134935891759,-4.022925923464313,-1.8584711247354793,-3.456550268156992,-1.351618060759836,0.3080027730257966,0.566084317028434,0.0014361482366188705,-1.7068353666196485,-0.0345521103213926,-0.14101579438383474,-0.47436139546475903
21,-0.6759074774772519,-4.05144954896256,-2.255541813810354,-2.942114352573461,-1.5356632063496733,-0.7321567487012541,-0.06666111563614302,0.7964919693027848,-0.6636264944216348,0.18499199685153733,-0.4091781334380212,0.1195707674423901
22,-1.09309193638289,-3.703099317866996,-2.659817492007828,-2.327281419243696,-1.538217700352165,-1.7090457158523664,-0.7284297662909257,0.8191918315197844,0.16338814828700116,0.1945573657310486,-0.4175039419152183,0.6524487006998196
23,-1.6902791704474687,-3.1492246174413405,-2.937185935286556,-1.4243369183827783,-1.4960179496070563,-2.170131151986385,-1.0937434778345838,0.9161964521750795,0.7471685651517783,0.18247348886741863,-0.510581098402428,0.7382618849224709
24,-2.978667593709211,-2.800995836487864,-3.5301803841212185,-0.28867944938165513,-0.7768692581984776,-2.50384338441007,-1.5984994797908494,0.002068240931092881,1.22509620654924,-0.49065633621525384,0.2186786018439964,-0.25754076353623334
25,-3.5036309139269632,-2.3402808021680093,-3.55305346192647,1.3481458286103973,-0.7263567839978614,-1.411678604993594,-1.6202478627161796,-0.44078211159394426,1.036904024062039,-0.33690899298851307,1.054590877133531,-0.5763866385260704
26,-4.402187669145665,-1.2091074398339283,-3.725289200386223,3.454557815426315,-0.44247419790820125,0.7441049842375701,-0.8021552896731685,-1.2410167636692644,-0.046244230498588286,-0.29844946740803113,-0.21325927870267591,-0.6949690518280611
27,-4.583240205245146,-0.8775828063322493,-3.3019679466214504,4.268633529372147,0.3073220634463435,1.2364295395893912,-0.25693324911618565,-1.1141229827888828,-0.37518075315229765,0.09925997114623426,-0.03152135200722247,-0.1806127736048629
28,-5.48194081547833,0.19411628483019033,-2.9440984384840116,4.359336052799328,0.5824189500804121,1.5634886212903931,0.1624383863507424,-0.5159420323389545,-0.6935209209824634,0.5388684770003873,-0.42819811961821325,0.599142864572254
29,-6.011626297289652,0.7458923776362152,-1.9613506664395821,3.892652213558367,0.6118945718785825,1.1685048994257246,0.72308915220035,-0.01662963006394702,-0.4339109011420369,0.7103050642174377,-0.30409248357025553,0.6608832788183784
30,-7.076170901536474,1.930250466983087,-0.34287923013523286,1.983785200559684,0.4538891981150772,0.2823702169461896,1.7002001660335309,1.4556064075756774,-0.12016590498244346,0.23400769855421477,0.39826825165157687,-0.009121966877734798
31,-7.590167507830472,2.472550857234382,0.9769161464852301,0.8566761857535704,0.08152925789389578,-0.6832212225506236,2.229884308642322,2.054551698625312,0.13359847699570906,-0.6810623980816596,0.5439584762961728,-0.4741466074648944
32,-7.691905677679975,3.0121216382553038,2.5740216438362356,-0.7882154499132046,-0.23390959757110302,-0.48203680474542104,1.9066525858820906,0.9054681914539072,0.24332522465814505,-0.8131449646604882,0.1502805161430471,-0.06953754321964392
33,-7.8823694766201955,3.531884813427256,3.7320436503523817,-1.8284851523401313,-0.3478599013007177,-0.013709321660292484,0.08549553606415093,-0.8321225021578111,0.4802696122225692,-0.8406842820297824,-0.887316435436456,0.3520591403805741
34,-7.922860852754854,3.5669463182128993,4.664158287634663,-2.85332070102075,-0.3495925651484518,0.1889350139797938,-1.5928672396369166,-1.0163009760176396,0.23606924318324418,0.12137637227542364,-0.1370059484388743,-0.11564994399800071
35,-7.8121364155479815,3.551891153515747,4.69234551559997,-3.4471839965891333,0.10636598644081198,0.7664149428646668,-3.0081302730192165,-0.3982011088172729,-0.5724428713030403,1.266375389503412,0.35156579495108276,-0.02318959699539163
