,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15
0,-8.622871631397278,-2.3388503863344345,-1.0403659581917009,-5.263284777618207,3.4270695767078405,0.14207362508895305,0.017500236192664068,1.1754989975025474,-0.026120108919841685,0.6097502508302599,-0.2845725092487181,-0.6189975344617191,-0.020534538204389784,-0.15849718166961171,0.2872734874375556
1,-8.021438410104265,-2.594042833081093,-0.9498125843797324,-4.673854480549683,2.133902082235569,0.2931117076892727,0.2585723768177459,0.42459646467240847,-0.08233719443451938,0.2973064660868307,0.46797408757834,0.11374088168742603,0.047860824126736576,-0.20484090287707296,-0.3684378912475252
2,-6.993105186000975,-3.2052776849508438,-0.8817813740337056,-3.407951106760438,0.7225520264679941,-0.5042645638467463,-0.17461041523582913,-0.05399653778000933,0.4359109601675348,0.11675144580041193,0.34317124815797745,0.32361031470053864,0.04137302743498386,0.06178705072110563,-0.4786893075837872
3,-6.467508287224801,-2.6856601710297343,-0.6892456918308919,-1.4059099287042873,-0.9895411917228087,-2.0262423460209207,-0.8789394841742306,-0.6621346134982199,-0.5065057039472097,-1.1584223142527263,-0.34919774315388136,-0.029250184050169343,-0.25680112660314836,1.1213306027303778,0.6896360295705584
4,-6.814123930715733,-3.235001271150646,-0.0706151988101752,0.5599293859580746,-2.3908836213330775,-2.364608087519111,-0.6262378028524178,-1.217577915873355,0.23371137685881174,-1.282206244274758,0.12257637467030288,0.5608828355775713,-0.0017952456847560086,0.008863952652410266,0.4921457354700986
5,-6.098589957773824,-2.4715586635429654,0.154901079150969,1.5890023303762433,-2.4030357660623203,-1.0207246342873155,-0.6672551397919908,-0.8743734403603644,0.441804161299416,-0.4919295439207461,-0.22154946305949383,1.1722093020757414,0.6810567876159852,-0.9666737596573433,-0.7258408011542692
6,-6.608467226651601,-1.8286213309160233,0.9106895552752764,2.7769774677780137,-2.7405369500139716,-0.9939795817124653,0.00493432210504879,-0.34622899997332196,-0.18600216224912752,1.7109443477787478,-0.8015194218786177,-1.4352366088429662,-0.7248517991311848,-0.46570082824835835,-1.0084258722632513
7,-6.4603450587605415,-2.2090727040168883,0.26245501681764705,2.8362113752036624,-2.2519337517464937,0.38567499629848706,0.0508117596521399,1.2135816711127594,-0.3744750344601428,1.6749366240604409,0.4892224838720428,-0.7837102011268281,0.2594453698925696,0.6617553742237903,0.5255053538166913
8,-5.540460400152742,-0.8459633016102067,0.6718794749720258,3.2282037853424757,-1.1024442718440242,1.7899958917267427,0.6517138708343596,1.262706727898913,0.3015315938436482,0.19746289814192372,0.5964401850625654,0.5251727097747312,-0.32933620418489024,0.6236822425008817,0.5228033101530255
9,-4.9574866768182,-0.5463701810313211,1.4117965330363813,2.2213386781482587,0.14686880574917524,2.254948673297831,1.459506189079998,0.743986519846123,0.08556167696276493,-0.4211979553554227,0.5524680642089123,0.731498971533671,0.7213584603312311,0.379764625275819,0.03348773106052812
10,-4.396953204850344,0.09161116416062039,1.4382541897200671,1.697918399238453,1.2990203030727372,2.3526181325123035,1.5273764597927941,0.3478680420219045,-0.19820810247847215,-0.8673795214721721,0.0065709908201438865,-0.03341202443776339,-0.3800056190954879,-0.27643264130186407,-0.48729783643998936
11,-4.465075104237213,1.0767736649748272,1.9774335045649516,1.570243734392063,1.552929818792199,1.5623755952822416,1.1883133326632642,-0.5711345681559455,-0.43378987206918973,-1.3340864410390483,-0.7169583243153184,-0.33084540152361913,-0.2363851863027591,-0.34814411913526105,0.0073906380290521875
12,-4.147891627003776,1.66793380072507,2.166955287072258,1.9158618118921409,2.1753776232589166,0.8285079031021567,-0.14066008232907418,-0.9521732736342138,0.015985831526991075,-0.8496848595683489,-0.3952379715543075,-0.5017446087814766,0.30495947058418477,-0.4748508439445933,0.17345864591061516
13,-3.211875259759991,3.6463981071544715,2.660588929410184,1.277658816286624,2.255493519140445,-0.550011897223673,-0.9854082538507648,-1.0125484910499198,0.7121598791330541,0.6750277136751356,-1.283708045316748,0.00267690932444552,0.19695837063517113,-0.04100705831964429,0.6804294275187331
14,-2.1584843698856706,4.815816474386114,2.563533155099006,0.7435335921053348,2.3967452376210048,-1.3320072568765737,-1.0658829939166576,-1.0024054841458585,0.19011083285891153,1.4254386970553081,-0.13201097871689332,0.38693642738212886,0.267754821683635,-0.004564657761814511,0.38552318087367227
15,-1.2730651965898687,4.731261144957109,0.690632718692224,0.6061564561856007,1.6152443238432037,-1.306052718149326,-0.2855016538085763,-0.637058964374781,-1.2360805705997564,0.9277882812450766,1.779125796361802,1.0232122577995761,-0.8386765731111231,0.3908813135812046,-0.6743161492848518
16,-0.5254476507574164,5.146514314985211,-0.38427458498996536,-0.2553130608378764,-0.47008689271545284,-1.5259792443921907,0.0664310153942688,0.42781017769523577,-1.0988134396766505,-1.0306455489363688,1.408916785785654,-0.6719453851551933,0.04500140234461134,0.1285529804218598,-0.33749135465928853
17,0.23675985048556722,5.059945096230759,-0.7981047927288192,-0.901442308177727,-1.2887275112316148,-1.7628330144822064,0.8057511654728097,1.311700499413066,-0.6715688020117154,-1.0004479491252003,0.321630960099898,-0.9171120403926314,0.9877127693195561,-0.27843009970187743,0.21168811088956105
18,0.6568343106077779,4.366696111042558,-1.1288039833806083,-1.1455526677546428,-2.079781961018879,-1.080832183196902,0.959196655388373,1.861808585602266,0.32944078004665023,0.12378125443990395,-1.0702181678877951,0.11225480265581027,0.380681515024316,-0.2791878752993903,0.0077270644371845425
19,0.9235179055263317,4.321639345379394,-1.2615586644187153,-1.5175242818179702,-1.5608599895095414,0.2976887106982212,0.38601093799478503,0.5428376327355218,1.4891542276137706,-0.01346973517138663,-1.1949332423446442,0.8644921150130099,-0.37309421962844347,0.8233879532512475,-0.4643921371212507
20,1.250332649894377,2.879818311789936,-1.9776542398933377,-1.9178115674168452,-1.298747029673703,1.010079176435317,0.37768286755100916,-0.17101480042981573,2.1502459391820454,-0.1313051665223298,-0.2803362444926609,0.33004832147839447,-1.1140070334679677,0.12155627524804628,-0.1257549660052679
21,1.6820605166242313,1.5608269666196815,-2.396506869223474,-1.4232129570235794,-1.8462329956550096,1.3760097443984585,-0.557645897930393,-0.8317339144047867,1.048248493715671,0.36361086328812053,1.0177533711316376,-0.599027835173649,-0.37686858502602216,-1.0289562686885827,0.7815990501257448
22,2.3426435921116813,0.9776905543064983,-2.4910121652209503,-1.0994011310643859,-1.5295837696532448,2.306629609054556,-1.099736157809196,-0.9734612423099748,0.20050367948901698,0.4242308886985304,0.8225688786662524,-0.14886861908505392,0.4777234685829017,-0.3929344758760924,0.2768498034022714
23,2.811097459902645,0.14992200346207385,-3.0668554660385765,-0.11981587998703704,-0.7223878408250709,2.234070112993629,-1.8687078999950504,-0.8420567289478782,-0.8768032334159356,-0.056925914209683785,0.26847329698381733,0.11610637976119947,0.4433194242719059,0.05273365502475388,0.07465226365205777
24,3.45945532672576,0.09981920831480307,-3.5322897214956166,0.04658237820487302,-0.043896656055057125,1.5069787997558748,-1.8813747185487943,-0.04937101628774799,-1.6954261561005224,-0.07790072762502732,-1.033999522779109,0.10250627984910711,0.2864451272338012,0.42735912504504364,-0.4937597919107008
25,4.463672261868142,-0.44318725434174644,-3.3930434784331704,0.9165315998856012,1.020361765906781,0.4731115946419991,-0.6462602941739573,-0.27158816070561703,-1.5128278907849044,-0.29714444013253516,-1.128460161528421,-0.47841473954969416,-0.3365517078113786,0.39257397674349237,-0.41949880571180187
26,5.502188482127257,-1.851767985488558,-3.618117025843207,1.7991100495457841,1.2795762195198257,-1.0027355383500518,1.27628415763979,0.5513983397090312,-1.02066648929221,0.10427347552491792,-0.4342394649878162,0.6926778147292074,-1.1199866291690719,-0.7398413265699427,1.0687685913240568
27,6.289356955281543,-2.222467918427477,-3.6770688408956733,1.6562570735644426,1.0864233258200342,-1.6154029200880888,2.6047999853987305,-0.5557828909347253,-0.047329931675961334,0.30238453297638535,0.33843432358593745,0.1303629437739755,-0.1060780698686203,-0.5178367767562788,-0.21319884366120653
28,6.725025417535646,-2.024498237783556,-2.7018996022818307,1.6903635942931852,1.4925347747038062,-1.0360108336153449,1.4762579131471263,-0.5837594041797981,0.7726849555205617,0.5061061146046923,-0.017728325400164235,-0.2142940819022767,0.8083083145819251,0.7538604690281676,0.14337637880519763
29,6.804782293305493,-2.104744043771966,-1.2032066439118856,1.7478320976881745,2.1111606164994683,-0.408569219380896,-0.13654137798035898,-0.06829507997739369,1.6147739179867635,0.17558009682599973,0.442812895013653,0.0021848741051331503,0.9382626090043857,0.3801985497892746,-0.37626683654390897
30,6.636629900216175,-2.0100547952750896,1.263141277940109,1.4266176730412454,1.46462821878216,-0.6878823877349569,-1.7684231226669027,0.9780347054625476,1.7295356922560552,-0.730115800825071,0.3858939254332684,-0.755008619606164,0.1480179673312935,-0.15098065670460692,-0.4586384755302601
31,6.912525614629053,-1.8714314732319561,2.8177470518223564,0.7562922641244869,0.6354575391424755,-0.552601419581311,-1.8847152207401043,1.3078675954040022,0.6128353995721036,-0.8777315436102403,0.3101435366811376,-0.495913472160506,-1.045556887646621,-0.01390051055439762,0.05001109501472342
32,7.340549440370799,-1.7956673901932645,3.5707202930491966,-0.10311841673808429,-0.39217138123333106,0.21997905206714985,-1.7790040840562047,1.0455388668535133,-0.5355795401045603,0.15120401653806884,0.19163844333860808,0.527655012456787,-0.40324231358308904,-0.00093851261514818,0.19311428132751562
33,7.310386060333339,-1.9054666452166813,3.9986859037271456,-1.7376664113946307,-0.7981870913916181,-0.10188312427324128,0.05844509738715993,1.0864103586983571,-1.0722757862946337,0.5668288118016614,-0.35562300486739673,1.1328759284549665,0.4934251003996516,-0.7423911832477345,-0.11262942009795118
34,7.6413051447733835,-1.088677443406321,4.249071289924432,-3.043045396502054,-1.5261568534989303,0.28296115984502984,1.0580024981435385,-0.60719521148344,-0.5646776418353514,0.42666022898139633,-0.45985629864569205,-0.20482399411032964,0.6260156988451664,0.15064474794049734,0.2774561189802048
35,7.774065996365034,-1.314284553688365,4.453731625727805,-3.047718190907282,-1.380150252079496,0.5558064858430961,2.2193137592049075,-1.9977544461210313,-0.22471173768306696,-0.15947330231275028,0.2943332427257266,-0.6324997317733843,-0.4919087907250541,0.6071767847516422,-0.13825780858373654
