,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11
0,-8.77831456100707,-4.698083506376805,5.161339326411383,2.4025043123845413,0.5370868971882446,2.359085626289797,-0.8085360534163953,0.3335936491011814,-0.3723890158674162,0.41328478701331084,-0.0995067748607408
1,-8.040343911403642,-4.122064483253464,4.22725686012708,2.096076742628168,0.238504374019943,1.1405187518943065,-0.19516386495533342,0.9649968897453656,0.1693746900658171,-0.05617249371907422,-0.14815889577241206
2,-7.436393873955043,-3.4680557419233264,3.1454338909199517,1.3445577181719255,-0.2790797015720317,-0.5386029035888414,0.3199865452904751,0.9355229735800501,0.23149031244140558,-0.3863872600994036,0.027579547306240987
3,-7.268857454091828,-2.5794565495047346,1.3768314250955451,-0.3010104047969821,-0.9111504494245758,-2.0440593941065455,0.3978908161962721,-0.0029259623893043924,0.640572057606723,-0.22791896560134067,0.6533776365389794
4,-7.000262695117573,-2.284905656909271,1.0015595738692455,-0.7329176311431872,-1.141571456777078,-2.2929381927194465,0.0005024017353742932,-0.2618217130744737,0.5461212433576678,0.06604048979169434,0.371608987925256
5,-6.809200387860675,-2.150908196625173,0.6839306651344068,-0.9960298910491908,-0.9576005833430883,-2.0051476501042766,-0.0010241990454908602,-0.9673658327542624,0.3108412038305196,0.18378501207379835,0.10843167052520088
6,-6.554340553080646,-1.7899705202939318,-0.30660134716536974,-1.4948868711227379,-0.32899460050902424,-0.7870539599397901,-0.11180220267420454,-1.8635025734450517,-0.5371015454308103,0.36101137493423924,-0.7480824182887413
7,-6.2276756103938435,-1.1770487323177639,-1.407015536297983,-1.5321110037768981,0.6900139796800395,0.6332106027909581,0.2381730666796052,-1.5221600338438792,-0.9037381665129055,0.10020359435499543,-0.519084512738635
8,-6.166420381460771,-0.9233904639756123,-2.0833369571600895,-1.655717691447486,1.1575111724446498,1.1870504318097932,0.11381728658184773,-1.172889392304647,-0.7983562641940813,-0.03292022838943765,-0.07026952609759995
9,-6.022594158009533,-0.2349730304769709,-3.2081355624734815,-1.3574004690952615,2.0287910764976598,1.3732278475167505,0.40155302291221145,0.002152549117155112,-0.3641378020983014,-0.3528813341608549,0.4236502032733908
10,-5.260735088024389,0.419447870929056,-3.5537428597640566,-1.1263608231973659,1.703659185499032,0.9461843923955249,0.44449526909561665,0.6997798698483365,0.2828123439844473,-0.3373774559154695,0.2702402177691335
11,-4.623183820213098,1.0814245371719762,-3.5841361089998487,-1.0838189307153476,0.792705235304798,0.17681564251415652,0.8840838555494984,1.17109231397862,0.9557652879734332,-0.24986584289142272,0.0009126891979737403
