,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13
0,-5.6229983115044195,-5.079798717856154,-1.6943000673506179,-4.961732135262683,0.8394003958182801,-1.3223589026165494,-3.951245485168257,0.11463701678329752,1.9567569595340657,0.4536234814320633,0.09017665875231765,0.12451887426554514,-0.9471455633564491
1,-5.674129359903163,-5.808503999321571,-2.125070002858231,-3.6933438699049965,0.08100433879188107,0.015778876610512464,-0.8526461185612473,-0.222096422073688,-0.3930494473558494,-0.2900023018995014,-0.2751951043897263,0.19737577105544774,1.323652003808748
2,-5.774067491430993,-5.671125293105024,-2.031724734668004,-2.221522600632383,-0.29785105278822677,0.9268515684510044,0.6237942253097589,-0.5008862160862961,-0.9787171332987047,-0.5862442754124341,-0.22565912300822713,-0.04649082702613341,1.047835282246165
3,-5.5615981361898115,-5.611766342691786,-1.7531049626065947,-1.1920200379830572,-0.3034895825406523,0.8470229185864253,1.4346547816127964,-0.44168805844384723,-1.6620600610214677,-0.533895242465807,0.5116320085983854,-0.9295948998124892,-0.4610832273789515
4,-5.496360969869389,-4.764105421057982,-1.4215431154410407,0.17147155255431457,-0.05493162926654206,0.7445635235161171,1.3617021116224843,0.12460936909349316,-0.7304121245513352,0.15802856566804094,0.35760815799263007,-0.18351835122529628,-1.112908683998484
5,-5.55196006676374,-3.4551609655535676,-0.9853084342295109,1.7283733282085438,0.12435060605454307,0.6577148772332162,1.7953558430776235,0.6857792406478709,0.15948795386653816,0.4863081399045247,0.03201140746963084,0.6358942228267692,-0.8789532160000514
6,-5.165606465768685,-2.919871061735244,-0.5780505438429149,2.7245425468402282,-0.07742649860983133,-0.3178468524029735,1.6133557972453472,0.6962655669854179,1.064155253164661,0.41245405655021744,-0.8854706477389644,1.1384959973478852,0.019111473704386595
7,-5.013080054254677,-2.168998848063376,0.17348133164019378,3.2865541917360455,-0.5847454530785091,-0.1745299796255641,0.6735796885312507,0.34664141683272837,1.3832796421057514,0.36432833772699447,-0.2538557554030404,0.3501700720546607,0.40117091770040114
8,-4.685049544074407,-0.9236027458139359,0.91444133210576,3.5078541991695844,-0.4040101753000112,-0.1856856318315727,0.2557531549120128,-0.003911989635757762,1.7538138365625604,-0.007305932555141277,0.4814775538107583,-0.6763976847460529,0.5955412272676459
9,-4.470614072146264,0.4653629189058323,1.7075775256306174,3.4633116128354615,0.6281262669994198,-0.10393853465092705,-0.4860335735165424,-0.6415398045849305,0.6743551771365509,-0.22879678626199718,0.6091007709362538,-1.0406688798899473,0.46908263598631783
10,-4.383910767944958,1.6825506337289708,2.014445932063128,3.1157451283667674,1.2394173019294912,-0.4679050863115458,-1.4372349150481116,-0.7762024448894713,-0.054262596722681154,-0.30737205218725366,0.5763166114301161,-0.3921492018362127,-0.1268448911407459
11,-4.191906948604898,1.9587496677693945,2.605596649760869,2.3244584468813834,1.0643790065355334,-0.5199874232604748,-1.573428598496674,-0.9438221748487577,-0.7983838875457288,-0.5634874566041486,-0.3020232146962138,0.23421822847408647,-0.2363700569157527
12,-3.8807722906825086,2.453993168740667,2.7545930401400103,2.0964216110068383,0.848709849259155,-0.20486146572519992,-1.5533040828764562,-0.9479384179765702,-1.393149631549712,-0.9715597219971857,-0.8262910511074001,0.40528349755429577,-0.38371026152451015
13,-3.41149512198828,2.6373528326292566,3.1374413618928916,-0.09373023338155576,-0.768773666186152,-0.9138635950359321,-0.7596731598860288,1.1261752243922807,-1.5836973327661794,0.4922895587406678,-0.5641446115376149,0.5311535883542099,0.2832075635683515
14,-2.9952335780712365,3.096011414784134,2.984294662221543,-0.8981519061662028,-1.1756638390133665,-0.7395573087745063,-0.372988252530775,1.3865856203377187,-1.0166204282976576,0.9395131724138381,-0.1300253859543929,0.20730039928409083,0.27696323924055927
15,-2.4169524739209107,3.344672009232614,2.7543309242436473,-1.7485456124357566,-1.588363324010924,-0.8860071803335742,0.2645197610933892,1.201802549658418,-0.4276379786076741,0.9267369093191877,0.48153717358835707,-0.43225913497138385,0.04681005541782865
16,-1.9769435677765774,3.891782724047064,2.1441546248596235,-2.317611277806349,-1.7212409890247062,-1.1759743305869497,0.7036108327619237,0.7131568005358093,0.015650628542737136,0.4944198933704061,0.7673764152193366,-0.6503235317650923,0.008845441451887943
17,-0.8965278409901879,4.511348438238804,1.9295021749374355,-2.758784780930638,-1.3762689173750604,-0.6900524366421382,1.2397325192261508,-0.5230434596059026,0.7484311632427381,-0.8553725351127297,0.019372420061099092,0.04925426907608144,-0.527219529807331
18,-0.35572054092840044,4.8703114310668045,1.2159116880495389,-2.7827090736574367,-0.9449465885264063,-0.18350969146789894,1.3723618079671962,-0.9078041600402529,0.9511406445146204,-1.0982626082213875,0.026685969862034843,0.36761382729932407,-0.12700827773425788
19,-0.2039857471910441,4.939933549619234,0.6467770932062973,-2.293385854970321,-0.38600417852751656,1.0872969422364054,1.0092314044465547,-0.5330027616365882,0.8617988890864965,-0.6642079068084329,-0.3178744500222812,0.24376564313651397,0.05729207504314152
20,0.03351459711724424,4.479887396879513,-0.02737245886680335,-1.5251803982257892,0.5703954280729137,1.9689422343902687,0.36490412484648305,-0.573081061396675,0.37964150824607085,-0.11078035186012002,-0.21665492956936092,0.18007273809106888,0.07540963234162054
21,0.849697303208284,4.256691101975788,-1.1888113414619037,-0.8412317543466251,1.5737133445019413,2.7112020526917644,-0.05832130534356312,-0.231851289109098,0.34027043084982456,0.5525012331911742,-0.2584042805478522,-0.07781470715195751,0.337215971741086
22,1.2836960896643579,3.7296925434575043,-1.8152631386090525,-0.2549234502714483,2.02833233299958,2.3653827884495677,-0.17129855000226288,-0.07708174205706539,0.09619234763589055,0.9391049843524584,0.04338739009157198,-0.3243995790057191,-0.1354091838474662
23,2.013578943878463,3.261782539075876,-2.743698387166819,0.14651439525720697,2.6035550994649923,1.1783487556779766,0.012512220157461422,0.40695965190183997,-0.26514467252778956,0.5882852141733068,-0.35849741314484473,-0.4341332745182871,-0.4070316038890824
24,3.011804945520895,2.5488448701061728,-3.2735348834583182,0.12014620874990582,2.118582201863732,0.010974226799045915,-0.2573068577665779,0.3226627115473587,-0.3802802380491792,0.3281063740929557,0.16485676391074736,0.250695062758052,0.10835740608048544
25,3.486751311137463,2.4156394465961535,-3.682511511736717,0.40852170309182495,1.7116107585912603,-0.9451582060294106,-0.14818898237938088,0.2793323896313794,-0.4743131057502456,-0.02558002908055954,0.46289575063697336,0.352429995175405,0.42249214858079776
26,4.030876256572239,1.987937901966685,-4.467104793525746,0.664218899530384,0.823558912307624,-2.1137910288748367,0.25039377529236756,0.3646643177499201,-0.1481344168966832,-0.4662503929692349,0.5339209854417538,0.22924662633485754,0.3881438614909028
27,4.543925573197059,1.4228984289591904,-4.616109756838044,0.7671972962414104,0.2880397967576315,-2.873877938977906,0.4050982216443958,0.7544650918147702,0.11312771305382438,-0.5870222753130551,0.33676683676581504,0.026374355063556478,0.15889605070035354
28,5.494585143774205,-0.0005186931207958206,-3.7944673167356924,0.9953877491606429,-1.495235051737349,-2.0008521265833554,0.20232275258523633,-0.06417743391700162,-0.3091639227407282,-0.4475867321036829,-1.0726824752346176,-0.5913506552852218,-0.7282807909245123
29,5.934073735371339,-0.7701743260891729,-2.3317202938249473,0.9688287063302434,-3.5631818141593627,-0.2560437994881142,-0.5939786731651383,-1.9399865405916636,0.039248547963120606,0.8699972803702394,-0.7522337945067534,-0.25573361640057835,-0.010989219260668487
30,6.171209187778129,-1.0524783083459166,-1.1552251613311992,1.199156688704152,-3.381183782943913,0.7398878135091269,-0.7258668972829128,-1.4111418919265504,-0.4018432940241538,1.1082428494841536,0.16166995479320206,0.04164269698345813,0.11311148946163935
