,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20,PCA_21,PCA_22,PCA_23,PCA_24
0,-5.051558089869403,1.6267581893520304,3.0059213105696685,2.070059573417581,-1.833171844893224,-2.647879686054936,3.0806537447639655,-0.7164869622306693,-0.5984462397107467,-0.16405312986296264,-0.07159795348248721,-0.28626397292524686,2.591504505583411,1.9440336508461167,-1.22175196677311,-1.6593091879094155,-0.0324406103219869,-0.9522469089320159,0.15800073374319865,-0.37438444374394875,-0.005083018341216395,-0.10992324183936523,0.19032474025773743,0.17729447311115443
1,-5.41886602562584,0.9784013786994684,3.513304982385396,1.905516011713422,-3.08952073448117,-1.6246719443291058,3.2477251457427263,0.47894976089177504,1.3657619133551087,0.030846103278109226,0.5342812314688101,-1.2254444579194652,0.057318284271653606,-1.12964308107762,0.20546897076405937,1.7645162106384304,0.009302212663461424,1.0703254330167273,-0.7325521155011977,-1.0456033314714561,-0.06057864872624193,-0.6112823685640422,0.0961750871595936,0.10658598234433048
2,-4.0376250519297265,-1.4871282634725658,4.656577582870283,-1.0569110718255754,-3.5646715038008505,-0.660786607712471,1.3650529682021262,0.7685998794824555,0.8885279360093226,-0.19279740078583713,1.1943915405687078,0.6415562508287471,-0.6254988480443968,-1.4245699816457644,0.6523285799621212,0.5315714456939545,0.3703329220652764,-0.6719638892022297,0.45743617350385296,1.7593397572011467,-0.5757151071369259,0.5430403537452073,-0.5437848290020755,-0.19924992344520173
3,-2.523732013725612,-3.3420724453578727,2.761815161246636,-1.581218662330019,-0.8413884090331512,-0.10688152054803411,0.1920903091588052,1.5048479574527356,0.14641428939827886,1.5562498163905683,0.2398946646031248,-0.48510066794883905,-2.306751971316046,-0.062142877750869976,0.9249034850410013,-1.347769694225428,-0.36515499276886143,0.034152146611423864,0.7155166932412734,-0.7081592886105539,1.518473463084528,0.7075236629165861,0.13513457649747057,-0.0021056394770036456
4,-0.8958363625091921,-5.432223749193082,3.0144330825316823,0.36575323841910884,0.2655414927902241,1.3964469093980154,-2.0148934998239323,1.1694660213382322,-1.699116632606621,-0.5278523365873042,-0.027459450062135397,-0.963575561065172,-1.5564408167440034,0.8087209761413982,0.4480077714698304,-0.9604241777818538,-0.8977816144708463,0.0985575694423995,-0.5692567385502286,0.24686969222318414,-0.49614413328337365,-0.4153566532233071,0.23673219552245645,0.18928338027862987
5,0.32555278159254103,-4.811038120129025,3.7365135649140084,2.3195752784656105,0.5855380945763218,2.6692475602930577,-2.393080356910022,-0.8997390870310871,-1.943647732366224,-1.137644071500888,-0.5305848856365918,0.935222436704601,0.08682136709856536,1.5786006139783424,-0.5264689743598743,1.4466867446349305,-0.21254375690802838,0.08793921077972608,0.09208779905105678,-0.20701589920135346,-0.5004471158658874,0.5403950691930314,0.013227373703838878,-0.14156698191013722
6,0.8077949683592194,-3.576314957948999,3.045452915898475,2.663852650928239,1.8718147096321798,0.9557419172279678,-1.7786989148487986,0.42268051800430567,-2.0703058471735396,0.35887114558728894,-0.6068357986681321,0.658909830577731,1.6075283510158542,-0.44364278425214465,-0.0640108570303932,0.6857027077282868,1.6701748031946935,0.007837977197281788,0.2238122832472377,0.2508338634647216,0.5974563828784558,-1.1189452915589746,0.019212797047692326,-0.21976933754721872
7,0.9723430923574131,-0.566398022233085,1.2912307674015733,3.182250616127828,4.241581302550012,-1.3154798136325774,-1.217314699992101,-0.9578095233949453,-0.07557984026410462,1.6278231391704048,-0.6066342850445097,1.9256649018370315,1.219325953379907,-2.85130692661547,-0.07360641473030409,-0.6207912492884933,-0.906421186110716,0.21447411357680923,0.6461908957416624,-0.6804464067336922,0.09581981154714181,0.43201180184186444,0.041692230628653126,0.3376247639339016
8,-1.5975705077611246,0.261958172839906,0.8372288076598152,1.9972561200447678,4.551077217249174,-2.2934687930672313,-2.067167903068537,0.1078143297036532,3.4340731185417748,-0.33716073837643507,-0.44034790234979815,-1.417886359132614,0.9661176321593203,0.651311845124262,0.753978444290962,-0.8441202476197877,-1.2177698007025248,0.5552686875422185,-0.24514340055540043,0.3393780762312286,-0.1341868059470253,-0.31684381165714953,-0.8039872597763189,-0.7821436994338636
9,-2.5961290739632172,1.9725503739042214,-0.6944466336892822,2.2183001493234484,5.314250690564866,-1.5626127309625166,-0.5166926089377003,-1.2540830103822203,1.1788052328373044,-1.9598094373470947,-0.1889758003197185,-0.9094813725702139,-1.368678051370767,-0.022839030837562807,0.08455803645333365,0.43513211670899443,1.7788791758547482,0.11346871427593387,-0.8152041678766174,0.2694366649610746,0.018899295261166585,0.934981509107445,-0.30177029268412603,0.4952083852523518
