,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20,PCA_21,PCA_22,PCA_23,PCA_24,PCA_25
0,-1.4809153262793913,-5.168764406211859,-0.5379174102849065,2.2571262351463113,-4.155124202002434,2.2054969322021805,0.7886050613942125,1.5805639770162534,1.0659818264909995,0.046467434459131,0.3668323537322056,-1.8698350711342093,1.6249134585614748,1.1069493848650316,-0.4012132341049415,-0.21067590328423505,-0.4059188044202502,-0.03806252014825777,0.04977830269371741,0.7913334908173958,-0.41279665366588836,1.1862476079108037,-0.22808151626228929,-0.2613095537287074,0.39014649073300384
1,-1.0163808849024238,-5.725779182596761,-0.7540274466627795,2.8915905022105957,-4.7764024099378375,1.7384249025095087,1.0352547204985336,-0.5097213422377378,-0.06719897342546811,-0.6982965308347047,-1.1604388858233257,0.07060229057093655,-0.2573090667963759,0.06956866834673592,0.22154677176595045,0.37673424587406373,1.4616011522710222,1.3063343870409603,-0.7602247300579333,-0.515229787917739,-0.13719717787383545,-0.5964940044010759,0.23886456045393062,0.5198623926135527,-0.13707202040291294
2,-1.6740079887507089,-4.395389385112027,-0.25942399666254884,0.8926245716232616,-3.461746612888162,1.0042945823055194,-0.6683435320446041,-0.6341635505104732,-1.440470898397302,2.1574876654900454,0.23438609550392753,0.7252229657199435,-1.2721951021340552,-0.6755418577873701,-0.08836947958424356,-0.13081577243166143,-0.6087051372279169,-1.2419298996728778,-0.30845953708172535,-0.6936727211026382,0.6828251036469132,-0.7649193489002504,-0.13363124847875169,-0.6562204467010234,-0.6308378276900788
3,-3.1974685071705973,-3.04998194440007,0.9614486574851226,-0.20801076108626215,-1.4498290000248075,-1.218702559826742,-0.5149115691887208,0.34671332231273067,-1.2482896355577207,1.3693658625428287,0.7240960883786598,0.4008967105248595,-0.6895159691022578,-0.5387932644641841,0.23090951381882557,-1.1151442497602362,-0.5211794647630028,-1.2319246844747793,0.6402216690176717,0.539576781533129,0.5796965334072748,0.10223373190618426,0.18652436210725526,0.9871359609306041,0.12285765347877742
4,-2.8592581095680014,-2.074255399096172,-1.7635349410708594,1.1380417952140969,0.7773538158070971,-3.0042066287814233,-1.1630417143032,1.1470134752074181,-0.317843045818743,0.3200009691408267,2.238011914379324,2.198039751261414,-0.3556857436970169,-0.7211513995140826,-1.0043904801878292,-0.043241979723894514,0.23470919092025078,0.3606605331992204,0.836510802688166,0.48663254583307797,-1.1348854069831438,0.18610601739409177,0.04135824983723117,0.3554738846147419,0.44220464683773697
5,-4.182377204562448,-1.6279976269889767,-1.9481047430621532,1.501924502120009,1.3609299099720518,-2.3781144307947164,-1.5022179880170474,1.766683827001665,0.5600179742115852,-0.7844221385051906,0.9219975477424668,0.8821929360470401,-0.6808053353535714,0.5079757240792669,-0.3105819374008487,0.3413849305531869,0.14592580438178387,1.0428487515230336,-0.23184319892687089,-0.5152985675248879,0.7224036535148759,0.43769001387833706,-0.9772781485855929,-0.8987504494780312,0.34768744356648285
6,-4.285565298038799,-0.8953945300237461,-2.5645797924391007,3.0386494270487807,1.7828811699281006,-1.4231220208568283,-0.8577026751285991,2.1840072985030816,0.7104337628881618,-2.1349472135378584,-0.06139319027369624,-1.7487632195089282,0.6535926683963816,-0.055734802557765646,1.4789570775373126,0.1622210957712594,0.14173364943059977,-0.8859183370772971,0.9910297844306002,0.009683251171408022,0.14935176470943454,-0.6740900642240106,0.7521424225638829,-0.6603384291253002,-0.4220786509133987
7,-4.117927788996596,0.3317433975159116,-1.4900803636799334,1.4265726153695475,3.7782631308570864,-0.7472374558710531,-1.7707218219758252,-0.9737935082763896,-1.3736860103858937,0.5428700328749987,0.4829840386980095,-2.064259999312942,1.3655872857677394,-0.35189220131274657,-0.34374471321044403,-0.9709243904930972,-0.6117351001266398,0.9886784426291894,-1.5252440434477677,-0.7266719706356918,-0.3486768794389536,0.009985783580286373,0.042164582563463476,0.9098828447336234,-0.40029220347799327
8,-3.7594038411043975,-0.7807337345418875,-1.1806335121729277,1.8954877510726331,2.3445217629257518,0.5326926046568532,-0.19369356673563012,-1.3667684536113485,0.06807594457059415,-0.29599943582715343,-2.0317762133808253,0.23401728694425916,0.21130412246655914,-1.073704800897753,-0.8258964607336581,0.9734611928622291,-1.7111538340433314,0.0833350742837007,0.7298780515986113,-0.41441063333342315,-0.3522591375960665,-0.3072834043312638,-0.2670579351894253,-0.4284969577630137,0.0761939488501869
9,-4.576448596746587,-1.3871684698828934,-0.1206462644970688,-0.5352346625327491,2.0382232071580892,-0.2106239020299545,-0.527044030446699,-3.6239775891031636,1.7858967370556558,0.21498379687090086,-1.1084908553095383,0.3970788348682916,0.33207006174994996,1.2832312268421906,0.010694691531916751,1.2028729713796629,0.4584266540817139,-0.2873949382956467,0.8043250959354641,1.1199448275019719,0.43854712922453665,-0.2646860895687925,-0.24560364274189578,1.0034566407981216,-0.43766413578523405
