,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19
0,4.992241649132752,4.3791396050697715,5.0468150087928585,1.9822076629889434,0.058449221567063135,-0.8355963713027338,0.979588887675759,1.0363085733205515,-0.11357191881986359,0.5733861330395509,-1.083773377047324,-0.34804586944124855,0.9206535086920815,-1.4890320636759355,0.1140963942503921,0.5672614389804423,0.5666358576948664,-0.261320750986729,0.02786021445785341
1,5.061297701469409,3.8460990717716577,4.862030367740403,2.2357112325317376,0.4441710519668713,-0.1516173547852725,2.075784952093052,-0.2657871693684262,0.07659076471382693,-0.04097778352700485,0.39344414380225773,0.2811741130624525,0.4875706344572987,-0.48589286402982973,-0.2874963495054772,-0.5972459504839868,-0.965250095126346,-0.11234680054465696,-0.007436728110098396
2,4.573747055701347,3.354196880090135,4.138226132005734,1.7177207353308845,0.2748716641709646,-1.4523441429361776,0.7252141098413432,1.572351020179826,1.0459262376387448,0.432329176332572,1.3659752673224406,0.10418764951695952,-0.9668753765635367,0.5560647661839142,0.12340960260107182,-0.10957014915507936,0.187424059028471,0.019000288319866443,0.042827840190266614
3,5.0503972889795605,3.049845088706135,3.00171402662466,1.144865243306621,-0.3341216847198543,-1.3176659816488288,-1.0735584715157949,0.3948807687344866,0.3436613419919351,-0.18341663179446455,0.601776195594038,-0.3301236629737429,-0.4654430785889589,1.360117804979314,-0.29532972656750567,0.38817937502831534,0.15129545183109297,-0.03454995236615966,-0.15682327961827322
4,4.710665484302229,2.9290379823478254,1.6827408443856848,0.14551245151334738,-1.744947288184315,0.2735711325398029,-0.912487287301126,-1.5890724534402498,-0.04570549709197518,-1.5921137465042372,0.5443019325551348,0.7624191242194329,0.9277103763892325,0.773581384453146,-0.23258968414667497,-0.40185449092859127,-0.0790510225981488,-0.16372460211500595,0.2596439344565515
5,4.898758349484628,3.0001266463446448,1.2667598924880297,-0.6004708618478541,-1.6534396810000855,0.40092302947288216,-3.0476171417832165,-1.0457532864279226,0.05578268182737561,-1.1116155011495323,-1.4214859724776159,1.1067858993984312,0.02072008541677023,0.067848008093131,0.6248917986358883,0.7112454567996941,0.2497360746720851,-0.03332651728775083,-0.4795769374725666
6,5.012793310725286,3.125244540942921,0.42319927273006736,-0.692678262906963,-0.31419446367148535,-0.32145459990337366,-1.8862777078527067,-1.0262401384124702,-1.0985949835620539,0.5322827107289805,-1.1072770578088529,-0.9354856424709032,-0.6895041046907878,-0.03858491747134077,0.38119770594903807,-0.8348429652055896,-0.25429247829830376,1.0417781380279343,0.6789692555544563
7,4.8177716557123835,3.0681868927163474,-2.137149849238401,-1.7646957947151658,0.5329648883763273,0.8379486736404149,-0.8614728020689283,0.962178428430437,-2.489076851792079,0.30857357054656853,0.6044088728671642,-1.0752887111455731,-0.6093762355428054,-0.08942461046864765,-0.3195746525079868,-0.46587871785065427,-0.12695345342255968,-0.36995634145355494,-0.2606795030096333
8,4.274356760170541,3.1010544021831428,-2.5153404929370877,-2.7988538978418034,0.7013202611733828,2.4891759381105634,-1.0573897711328772,-0.6413723683257144,-0.1403310573258177,1.257955272055301,0.5115191228842552,0.1992727266605306,0.32805820879352215,-0.7750956153496751,-0.36530973354238766,-0.04341014503889301,0.15724303009571386,-0.04206856823111822,-0.3453017694610607
9,4.13291761962888,2.29686400348922,-3.593223343931215,-2.682928436903633,0.4514530097767187,1.6156161803614981,0.3704686071296314,-0.7028224257838035,0.7097392270366306,0.9231417725302341,1.5292712568614177,0.13822619394280097,0.948771462838446,0.06560643363957468,-0.24856516719603625,0.38666881588086954,-0.049665455840427065,-0.1095199327846868,0.22053397253243892
