,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19
0,5.531377025080841,-4.485759171269453,-4.049822977243506,-4.710723163594762,-2.31637885295451,1.5743987867788787,-0.27049769309132754,0.6432494093085281,0.22114591594380145,-0.7195702073923135,-0.2367846228310757,-1.1164035101518222,-0.06552014013346141,-1.074596900563674,-0.506624384673213,-0.7006998937678284,0.21542170160699536,0.9762371412062445,0.4977032296759264
1,5.80263826872367,-4.553591367666509,-3.096401741974896,-3.2764043171280974,-1.2210710708955776,1.5920278789337643,1.0836922248777683,0.9351924718748523,-0.07970436894859229,-0.0805754892604139,0.3751952409414259,-0.29373263856981713,0.3909278324438005,-0.18398411579613302,-0.22740735640777848,0.8339915627944453,0.3129204519569382,-0.748217291801771,-0.5600428058426934
2,6.129663909646845,-4.783711469070329,-1.947113673657223,-2.1040338819338307,-0.42658553891693235,-0.40392046670286846,0.8878163473395615,0.5778953199748113,0.45925909771320383,0.8487688900020063,0.009119789660165214,0.2723291220251078,0.19964853210158673,1.3053706111829768,1.1466010256928898,-0.5320326725193405,-0.5247101080687395,-1.1979859800284913,0.3813797956026658
3,6.9292646023994156,-3.116042528918052,-0.8699680717730457,-0.9936004776309398,0.8927562337051403,-1.2936038313953024,-0.2992146516394835,-0.8978610728927338,-0.2428193680682232,0.3952170518724626,0.9992354703613248,0.7055797108507382,-0.6569243274102081,1.015302293257557,-0.1391293092186449,0.006532666783460478,0.284839261923783,0.3384585345405328,-0.5830067460852899
4,6.618264312978487,-3.083341082477924,-0.7753561763718438,0.1874561674002533,0.8243543150651877,-1.751444901483334,0.4203028596892448,-1.6234275524066981,0.827018099598237,-0.039302951376425505,-0.016094222008438866,1.356007579001188,0.22280533240059244,-0.5142206184123629,-0.33859721221406097,0.4912971816636317,-0.7636465225914834,1.0640804479901724,-0.27689450025915363
5,7.15919225508801,-2.786644260523795,-0.17106496002530686,1.4338840207284858,1.2808830417616834,-1.4520017765505029,-1.7477230913899293,-2.076779741190236,0.06498086074273243,0.48068994123749936,-0.7498727228104147,1.1754184475763723,0.10566911017210359,-0.37385128530130635,0.2628266125471374,-0.1302675192981937,0.8394905277861006,-0.06827033799822384,0.4351557835238734
6,6.8659102367919065,-1.6456162555024954,0.25321058178482275,2.488755759848751,1.7105143907573632,-1.1481546497469928,-2.7884841594740943,-0.4229028584581919,-1.3084583300395782,-0.27115067186377584,-0.6990522382619753,-1.4430424119724754,-0.24301345260835047,-1.0157654590629976,-0.23137387541606164,-0.322123383726213,-0.5606528544144586,-0.865254437627003,-0.036697588782285705
7,6.600470792586268,-0.8623765914024152,2.0850542307186686,3.1015929590397016,1.6065148462546368,-0.2981374420852703,-1.0102901140121858,0.639912350382537,0.17388249260725536,-0.7265569371941203,0.37558429105080154,-1.6509451279503655,0.28246793029152506,0.7897174775208496,0.08205158708869668,0.8111942725364789,0.6353039605744675,0.22442847374058983,-0.17932361948689626
8,5.9245673789766755,-0.07990100794258496,2.115827890760331,3.1898300181866768,0.5076884703824925,1.0708068416659708,0.6956618058519993,2.059195989391019,0.7431228073078563,-1.0927296237285902,-0.11115824512752155,0.17198833167580377,-1.5772671397729492,0.727486873963429,-0.12161219671135094,-0.18912172897550591,-0.4992512246400022,0.45316714731792523,0.885808955525002
9,5.570994563388718,1.949923107305361,2.3793048824973924,2.297487940145019,0.1343284228898278,2.1426300418158593,1.445463423355657,1.5813909133796904,0.9269428649981847,-0.6670500306255953,-0.07656895940599485,1.0105474389692601,-0.010463231013614998,-0.521218108309418,0.3857678244052873,-0.22523763541297948,0.9022818002837648,-0.2689256769418109,-0.25331699661285784
10,5.326723970968747,2.2087902593899367,2.768213323930703,2.5980775579254614,-0.5657811918749138,0.6820898759417086,1.3884767868250523,1.3793240515570435,0.7728440428685005,1.3175802506312304,0.14136106622225003,-0.11978041355718588,0.7876498234810225,-1.398799376072583,0.18676911006171992,-0.0918841850002907,-0.8701931860548022,0.014335272670234702,-0.7081422315995369
11,4.139880605498521,2.736203098974249,2.5438467564858684,1.2303855044550418,-1.01015816575883,0.16907498295615525,1.2321301274604304,-0.6198432088849506,-1.3954458878862055,0.9726894725806817,1.2600613395535274,0.026332050640861866,1.3544393441617457,0.8384279840364884,-1.3288400307931878,-0.6754088071227315,0.4805197598031501,0.04403412812258824,0.5649010137146996
12,3.633497349698725,2.7591752964241327,2.3353799120297505,-0.8133190026935244,-2.5282436155769137,0.15766307149146155,1.785927023679966,-1.5288083958935508,-2.407360778975022,-0.603874905565355,-0.46231979222962966,-0.11029542432938652,-0.025016909284007356,0.2703550795394793,-0.034475794151747355,0.8079618876074707,-1.0301208590666895,-0.08637619837092325,0.05298110680213744
13,1.8382632083533128,4.1082347525408816,2.2188099146145017,-1.419243849133265,-2.4735916992604565,-0.369256891242749,1.7254644002730746,-0.684666039123996,-0.5168559472954983,0.6832766291565012,-1.3230562759012368,-0.6950417774382208,-0.7851488731098483,-0.04343969343117824,0.6624676035720249,-0.30230907678705377,0.7298391856848837,0.3327424205172108,-0.13638650962689902
14,1.229334192772785,5.221578053040182,2.2437214560598457,-2.186313117029122,-1.446574479874013,-0.587934506368545,-1.6947930524871104,-1.0873042159806974,0.784529862550621,0.28627406961822954,-0.9368260923045904,-0.34735750533179305,-0.021549613595738704,0.34131585418610444,0.9636947194739414,-0.2941780983846553,0.2693828759021346,0.5139027455434048,-0.24081303023916462
15,0.2661891785673192,5.825270125538566,1.664457740368431,-2.807992724202286,-1.7173341278399774,-1.6439092622866094,-2.014357683765134,-0.08972571331325839,2.2870677699100392,-0.10855824430102101,1.2974562997314723,-0.20057478356489067,-0.08827640347832398,0.2347061952976578,-0.449627590515179,0.3756005762989878,-0.49969207371395624,-0.37182655218413047,0.22565816379656714
16,0.020945065687831742,4.811741660369097,0.8254585764232377,-2.595407468977752,-0.08826600790121225,-0.5734430181527594,-2.1423536644552676,1.1260879299867421,-0.02035303315471053,-0.766678185077793,0.5205174550834497,0.4654407751174487,-0.10373550549783023,-0.14790095831773908,-0.5524341891734043,-0.37101322393166547,0.06927193107273875,-0.504944166456004,-0.4454833331258827
17,-1.3318714284573392,3.684505951603854,0.10017103835727234,-2.783400298640708,2.325084759353125,0.09684198631092267,-0.12915146986188397,1.0483663943747075,-1.7411313312773613,-0.6292394070362053,-0.1731545099482249,1.5329279820496184,-0.49626887213177356,-0.5331494409712805,-0.34906912289720493,-0.22715356454272817,0.41233603744051245,-0.2663228928130399,-0.00584018048860391
18,-1.5395678996194238,3.0464020132835263,-0.9156978764207728,-2.6105043833917323,2.891077439705827,-0.6416575368212257,0.6153056154451092,0.8257109755314381,-0.5497637392754072,0.1388079846086078,0.2515310413037794,0.46810342223377516,0.36113014106535873,-0.522869169365435,0.8743432487569538,0.7943448069765864,-0.2559891686612928,-0.04216865659842014,0.8775225039009347
19,-2.2084507260246062,2.261348027445155,-1.4733717014394603,-1.4732575578725364,4.228639178338097,0.15624855989820827,0.2424405466095199,0.5770479097291974,-0.1502364329873592,-0.2115073236590273,0.08657618107636801,-0.6992723861717609,0.9659743819757086,0.18782181238955084,0.3912559172682516,0.01636453388596613,-0.08238787065936237,0.7487219108681973,-0.22795037231095389
20,-2.840038468993458,2.000563695938079,-2.760275575554756,-0.633797266592457,3.6332173602147066,0.67987355690451,0.9786919261599093,0.15737506736602258,0.01238249712554176,0.9903585742636588,-0.4320747994149298,-0.9913717879110618,0.08393021578921718,0.6610947830603947,-0.36816145202515194,-0.3660122665190926,-0.11822306872280265,0.22373236507073302,-0.3566675975214952
21,-2.9618861124285094,2.228187073842178,-2.701846391218916,0.222146981993035,1.8628927731243448,0.5652278250079528,1.371331285145385,-1.1514701307227773,0.861510329192836,0.9353270971163474,-0.4070487117784754,-0.3970340730740886,-1.400741925162963,0.2646506631992945,-0.4719792131515209,0.017077656202425552,-0.2475841579315868,-0.29384640921105054,0.10794653414257974
22,-2.8842064598335937,2.4756947343530404,-2.8078667427534847,1.4617386388072764,-0.013779334808702174,1.199970747811324,1.3560903177944228,-2.3091352583256146,1.4116894534402846,-0.009657192888105695,0.46843200543347,-0.5380940071847561,-0.11986613987764588,-0.6332581143697881,-0.444543846650044,0.32714669621140036,0.37784265091397046,-0.4491105823414482,0.42307992620394813
23,-3.148445733624783,1.4567956608910502,-2.891137733795712,2.3287059028539328,-0.3654475542339956,2.011216815130465,-0.06588290926025325,-1.7841140849137354,-0.040159748735160754,-1.468542269320958,0.747003483885424,0.4540916089867859,0.7954316189311298,-0.3864541963188715,0.6566042419523302,-0.15991638804710234,0.08527758819739906,-0.07387686463497375,0.2739298250154722
24,-3.168364841037428,1.1110851575022604,-3.536170110569501,1.86325992758648,-0.9302786342988749,1.9441178302658055,-0.6941960178155461,-1.1337263113585483,-0.5667939542163906,-1.0207869331823827,0.02150342316315383,0.15890325826830362,-0.6925813838043471,0.25893047468317826,0.25505340089932804,-0.09312146905066437,-0.3744665880942521,-0.22993069539209043,-0.709446825524188
25,-3.4215682457399126,0.6295243928948938,-2.7015700246491883,1.7249984586932208,-1.672073155179296,1.7179515375614753,-1.861809000840625,0.5258796980583075,-0.2582037117863422,-0.13968572834587645,-0.05233480657842805,0.23155651813233386,0.6017648183629312,1.1556603973099997,0.2591658446142696,-0.2755909832747863,-0.27346094219774164,0.2911646038527516,-0.07022192093678163
26,-3.59774459959604,0.04147772439564834,-1.9693219131665396,1.646609479851675,-1.3874694839955621,1.325180283791157,-1.9609176512964759,1.1303461882631303,0.013142127612110656,1.4333530304897966,-1.3839794145272415,0.7949616857868836,1.0718891864314568,0.05741041144763167,-0.24571890674452615,0.1951417748778354,-0.3209476799824067,0.22783900978771712,0.29585333505540445
27,-4.5436629261535915,-0.42802227951288263,-2.311070676268114,1.7107160754749233,-1.3245359509052774,-0.44823844778705374,-1.0322882661872226,1.2228013418143242,-0.3012766173092263,1.28764378964491,-0.7307516383647678,0.12213028140964606,-0.6967332537577368,-0.15664532813270404,-0.49806908796371524,0.6320172021607672,0.6147208756985938,-0.2157221307890309,0.10912912896511762
