,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17
0,-4.544871178695425,-3.887940203371164,-5.304392865507224,0.8135279744391253,-2.202990096661753,-1.897937802116456,-1.0737531599850212,2.2294357731014203,-1.5027503403473756,-0.4323577662325772,-0.6269835860439729,-0.5539966469989778,-1.4182589379243289,-0.3976380556556658,0.32189631863423546,-0.06029092939486909,0.5352146555087508
1,-4.669413173251795,-3.8508367650545643,-5.579783385029628,0.2018058208792213,-1.78073455979885,-1.3914785502116853,-0.10073438612311507,0.6005107442217475,-1.7699912700796552,-0.3246070987495401,0.3499647750034204,-0.17984326653954716,0.19849438759065557,-0.3404922746149219,-0.38154738106074587,0.27788231012078884,-0.5246061719420038
2,-4.583234916398829,-4.2387334368996505,-4.253444486642086,-0.15490381425873606,-0.757631127183224,-1.1677174005330875,1.1367296687509152,-0.7393278605974559,-1.1958503894213615,0.7735364424297724,0.7706204151500927,0.603431230345735,1.5643233008312165,0.620620070055757,-0.04917001668838489,-0.3462450770987402,-0.2671524087866139
3,-4.429139967086189,-4.285050066646392,-3.153812025472064,0.12539675958700144,-0.3318837877563495,0.15287346439194252,0.7032908373252297,-1.8256988848267557,0.7633483488853816,0.36664089276281536,0.3862621135725418,0.32496569121789565,0.6407395273450208,0.3925735813317384,-0.1214348218947607,0.4120716473370302,0.11227999407742906
4,-3.983138435798089,-4.216832115598809,-2.2496198339445104,0.002155097869178867,0.7438327348681785,0.20584339805795257,-0.16231301252331762,-1.8289396771232849,2.203939593742926,0.09968420386191552,0.19131389761498455,0.29617567450327953,-0.650545044569743,-0.6044311189929741,-0.11311447210578482,-0.02472467564193552,0.7631905390412626
5,-3.859990216085712,-4.187676947893766,-1.491464568564351,-0.42786004708233977,0.9776054995485888,0.7651637927118654,-0.683972407629494,-0.7483662696539998,2.620131161618288,-0.08284256258918846,-0.04291342610516905,-0.09639238591694069,-0.4360923320407939,-0.030660378850592022,0.28013997399041113,-0.1706886516562961,0.007384277954557503
6,-4.120238197124907,-3.16971729433722,-0.12666554242142358,-0.5865017393441881,1.6745907237042676,0.9133590945037018,-0.5937499957376914,0.90723925801487,1.8775894044545747,-0.21160121439615773,-0.7989837260739613,-0.21715312658230868,-0.26288235674626736,-0.04215513959491023,0.20892445800906076,-0.04091657650755568,-1.3269354269482658
7,-4.130824910456191,-2.457133272983141,1.784049630448781,-1.4665046510042763,2.2739321534987003,1.7186235563544416,0.05428741934752567,1.9375195335442235,0.831998488806427,-0.05738202272810554,-0.6059479313500348,-0.025371306201119805,0.44235971644252664,0.7334899050649231,-0.19392237811726196,-0.171315402531881,0.12298220760676333
8,-4.089974888671494,-1.6741364258138298,2.7459679641636408,-1.7302729051199819,2.3031944658529904,1.1267911299793212,0.36699861849767307,2.1828787748078784,-0.20617048365342547,0.14876412107575665,-0.3740186261797568,0.3059429553584414,0.5049994317639928,-0.018760967852744184,-0.25772919198895594,0.08808372136132042,0.6625224021376614
9,-3.9390709992594775,-1.027941678924061,4.124175750747625,-1.7300036589279686,1.9560260679329342,0.7333783663542303,0.0330301268378204,1.5653128863060424,-0.9788861376022018,0.24184139934494803,0.5336062615653662,0.20618682259286786,0.5396125252026295,-0.4075117649669411,-0.15824158199977242,0.3605829985468021,0.11287650930923375
10,-3.9826465672454137,-0.8140604021165336,4.046422078646861,-1.9209854130436206,2.235652242111407,0.5177067460291714,0.01104331310445807,-0.4454914326884289,-1.3243728998691915,0.6817701400634886,1.1009132018336971,-0.18076086109219933,-0.559583678698839,-0.7425555967277349,0.23234496060159043,0.29501827831555805,-0.03638435909548451
11,-4.243116195223715,0.07363094553668659,4.037299386863378,-1.021294061832506,1.5858878692808873,-0.4517306383690504,-0.42714381363308157,-2.4149565038919745,-1.4977531040828345,-0.07313672272713743,1.0011562269760312,-0.6618646630459565,-0.35845931217268057,-0.3878366662324836,0.2329847498244268,-0.37872978114260014,-0.25751786712830593
12,-3.8778239003311747,0.26064021538958354,3.6044231819230994,0.11272075236286204,0.47445850062353784,-1.013893776288572,-1.4419266560508872,-1.640601670690523,-1.2059962675685434,-0.8011972907770372,-0.28453609342471253,-0.4796846416839934,-0.4399580330694196,0.8665730549208983,0.052208287155405125,-0.43537826012970166,0.11866762162008536
