,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20
0,5.574570453308094,5.241960524081261,3.330197972684433,3.486195220660945,-2.0012687782016507,-0.046979280511338956,0.788604408225046,-1.4618791113861764,1.2324823257952544,0.5640060813287685,-0.31191745033804624,-0.3227233790886666,-0.17323419991033975,0.10075089134473646,0.17447465064946122,0.22052672246894942,-0.014354558116172384,0.027114054616798028,-0.43037701567336833,0.052071189335551965
1,5.778179901469083,4.881634913269799,3.049046172189593,3.499871650712293,-1.640693956355785,-0.2654660238115277,0.7181494788583189,-1.0199642868580345,0.8074223640136461,0.35439141208505487,-0.474558917671206,-0.39666821497333427,-0.05634693357209215,0.0752616711187854,0.04900558591024577,0.1606664451442161,0.2358711531047157,-0.35506261055883587,0.11660621030413587,-0.0644585697910835
2,5.508566255976116,5.629955783993821,1.7087871495903644,2.2644053167259663,-0.3619203237720252,-0.04638070264667426,0.4044776804926566,0.4758740909344908,-0.7598570741164745,-0.4477438946915155,0.16910517588757723,0.14362710509393006,0.477723120005502,-0.8357456084115361,-0.7011742006238458,-0.45776755755438336,-0.6698933484818531,0.3630271495751219,0.22210222995912585,0.4733283349845899
3,5.606940297271279,4.484296628745309,0.5061966048842591,0.7286313544367682,1.2857340307811207,0.5166578551034948,-0.9168685842691285,1.6049642256838157,-1.1781535213045786,-0.5549770900728455,0.49646313886612176,0.07360896983069687,0.44916237391650404,0.09445071088117875,-0.14467757590697403,-0.03266321594934908,0.6461511919986924,-0.26511133099279444,0.02175682837874892,-0.23343690907827527
4,5.326553299674197,4.27617191620524,0.6925790515774752,0.42778531725509,1.3347744123328042,0.6867491833792557,-1.615192328864252,1.4149272128049792,-1.5306576981075144,-0.5839030907308335,-0.012493360383945303,0.060636289814042725,0.21630894541593984,0.8219954648574256,0.903912069802969,-0.09653071764541858,0.8315990175418114,-0.0663832009970962,0.5672389041744003,-0.1795141414022305
5,5.595912319838463,3.0630487622324387,-0.6526337354581098,-0.7861782173447024,2.3619496877999615,0.7560828034593469,-0.8084787066171011,0.9410612084300618,-1.2190332756349462,-0.22492078642804922,0.6484081991775177,0.34070500195593323,-0.5242701421336099,-0.12453674954118808,-0.43549028345786706,0.6106807792329667,-0.9972275298582943,0.07121189580405934,-0.05980508684179046,0.027663799741338094
6,5.48341254939965,2.082809554070748,-0.7971594954970784,-1.9504792679662541,2.185636875782102,-0.2986847799703782,-0.10850860564618801,-0.19560850815769731,0.5036990138807377,1.2206204489963024,0.17335846889113465,0.22314984254050685,-1.4968989119839895,0.2640940594651715,-0.3510344707854069,0.028308543851270303,-0.7909968536714561,0.18014302591834377,-1.3618498254582072,-0.20303218927051578
7,5.214684718454658,1.5433805927807196,-2.063084252563454,-2.580306005956282,3.495891213567029,-0.5530505522956375,0.7036207836138851,-0.7251026036981695,2.771850814539105,1.9711007719667248,-0.5877257544155823,-0.7940890975568098,0.3920501181065233,-0.15321779626421822,0.22645921906662056,-0.504183197331478,0.20661360827723277,-0.3070570159881604,1.028441167843046,0.2958083099653771
8,4.149733907720689,0.6480101805740199,-1.7346700588047632,-2.274925898342738,0.388963387416521,-1.1988978221646471,0.804581982318341,-0.8220100921213646,0.25746265076894603,-0.8982312098132461,-0.5548164304232607,0.7987124527997344,0.9200872449474014,-0.5576706164801289,0.7064882054856808,0.35666974378387273,1.3515084127660264,1.118900038412087,-1.1244190140546473,-0.2573368164257231
9,3.527365147561748,0.17910415470166619,-1.899237570263478,-2.4162192492210988,-0.3818472128051252,-1.5336414114223365,1.5576231123559543,-0.9880941443888172,-0.7155072661474092,-1.4376563487111709,-0.4141238238364175,-0.10451680937639829,0.7400126153710774,0.16971261204653212,-0.3406578034738976,-0.3973481382335769,-0.6391849955024288,-0.09877091995788387,0.6993414342766067,0.05113485557388211
10,3.177718298368175,-0.2345669869767194,-1.8156436523680237,-2.2877737126735704,-1.1420803912342317,-1.7303288341031668,1.0097275879088838,-1.022635609124068,-1.0715643379129427,-1.6720510983143622,-0.3833897331227448,0.3151418441752332,0.1946396740304062,0.007883519169605637,-0.034043694468763916,-0.10727485328668798,-0.35987885881831033,-0.42948588697514456,-0.05724430794815869,0.020066583688635654
11,3.2254172170045137,-0.3744206291436674,-2.2746466117461903,-2.315840378451853,-4.50692041878148,-1.128553180501855,0.030190785409780332,3.2429170443865925,-0.12281696117934902,2.624378640155674,-0.5417289811858255,0.835056080652422,0.22460089446559844,0.07755679742281275,-0.006224981874585308,0.20651896294427682,-0.2263207514485635,0.19999111826806396,0.18865585041758823,-0.08164371127284535
12,3.0271215088858674,-1.4428970782930193,-1.864273792451311,-1.5850132181507666,-1.7479009632356013,0.06632001209589963,-1.0132302506940738,-0.4461292644808258,0.1493371827058379,-0.5461129444878992,0.45849263289432646,-0.6561050461639418,-0.8037055838670732,0.2741074260318117,0.6678813979849487,0.5546539193204746,0.5224557435819335,-1.3792490769141312,-0.04864773431991745,0.46573575299616293
13,2.571851326770567,-2.0019135027001607,-2.1100136269046796,-0.7753199036068216,-1.9728501562021625,1.2716383821328956,-0.4340514124054758,-0.7453069274434151,0.18289440928574963,-0.6575665932608378,0.8282041972566523,-0.6343865372280585,-0.8423847341523784,-0.20774434325066246,-0.06642553656871256,-1.0424343535508078,0.41376286311928423,0.0359040146810722,0.10125768733015326,-0.051550199067198633
14,2.6057579932024817,-2.6751673261954356,-1.6166202721320744,-0.43001269913169293,-1.1473857438255894,1.7389626607296693,-0.20827701240824403,-1.0276058707386184,-0.12960831545474255,-0.39642937126153144,0.9000042401028178,-0.4558193805196258,-1.1290665488888076,0.08970432333055875,-0.711553881734455,-0.12733036983617774,-0.009756098952475627,0.7436654495680524,0.16906762393506336,-0.03558127671765566
15,1.990685221880519,-2.9137958263687627,-1.447053090066598,0.10387290360163999,-0.5286215793854415,1.8596613471563006,-0.5506023729375114,-0.4372959304557479,0.24126432915722293,-0.039297381728069604,0.3424793744687861,-0.2971223948548701,-0.4249733938713761,-0.3862653678943649,0.08895902107024758,0.2547249911208838,0.3269001767060092,0.5491348905209509,0.3608886435990272,0.17820283823654096
16,1.7699554262164485,-4.014224815793182,-1.0647991657910199,0.6402246966454209,-0.11783688157548855,1.5131833879809724,-1.200482017843488,-0.18838789844155004,0.9406529143316089,0.042610299042203,0.09251829688497207,-0.3017101513442229,0.919992265893266,0.0979806691527973,0.0069302560983578974,0.8230270827327796,-0.502138203863692,-0.5457719307603579,-0.37712943025758744,-0.6792744345920954
17,0.9472920613553936,-4.392793505381957,-0.40190359472442705,1.329252603025336,-0.15717668837740667,2.1304317446155734,-1.0835672465278612,0.13983279633212958,1.3815495289481188,0.03423679062105335,0.24222014218930443,0.017589944604333236,1.57466126289393,-0.10781354514033839,-0.19274884474269424,-0.20951036448778065,-0.31669169536067215,0.8892816322573299,-0.04351833991572027,-0.06173647838970806
18,0.6448406819105366,-4.669327671168321,-0.6440206276261077,1.6649440227139443,0.37895941765154834,1.0183069896835133,-0.4632333191589705,-0.38444280627398997,-0.19955586659015265,-0.2910698316523403,-0.5482748462708474,0.6893725949189174,0.5412840608617556,-0.7618441273836125,0.5557771093059891,-0.13933460590990074,-0.6574634528558125,-0.578958285890264,0.18207618884250323,-0.8623618168597917
19,0.14641690945417063,-5.456054238993404,0.19673107770761464,1.8724017640104171,0.8412409944721205,1.3783579908946617,1.4285801908732236,0.513681658845565,-0.9104046122539822,0.6561810110632552,-0.2679806925182418,0.5952814263136603,-0.07288699401321144,1.366624416287587,-0.2553349837822617,-0.7323789659601818,0.4403113443172784,-0.0027097421760671663,-0.23817419622732186,1.0873731218933604
