,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15
0,-3.530963337718754,-5.661923718737024,-5.629584088711765,-2.669204058855158,-1.8804613004082429,-1.6924480672937505,1.587690709636641,-0.4820655685268346,-0.546348989039114,0.006601229860620682,-0.015569823358485712,0.4670905369235586,-0.7344942763597312,-0.26483000700909987,0.28795112640444065
1,-3.481780424912052,-5.434623554177572,-5.264998576808493,-1.98058629268271,-1.3209977327752715,-1.5480979915367272,1.8686244477598797,-0.5097310334266474,0.4813694169169272,0.09514019710135947,0.09352050706355954,-0.21321918362765135,-0.11175085629731607,0.1339357139399841,0.16496781131474805
2,-3.7327811374216386,-5.528621100785269,-3.8562650356454418,-0.5396063103690689,-0.27131931092439987,-0.6770479793028282,0.24422268339072417,0.028892019192445707,0.3502068368230687,0.03303422124684403,-0.5303430104982607,-0.43819878264775336,1.3184146633480243,0.40155466316632116,-0.8015692251769112
3,-4.169122946096085,-5.6042077384663544,-2.551577218630483,0.3201315691682086,1.1056398675786538,1.2244976596047497,-1.1898130579051789,0.7539570498437552,0.33469911806168373,-0.7425074346255662,0.3915166218946084,0.06344970607385815,0.1397207425245786,0.10013537152906722,0.22485500868834638
4,-4.392205205620887,-5.28925762140329,-1.6856910145744972,0.9999550475360233,1.7657378448372596,1.527786893509372,-1.7440551336003223,1.1357783345535775,0.3717685739922466,-0.5227978330937186,-0.08671685460677792,-0.17929005234845236,-0.09053486544087874,-0.15541269894164997,0.15944469268641723
5,-4.332102700570825,-4.9685354833577655,-0.6301671553686506,1.5401098308038919,2.175338284382581,1.4441919538567702,-1.6686164193576816,0.9098952272159447,0.3296244297694705,0.1696047538081635,-0.21430127596953524,-0.1835600190430099,-0.245298859127874,-0.16898759278965458,-0.03820560793263008
6,-4.6103533355726976,-3.7247353810024046,0.8666873078893175,2.0017577090530083,0.958157441474126,0.6322491776253913,-1.1449298690442562,-0.4350541535666331,-0.5986149257146461,1.3895323227855867,0.322646678012578,0.7183412883100282,-0.482242373032094,-0.17797045759472666,-0.3937679898206972
7,-4.403542801168466,-2.488468729199141,2.6394670612245226,2.6131085984924227,0.624429111338278,-0.047137407071704225,0.5232577517986886,-1.5178137762258304,-1.272821071087619,0.9127203247361819,0.6405300643193804,-0.08102985636478684,0.4506746586759471,0.20528925166039408,0.5782631333256956
8,-4.228768452774811,-1.8366230074405887,2.9185242024875917,2.3333962790469815,0.23630911249784653,-0.5451229712573965,1.149876912291162,-1.1971796520163376,-1.606563821579552,-0.05499116208022287,0.2756410242536265,0.04598989770685787,-0.29944287582145235,-0.008873350516734886,-0.11402691599503344
9,-4.043802096096093,-0.4614130387823045,4.18721397017062,1.9858315961749466,0.2136361757321195,-0.9890292243145459,1.5196342529085405,-0.39643376534871766,-0.4236460385788154,-1.1406180588948442,-0.39198775160865545,-0.03765746219130228,0.1317217074347969,0.44618476558636644,-0.5137834393681315
10,-3.9769563109187396,-0.346163612971015,4.578388383741582,1.2753921529543388,-0.2849199120080688,-1.4377975165909003,1.3287194654760397,0.4448984846076187,0.5968491873736655,-1.2006005421746913,-0.3685148277851792,-0.12948209250289044,-0.019007859092079256,-0.08277890642222946,-0.08128479275287757
11,-4.498369861089493,0.22553795389982864,4.408365994503242,0.4272417764549208,-0.7508241514323787,-0.8918622971817302,0.5523858721398933,0.9175546041886468,1.1095603886030905,-0.4546912292104548,-0.31404924867843026,-0.1190850238938979,-0.21315229121762172,-0.24145382988219286,0.3270188375875167
12,-4.550151507735739,0.1903558411517121,3.736678049158355,-0.28734746805451555,-1.257364544799835,-0.8248427382307714,0.145660795940579,0.6481498953734197,1.2735299233033612,0.6497262048083322,-0.26584999254982106,0.17353933477338365,0.03217551299385799,-0.8336182773912552,0.7623188084833732
13,-4.618986758041735,1.8607159501864665,3.1043989969865624,-1.7074622250541154,-1.4625698180117561,-0.6859701387983385,-0.7088566231805804,0.7050708424176998,0.7195654029595,1.0306558847797525,-0.12789853987139116,-0.2945702078691349,0.26880888401291747,0.25514113538306565,-0.5770681185128149
14,-4.183334632639296,2.6024898278920903,2.1013120185549754,-2.4556486696448485,-1.5790886453861543,-0.12857811145416337,-1.1368804662793401,0.5379926194762877,0.024678640046576775,0.8191802174796071,0.6846757830173625,-0.12425140442755668,0.09054015502176714,0.7513038322165281,0.003556740865482695
15,-3.832693871547055,3.2148509732392414,1.0543106312429025,-2.333258971803008,-1.739911612590052,0.14543661787053863,-1.4400650573446565,0.05962948844807792,-0.4185994277111632,0.10965555801262848,0.48976338509613504,0.13924932623038605,-0.17569932641382924,0.48088078523240374,0.40894911179841703
16,-3.8443508437244023,4.101144916073269,0.20972143358480091,-2.401712431330369,-1.0215665606121211,0.6249941934964718,-1.2838043547667353,-0.2452354017425649,-0.9196758974539653,-0.647131879239046,0.052348756935421965,0.4658121914098828,0.4887083372389928,-0.3402085407921772,-0.0952751199021692
17,-3.4203329125061424,4.290340655170628,-0.6226133627154377,-2.152463699389846,-0.12369329504613139,0.8243434306902426,-1.385532587775014,-0.48471088015960356,-0.943420744490364,-1.332228629031374,-0.21155124167876876,0.22708451955984593,-0.05557203928153712,-0.127393791266176,-0.44518045443122406
