,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11
0,4.909031178674502,5.7230670723176456,-5.170679954127985,-3.8643974779456607,2.204233013437919,-0.24908327755330875,-1.2375006831697966,-0.3596497112724561,0.3295337660569646,0.016104943135339066,-0.44242685925142605
1,5.106927336826015,5.5232138282021905,-4.044257500822884,-3.190949838320096,1.7197366160307985,0.05684946308186538,-0.7625445312983196,0.5751268926456911,-0.3620841035864361,-0.497860847863801,0.5703026014202863
2,6.0065429893134015,4.87871640871339,-3.3415563794360055,-0.8802245580240816,-0.39360713171460915,0.49687156554654965,0.7914413023014167,-0.0348231192507881,-0.20753005569890984,0.43053192533148754,-0.34073002917243717
3,7.003048932547848,4.758106727184341,-1.3270224168672295,0.8745245379664912,-1.6289287061766116,0.46344347401160585,1.250611160649351,1.1716760137084214,-0.17781113658097616,0.48932947345294303,0.6896063288618454
4,7.411606549239574,4.0746419350328535,-0.8065638677194616,1.6550592785831015,-1.8573849447636845,0.6620776727773715,1.0848191612439682,0.3631874824772383,-0.16977727117870278,0.65794333914595,-0.22117244637878727
5,7.11390391100589,3.3023631112160454,0.12383257658502503,2.3486592337797676,-1.5479945971128122,0.4793944078971476,0.12718466942141016,0.03053326146684964,0.1084127385909582,0.015036643826424478,-0.3274933226175932
6,7.057127742460228,2.2663414823053376,0.9379201385066303,2.443380074072149,-0.9725827889067398,0.27273620643303575,-0.658690521187633,-0.19987411724640466,0.028107603616361804,-1.0559548389037985,0.06060185688908217
7,6.587772348833144,1.334797018662555,1.4484093922492316,2.228112383730005,-0.6232574501241857,0.1268363848550856,-0.7681468159236775,-1.1347236268055627,0.4517223331110343,-0.5420358725242508,0.10517011954204245
8,6.2611942390018545,0.8037049874292861,2.1582060645534153,2.145329587767869,0.3809619153119544,-0.3350656066357146,-0.6580190020406793,-1.2261902817387407,0.20450253573716393,-0.5879383582090002,0.009143156744701293
9,5.657350730433156,-0.42519826912665154,3.2628651085100473,1.2004124250924217,1.267849854166281,-1.312985657223371,-0.7237866364258281,-0.12681515020722403,-0.18441809866977413,-0.3174032974373265,0.2166335960134381
