,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17
0,-4.5425123736431345,-3.8802966257779024,-5.304557041578068,0.8090194774145527,-2.20346259073313,-1.897928253693061,-1.0703920921936587,2.2308983775440754,-1.4933139306072274,-0.43683744031288474,-0.6361758331101048,-0.5477345165250785,-1.418420857583516,-0.37923504300789834,0.32627122377339246,-0.10883994625287917,0.5488481258890822
1,-4.668360807409175,-3.8466989826073608,-5.5724694557309045,0.20872627655744488,-1.7841945192613684,-1.392125179743225,-0.09231569210314379,0.608714632329553,-1.7763103546383476,-0.3224068199884665,0.3507405225396002,-0.18821711233523344,0.18748386401264042,-0.344444245053025,-0.3861661405581268,0.32196184609903084,-0.5306221238380235
2,-4.581411734241733,-4.238546952577256,-4.254255756411484,-0.15632499428172886,-0.7639469504830805,-1.1619330731824984,1.1369341877642127,-0.7363967905458658,-1.1978577948368958,0.7748720183377547,0.7768949178425374,0.6068355045329952,1.5711642822826555,0.5980814979664624,-0.04483623736507061,-0.3209386165355817,-0.28247460974585037
3,-4.426049424068428,-4.28468493686532,-3.1556617560550237,0.1309227654537017,-0.33593462718894873,0.15479977917182303,0.6975603106455788,-1.8306330733612186,0.7553886471882548,0.364141923215167,0.3895211405204463,0.31955465715994436,0.644743264164477,0.39199636153217776,-0.12573614726453805,0.3974136811158937,0.14409555098960694
4,-3.982856804884247,-4.218065922056629,-2.2498574959244864,0.00475641976551746,0.740964990367594,0.2084853481157234,-0.17117477754968413,-1.8325092320986023,2.200595980344899,0.09747958189377447,0.1953218148982964,0.29936990162978533,-0.6524230769289865,-0.5954747721220547,-0.12030370584019913,-0.0810383411616997,0.7574647094514463
5,-3.857277016477792,-4.192682313008533,-1.4957177384908058,-0.44286180029530364,0.969636761825847,0.7699651247570374,-0.6958806826360596,-0.7614957570606619,2.616738763116995,-0.07974803875774232,-0.05092722063171326,-0.09284607051865652,-0.43680501695939644,-0.026596294535868925,0.28872148307102813,-0.17303762399412229,0.000596700446356667
6,-4.117233081282157,-3.176087434981026,-0.1302295223970526,-0.5852672482980782,1.6728723307097306,0.9040568570641293,-0.5954290139556973,0.8996072558492331,1.8752554286263947,-0.2074082806494344,-0.793424419540195,-0.2254777374878632,-0.267131712756824,-0.0414562379914445,0.21465178930156598,0.06364684503772687,-1.3185889828103614
7,-4.133730336495156,-2.4650341786537084,1.7859773355316864,-1.4616122635167463,2.285309040798004,1.7030694049332182,0.05976954033811598,1.9373677970740963,0.8390350072502268,-0.05402676950112249,-0.5922071002666865,-0.02264002806135776,0.45264420369757485,0.724335335498958,-0.19971430587688585,-0.17350543997062054,0.07966345599296672
8,-4.090768280045179,-1.6755964636537706,2.741872275477712,-1.7284729356078399,2.3128346630286933,1.1140638309957698,0.3688206270415746,2.1943283942422824,-0.19178787072004808,0.15358334767211312,-0.36557236759955075,0.293296993580178,0.5033536776482682,-0.02235741356341918,-0.2664131695993493,0.038622290164791497,0.6552345361469933
9,-3.9363667533986186,-1.032090185173363,4.122313408125546,-1.7319158554051972,1.961341694773177,0.7228539465355357,0.035914899077499514,1.5619596976389434,-0.9678107495592503,0.2408346107278103,0.531369643718467,0.20454374341425163,0.5341508680453856,-0.409161508186838,-0.1616067109514555,0.34835324005354035,0.14831801370000394
10,-3.981274194000132,-0.8160463602870915,4.045449600350728,-1.9239181948904358,2.240045870958828,0.5183460652667943,0.016794543453917805,-0.45241037713857385,-1.330790201573979,0.675564813347461,1.0942377889325234,-0.17856472761055137,-0.5698756040148564,-0.7316918437957628,0.24004343207008663,0.29593916414517174,0.01374774694447447
11,-4.237804367797386,0.07181482678201112,4.0398097018011425,-1.015154686491946,1.5866975582318652,-0.4538441816603394,-0.41904149039279887,-2.4121365288476353,-1.5115562827867368,-0.07950206623133083,0.9942109150555358,-0.6564977916461782,-0.3685511951633998,-0.3892934645545831,0.2369176175335805,-0.35172513693232826,-0.29745127341821403
12,-3.8776382123297566,0.2530988344415041,3.6040954670614767,0.12226255486891108,0.4778251574622887,-1.016662400699109,-1.4401746411192153,-1.630157489486794,-1.2146330513144432,-0.8088947284692596,-0.2933720064689347,-0.4721735446237504,-0.4245098365998907,0.8693710889093933,0.04568702077613706,-0.45142655397901144,0.08206357016926001
13,-4.048325315323404,1.334845686813802,3.223762896268829,1.7914704153915133,-1.4450022235452131,-1.7930092616408002,-0.6060209448429945,-0.5895657232922429,-0.3907048362591838,-0.40707386719794314,-1.7038800465703539,0.09205130071681925,0.20598330091850942,1.0924309822216969,-0.07087298988457452,0.15441927924715493,-0.008197418557283665
14,-3.561293001172341,1.9138943208676318,3.2513315151496465,2.4692061645521246,-1.8428404770968936,-1.4886776846028154,-0.30057301528926694,-0.2388068949164484,0.24409786666037703,0.060417751227450314,-1.6199098795700624,0.6100692278017714,-0.0019974151055891466,0.12474787978538393,-0.02513197596977053,-0.09767435214295529,0.3040629124662199
15,-2.945769908505421,2.544797671091335,3.2883604656809253,3.0559333123611014,-1.833892750095812,-1.870137040827533,0.1749743330630872,0.17989699596909534,0.7069811851706148,0.11195215472736583,-0.278585493430864,0.6292976118757266,0.49685098184170756,-1.2520759611887118,-0.4257906665057061,0.10881213003576443,-0.211820091169276
16,-2.548335030521891,3.7414636578891978,2.3254107296676603,3.031443746727993,-2.689296491579173,-0.9298842606493817,0.7901395170145475,0.6201930574031509,0.9688189107142471,-0.37054727747138105,1.2855820139828344,0.05050660344785198,-0.05557540237561806,-0.4939978460506416,-0.21529205010329402,0.18195219033725502,-0.39473394472415885
17,-1.9873067731476592,3.561174960379205,1.0622809434565867,2.092437386202013,-2.3250756485469113,0.11072895166608174,1.6618274158874302,0.9784593437901101,1.167131921697738,0.2483916071110484,1.8730365956558983,0.21937936514309944,-0.2954581394774781,0.5681500514800456,0.36861590896561525,-0.16555832683048116,0.5721937636524104
18,-1.568327741135233,3.6020097273180993,-0.3597658597552439,-0.04253661407915703,-1.197903067471684,1.647310186795393,2.099305897499543,0.6238636120065087,0.11164863003873106,0.10728701951951967,0.5243714572122288,-1.265240605436641,-0.6303038552021714,1.052919035260391,0.25884431869867675,-0.03342010335460785,-0.6116424452363229
