,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20,PCA_21,PCA_22,PCA_23,PCA_24,PCA_25
0,3.2116763434514457,6.322709736769248,-0.9160622773863594,1.8329995713601237,-0.8189355899585862,0.7101594237239813,2.1568377182089034,-2.8153341409616957,0.03438156018543991,0.568789259805172,1.2562414164055098,-1.4047442898459472,-0.406396139478246,-2.3310051030863015,0.9422040424902379,-0.15267900360954198,0.44418359192500567,1.0081044857184194,0.3681198193530468,-0.10237171734305883,-0.17170877213862326,-0.23620758735983763,0.4026817600662329,0.1719248985465822,0.5844336139982637
1,3.8818400118937912,6.916902633922367,-0.27436875097331703,2.4773158268209285,-0.2817135234804907,0.25835650153057854,2.6267472446309625,-0.2565939888599982,0.2641634450465811,1.0121424099605874,-0.6705268179174513,-0.8319756477523382,1.6812878413432653,-0.18335716927252782,-0.3877777941301718,0.2655883543228822,-0.3963235112098815,-0.7089989597015123,-0.7301186682489756,-0.036782620990975144,0.06631844910534189,0.18598810390346318,-0.940803920224563,-0.49390995818634686,-0.5469849185153246
2,4.569299882087312,6.622621506867164,0.5847640529871175,2.3056403432869446,0.3348635848083905,1.3692625294814817,1.2603202725952087,0.9092753527558548,-0.4298384076085853,0.5926710741925062,-0.7759063638852653,1.2200350734739696,-0.39158464285766287,1.5576017440973915,-0.45537147596303057,-0.02432475254293132,-0.2114443304818877,-1.1086174156915718,0.7651669888900264,0.2598608103892118,0.4991142224229667,-0.689817198762158,0.5050796195408913,0.18003368232832112,0.030106351781664386
3,4.378622705783216,3.573093484151135,1.5223954380484954,0.5314402710164601,1.7447121597783661,1.2060151877358105,-1.6818938063312576,2.47539066085565,-0.7801765224492462,-0.7300569369502714,-1.7858246945207212,0.6198680781580684,-0.3300834622251407,1.268965318585431,-0.9861275508857263,-0.5407289557654444,1.0845285602063652,1.234350130259988,-0.8749626332803238,-0.42297996816252786,-0.7386426463859411,0.8686176482333949,0.239077270836734,0.4891700958263222,0.3309470506238293
4,3.890629036742465,2.037345624482464,1.0029743350585476,-0.3176519518491339,2.387482095238342,1.1441726998657296,-3.7880925764811617,1.163773264308533,-0.6973263141210404,-1.2098864108100738,0.23347375585405944,1.0117054706962705,-1.7127141340005547,-1.0519923421032773,0.316365409845279,0.65652358303718,-0.9524120939131312,0.5889975252109078,-0.5517265273384733,-0.3437417799583312,0.43297703141569194,-0.11512581432047847,-0.2465708227897358,-0.394810995980426,-0.5610036215196845
5,3.1172757439306085,0.8507524737944159,1.658204488187673,-0.23693341202079785,-0.3147654139904374,1.8671251362492653,-3.5937198845282605,-0.2726855982884241,0.9925766956393194,-3.165038327740349,1.4793499211697438,-1.0192349058660393,-0.16615735609117713,-0.3173567682631495,0.595206149708414,-1.0566184312186393,-0.5322855756617422,-1.0309408874857717,1.080874569849066,0.8092262119939531,0.1460538560815816,0.12136826783407971,-0.175416946329703,-0.2718381815083471,0.7723865513630803
6,2.5588024200328614,-0.42234284638158404,0.9662891735416073,-2.5035269255899526,-1.2942784547278574,0.4475055122096247,-2.987985472211816,-0.9221221100068518,1.9543370730280252,0.1180911140955582,0.9205191481723776,-1.938976433707057,1.5930685440387937,0.4103562384628021,-1.1906093451740547,0.5471256962670981,-0.1558699368854363,0.14500372087364324,-0.642797879564639,0.40498547979915195,-0.9400933030069212,-1.1719633636141766,0.16571005181623066,0.22466713002462427,-0.6898474219410275
7,2.197166127670537,-0.40443130489665957,1.826662199837125,-2.2928792645040543,-2.8186204808069752,0.5680932129958264,-1.527308060323909,-3.224932969061689,1.805713877005586,0.5247076943137174,-0.6647198583641366,0.43519434970157195,0.8700647676500617,1.0067782506376828,0.004236027999714434,-0.7380866064828325,0.9049223724880873,0.4345393915968147,0.550518516425823,-0.033627187892793266,0.3048062901665051,1.0774387203062614,0.17392232293824283,-0.1593230157630055,-0.6102457923714677
8,4.00499886500736,-0.9296872724395033,1.1867944894473428,-2.076164043757017,-3.2773656493573435,-1.539810744964398,-1.0894264479011793,-1.8912772659455814,0.31919293450528907,1.0784351731504906,-2.620123839332585,2.275856333305316,-1.0039175457245852,-1.2986763874146943,0.8746010638662248,1.052944274771781,0.15007869933235934,-0.12208655157113724,0.2636615305197046,0.03331967075027929,0.06001098367195141,0.13105823763961152,-0.24400078546237405,0.5670654567820689,-0.11305524156125751
9,4.2030782786474745,-2.3453506183260173,0.6003502390802457,-2.924995355746269,-2.0888281590109443,-2.3201370634016736,0.9400559963979677,-0.4961388249461446,-1.5765840022027224,-0.975548635421762,-0.24820977023135965,-0.7005029026004628,0.43717074665580624,0.2304618162383084,-0.6957304663874622,1.1045636658484659,-0.9006742564271101,-0.4121456374962181,-0.053392434143873554,-2.0193694812980305,-0.06364248282986847,-0.386716278451095,-0.1864036331741362,-0.19595922533545868,0.7880691949416093
10,3.674697861797707,-1.460419519954877,1.4747956361105479,-2.070698298860195,-1.511626308887923,-2.712397127292293,2.1292984867110536,1.038254060172937,-1.622624862533818,-1.6193692847576386,1.077401211809153,0.8127158553847169,0.9178181864235966,0.36416231478811434,0.289647559620323,-0.4596809799547484,0.16328140585403572,-0.43249678711600575,-0.4091962607129128,0.6073822240506049,0.8517618289100689,0.27051525125139253,0.21322417303401062,0.16970561304182769,0.8939718594681706
11,3.091594149604252,-1.7229724382643994,1.3629757914284302,-0.4542353134531579,-0.9159607323106927,-2.9047849271916624,2.619648686952793,1.8727652433615163,-0.8627805555779109,-1.2570012572727902,1.8119380671177414,0.42470189234060934,-0.31557053297880555,-0.16387550619582514,-0.35357875594327376,-0.3359263980647882,0.8498978319249529,0.8280188051992211,0.1519931153439077,1.5151904259946676,-0.6933611748039096,0.06653378223866811,-0.0977943034547763,-0.06675366704637978,-0.7904559533092833
12,2.9847431180583484,-1.65823622706002,0.2176674890405545,-1.2831091393072775,1.987719351476399,-1.981881263466916,0.8865156120404929,1.5135984879527697,-0.23550962827545002,0.9696888654733958,0.407590442284615,-0.24765866929221916,-0.18875219290621142,-0.007638328219097371,0.7798436176130525,0.6092038570691024,0.6423950269825639,1.0676979031443812,0.2936134695346362,-0.12085938784744923,0.12200321218383141,-0.9943492897795778,-0.3736933288048231,-0.5860065133356898,-0.37010104524363996
13,3.418116662021593,-2.330621784696655,-0.9195668570908546,-0.6791071370494957,3.9816613617329297,-0.8539624994375332,0.26854323846879413,-0.5310271974735997,1.3476642503304572,2.4862701800630402,1.2026755279972483,-1.4573730368772853,-0.8399393518115863,1.6132647449501194,0.3045049421366802,0.12650842559562997,-0.11592205806621128,0.43586695333407366,0.8635943952160321,-0.7951201442610984,0.7763510268881517,0.9094441518328917,0.5404270047787278,-0.39505905702690575,0.16311784642953492
14,2.4584360760029984,-2.242223061962797,-2.6507189331525804,-0.028576414728633384,3.2744817318462887,-1.2498873377312214,0.30725490168346936,0.7545489650344532,2.9261788993551217,1.2743996724876212,0.43172302797291073,0.009375862838427255,-0.05392720116239064,-0.06512102591678523,0.6872524594983115,-0.527189772505106,-0.2663497041566694,-0.3690459674572748,0.21331292820764458,0.6177013990474307,-0.34081652489748687,0.08376242947823512,-1.1300992694323984,1.1846058407804851,0.4740538911408257
15,1.7742315453624204,-2.9430701029980444,-3.3636464934289223,0.02540995938938548,2.063167145573776,-0.6619128122988723,0.7461896648442574,-0.3072607747998423,1.9256568310531321,0.2996466916542269,-2.116683629993711,0.8878884600463804,-0.17603783227811134,-0.44155099885925847,-1.171061779741443,-0.3867982378181345,-1.0428881304628606,-0.8958698036970166,-0.7077332546802569,0.6089246397344518,-0.8881489270826027,-0.5347900201884125,0.4412429052079032,-0.3606531174325587,0.44535842710590845
16,1.1391884252563425,-3.3918418003926956,-2.6703600966743704,-0.05661015472931111,3.343559144506043,0.8947547323201684,1.3896949023145868,-0.39871259206783377,-0.4026066125246926,-1.628272720745862,-0.8801961801160849,0.16575067630672063,0.6584520674185713,-1.598955973793996,0.39332194393073894,-0.5033897743343323,-0.4881251522094032,-0.46371344956856947,-0.07556124806229307,-0.4160608548445624,0.08711610388611428,0.530933561184889,1.1329911438611344,-0.03847747461341065,-1.0100884973443096
17,0.4533421577391869,-2.784096254881245,-2.9029602230136193,-0.11236362152939139,1.3575068854734749,2.714177120550801,0.9826551747091958,-1.7388520438404902,-1.7715310354639175,-1.5007190861701167,-0.3059540943135672,-0.10418102172761058,0.951702581290073,-0.1494267172510166,-1.0479622135780302,-0.7220111523144945,0.4648551778393794,0.7409647484252387,0.2761547798183397,-0.11111998103157104,0.5756317011372438,-0.2406959912052085,-0.32634277634851755,-0.5167753010050529,-0.1879148558911781
