,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17
0,-4.5633385050715125,-3.1269167632560166,0.47703571586997134,6.020484383445904,-0.4351624170990331,4.2152163994808145,0.9297195888215789,1.6472634044278969,0.09538065300234815,0.11546497763636748,0.640853395823038,-0.06999840940596169,-1.169026874771585,-0.5208990773754465,0.34632429681326243,0.07036567250070834,-0.27868040235728775
1,-4.650393914395858,-3.24698188876888,0.5528909529149458,5.026088242936313,-0.22971974140474688,2.305400683271712,0.055830245862224924,0.3143210159589225,0.6431106327109378,-0.6127976815960017,-0.19907466807765833,0.3733939310770014,0.4114818915844378,0.043861394932309034,-0.11603471734333318,-0.06460520653611097,0.2977748723407435
2,-4.971435628957984,-3.0927270885905416,1.1911969476147228,3.436210364000986,0.3785176174001549,-0.01946758949979029,-0.3041713236880985,-0.32013856487878795,0.9351043849347744,0.416442948828353,-0.8348989744788022,0.1601737785914567,1.4769971224941916,1.364081447480758,-0.16726803417598912,0.05837263088225492,0.4667809210038464
3,-4.878314478531519,-3.866629321506188,1.3344370059157966,1.9015467020458863,0.4144773161942211,-2.7098221045659843,-1.577778914179641,-1.5410015150653693,-0.12071280869832862,0.5501479584087619,-0.494852833528798,-0.3358073224283375,0.8203746208807633,-0.23926331790832056,-0.5192038409893868,-0.1613802235054401,-0.12764438109516837
4,-4.782621047744697,-3.4452561257589096,1.5677660032400398,1.096717618905141,0.1554476858838786,-3.0615585190894516,-1.1255955426202793,-1.146244219866781,-0.03056701507072805,0.6525500934758608,0.2645128399510545,0.16873529938200932,-0.2387356735828351,-0.3600294333938718,-0.37004037473767737,-0.23088198663456583,-0.5293949251463883
5,-4.707535711828282,-3.1068426132416938,1.4493152754743095,0.08583677451572251,0.1766110171612356,-2.844009680320013,0.03633581878449835,-0.9143979035296763,-0.3404022389789619,0.1328231404543031,0.20811076274337614,0.09770804979108497,-0.9633741605616214,-1.1794936791008666,0.03975763719507962,-0.03970625035175677,0.19599337230260172
6,-4.607256534007262,-2.939035333242129,2.006086800165038,-0.7246215749898199,0.16920533794758336,-1.4402811407551945,0.8714865177295102,-0.12310312486834935,-0.20548883042019467,-0.6210427797704695,0.9947297589690681,-0.493865808749395,-0.5394628347502888,0.7033707088815053,0.8213485137937471,-0.33798172742475013,0.034286638061180714
7,-4.618210215949407,-2.670581493794589,1.6206047388253415,-1.9478994538619743,0.4257759825145719,-0.8994465845977452,1.2846909529700592,0.24738189546842043,-1.1330141671076412,-0.2536796486600218,0.823749953868008,-0.576593649479413,-0.4698462245209087,0.7324234578328062,0.3946857552027279,0.3725668529724054,0.2767958172974885
8,-4.455818803105722,-2.574643433704837,1.0400209174613504,-2.928299736150249,-0.29536242207758406,0.03851812414077952,2.0178653928912142,0.5249790772165079,-0.8119265076190071,-0.5006737888903613,-0.32086693334293725,-0.08793697984809878,-0.38481045763495475,0.08723913597625917,-0.5287176957585125,0.5286912676754685,0.07200852393144479
9,-4.025235517708576,-2.0552788575390775,0.161581311285005,-3.12060712512947,-0.7041238702956819,0.35824568883425617,1.826600351306145,0.71166081372726,0.2072244512622615,-0.8548511920412102,-0.8949176812158319,0.65780130025297,-0.16898687800511683,-0.422697251803264,-0.5984491975335315,-0.21765782598330444,-0.0787706338341741
