,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20,PCA_21,PCA_22,PCA_23
0,5.57181946053549,-0.8235540598635311,-3.9553231495210035,2.3300507995253463,-3.2160330278933,5.106816495068328,1.4906823485341016,1.3329663379971337,-2.729763131564401,0.9247553275827635,0.11375551296951018,-1.0870686250866406,1.565535561988158,0.22261688401333174,-0.7099070392492256,0.4924457617322854,0.12984856591366864,-0.3049174291132309,-0.33157769368711226,-0.1681468583027549,0.08882146770117078,0.30650636896585853,0.013629255559517913
1,5.462589099168981,-0.23039784939529445,-2.8654249979444617,0.8385314713410247,-1.3483196818938217,1.2166865374314388,0.46495075978961375,0.23847169680165253,0.37155514631686276,-1.344426777481573,0.19416964664869465,0.4587578676686666,-1.72668721445641,-0.3866895777638649,1.0197444656257606,-1.6908980938644949,-0.3255048751730118,0.6599429622755029,-0.11858408072858277,0.5705404540427262,-0.06078325825877579,-0.6654792302694735,-0.4382103942780109
2,5.608346726049704,-0.009137978925851883,-3.26625779963599,1.3041541258326947,-0.06068513479779899,-1.2457394282081888,-0.080985272583068,0.12582804002158327,2.6753123074108807,0.16601436262821925,1.3612182403503688,1.5039179300502563,0.06153067892871489,-0.7637191293783737,1.2177262886642763,0.008131537239286144,0.6273522311057746,0.7649164137569561,-0.33097506456548653,-0.9868087481402624,-0.269474540040462,0.48669134467097,0.6246764553402184
3,5.859518427277583,0.06731496498304736,-2.955627417419829,0.7097669886115257,-0.4522355385813221,-1.4472895595325979,-0.20237032072114297,-0.22593283290939983,0.6928260164749898,-0.2581413829728676,-1.5309683022629472,1.2199149237434939,-1.216197308663113,0.055000173695535635,0.6987085483048454,0.6245162762263717,-0.024358544534075398,-1.1423076496585092,0.680228546266091,0.23277746182654402,0.37560492648122706,0.06829294743746679,0.1352235931116346
4,5.766101393870443,-0.6206625185766392,-1.6888704486538761,-1.615119190062649,2.2740277979467756,-3.0712268695122984,-1.3675070525086792,0.5542773564137435,0.28372145555710565,0.8999851664563007,-0.9048096688029065,0.14703595438319783,0.42526259530919164,0.7461905820794957,-1.9510488961008163,1.8405844568063214,-0.33326918798327626,-1.2686526051321017,0.30057088144405364,-0.00762518035630018,0.3183602101434058,-0.1834637487372352,-0.2964519582656962
5,4.463848633639463,-0.2801611038817581,0.2555171832835646,-2.3226476246083254,2.3581389097548096,-2.652085281986779,-1.0992634418472902,-0.3689014852801042,-2.338090858525043,-0.3320731341784681,-1.9640102590923947,-2.4882983302392283,0.5349001770533371,-0.7594626443410327,0.6099544341161954,-1.8305420315523577,0.25447938141794757,0.3238092405169085,-0.5333326836591694,-0.3908236274380281,-0.40786798081243053,-0.17370981885103298,0.3686945621356538
6,3.673898757144424,-0.9489399392788539,1.0665609548421706,-1.8914115058449428,1.0483369380313083,-0.9502780870235653,-0.47719634809164246,-0.9014736119535826,-1.0657555534152023,-0.7588295351319415,0.9413781760570563,-0.3458172278400042,0.46128362664778777,-0.40904840664543357,-0.3405149361260327,-0.3358461858953591,-0.46529692109035903,0.8915164867645198,0.1256208658070769,1.3482398044995552,0.13072017754499138,0.7560496184276447,-0.2171623495985279
7,2.393313038548796,-1.4785071224608322,0.6554287387347727,-1.6184985434697066,0.24196180159499425,-0.5973405784247093,0.11658548463342996,-1.1992764868363244,-0.07244797581227165,-0.6660893714488281,2.4512352471675674,0.5954825994591054,0.2900736056002215,0.9816084421095876,-1.4476981930943313,1.0167989712539383,0.6281508275594999,2.101392114524076,-0.2222538651866884,0.22639813822569682,-0.2545325273045644,-0.4370172287313095,-0.42861714785578875
8,0.8869929565667126,-2.197157398834064,2.389394943236305,-1.4243987575419534,0.40600808866256544,0.7301399512419864,1.1478279019438569,1.176682390884569,-0.6668790211439065,-1.195681026546633,1.725225975166175,-0.754017333767381,-2.0512593527203156,2.488949529593547,0.21740706127787424,-0.2183828562231711,-1.0079344101322236,-0.21910789474791148,0.9133399975864569,-0.23599867471370686,-0.3686380713410093,0.11871481235265842,0.3792402783660419
9,0.8695312574508933,-1.9993351684741913,3.4274948982836597,-0.7829408800699411,0.03278544395357797,0.9893371237202347,0.171893279320065,0.6933028781785385,0.010124184100991529,-0.7202008828715959,0.3886298215720599,-0.949263890948068,-0.795646708594254,-0.03753751827082694,0.28154569897711007,-0.23503797631161905,0.15614006994583482,-1.045659749308343,0.9352420243416896,-1.072907733987414,0.31048915381507786,-0.02195710388678108,-0.23250052698285936
